Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentClient,AbstractAgentClient,3,1,1
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentClient,messageReceived,40,6,1
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentClient,process,53,10,3
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentClient,prepare,10,1,1
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentClient,reply,0,1,1
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,AbstractAgentProxy,3,1,0
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,getExecutorService,3,1,0
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,setExecutorService,3,1,1
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,isShutdownOnExit,3,1,0
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,setShutdownOnExit,3,1,1
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,getIdentities,18,4,0
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,sign,18,3,2
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,addIdentity,14,3,2
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,removeIdentity,13,3,1
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,removeAllIdentities,12,3,0
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,close,9,3,0
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,createBuffer,6,1,1
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,prepare,7,1,1
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,request,0,1,1
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AgentDelegate,AgentDelegate,3,1,1
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AgentDelegate,isOpen,3,1,0
