Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentClient,2,0,5,1,111,19,0,0,0.0,0,5,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\common\AbstractAgentClient.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AbstractAgentProxy,2,0,14,10,117,27,0,0,0.21428571428571427,0,3,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\common\AbstractAgentProxy.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AgentDelegate,1,0,8,8,26,8,0,0,0.25,0,1,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\common\AgentDelegate.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.common,AgentForwardSupport,3,0,5,4,45,7,0,0,0.0,1,3,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\common\AgentForwardSupport.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.local,AgentForwardedChannel,3,0,8,4,69,15,0,0,0.5,2,3,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\local\AgentForwardedChannel.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.local,AgentImpl,2,0,9,8,92,22,0,0,0.2222222222222222,2,5,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\local\AgentImpl.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.local,AgentServerProxy,3,0,5,5,42,9,0,0,0.0,1,4,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\local\AgentServerProxy.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.local,ChannelAgentForwarding,3,0,10,5,53,10,0,0,0.5,1,6,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\local\ChannelAgentForwarding.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.local,AgentClient,0,0,2,1,9,2,0,0,-1.0,1,1,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\local\ChannelAgentForwarding.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.local,ChannelAgentForwardingFactory,1,1,3,3,15,3,0,0,1.0,3,2,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\local\ChannelAgentForwardingFactory.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.local,LocalAgentFactory,1,0,6,6,21,6,0,0,0.5,1,5,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\local\LocalAgentFactory.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.local,ProxyAgentFactory,2,0,7,7,44,12,0,0,0.5714285714285714,1,8,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\local\ProxyAgentFactory.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent,SshAgent,1,0,5,0,11,5,0,0,-1.0,13,0,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\SshAgent.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent,SshAgentConstants,9,9,1,0,13,1,0,0,0.0,0,0,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\SshAgentConstants.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent,SshAgentFactory,0,0,3,0,24,3,0,0,-1.0,4,2,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\SshAgentFactory.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent,SshAgentServer,2,0,1,0,11,1,0,0,-1.0,1,0,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\SshAgentServer.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent,AgentTest,2,0,5,5,121,6,0,0,0.6,0,13,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\test\java\org\apache\sshd\agent\AgentTest.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent,TestEchoShellFactory,2,0,2,2,14,2,0,0,1.0,1,2,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\test\java\org\apache\sshd\agent\AgentTest.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent,TestEchoShell,1,0,1,1,8,1,0,0,0.0,2,1,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\test\java\org\apache\sshd\agent\AgentTest.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentClient,7,0,8,5,127,20,0,0,0.0,1,3,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\unix\AgentClient.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentForwardedChannel,1,0,5,2,46,10,0,0,0.4,1,2,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\unix\AgentForwardedChannel.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServer,8,0,13,11,133,25,0,0,0.23076923076923078,2,7,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\unix\AgentServer.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,SshAgentSession,1,0,3,2,34,7,0,0,0.0,1,3,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\unix\AgentServer.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServerProxy,12,2,10,8,170,36,0,0,0.0,3,9,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\unix\AgentServerProxy.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AprLibrary,2,0,9,0,94,16,0,0,0.0,5,2,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\unix\AprLibrary.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,ChannelAgentForwarding,7,0,10,5,106,19,0,0,0.4,2,10,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\unix\ChannelAgentForwarding.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,ChannelAgentForwardingFactory,1,1,5,5,24,5,0,0,0.6,1,2,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\unix\ChannelAgentForwardingFactory.java
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,UnixAgentFactory,3,0,11,11,47,12,0,0,0.36363636363636365,0,10,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\agent\unix\UnixAgentFactory.java
mina-sshd-sshd-1.0.0,org.apache.sshd.client.auth,UserAuth,0,0,3,0,9,3,3,0,-1.0,1,2,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\client\auth\UserAuth.java
mina-sshd-sshd-1.0.0,org.apache.sshd.client.auth,UserAuthFactory,0,0,0,0,5,0,3,0,-1.0,0,0,c:\sources\mina-sshd-sshd-1.0.0\sshd-core\src\main\java\org\apache\sshd\client\auth\UserAuthFactory.java
