Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
0.8.1,org.apache.atlas.falcon.bridge,FalconBridge,9,8,15,6,259,48,0,0,0.13333333333333333,3,6,c:\sources\atlas\0.8.1\addons\falcon-bridge\src\main\java\org\apache\atlas\falcon\bridge\FalconBridge.java
0.8.1,org.apache.atlas.falcon.event,FalconEvent,3,0,4,4,23,4,0,0,0.0,4,0,c:\sources\atlas\0.8.1\addons\falcon-bridge\src\main\java\org\apache\atlas\falcon\event\FalconEvent.java
0.8.1,org.apache.atlas.falcon.hook,FalconHook,16,4,7,3,129,21,0,0,0.42857142857142855,0,4,c:\sources\atlas\0.8.1\addons\falcon-bridge\src\main\java\org\apache\atlas\falcon\hook\FalconHook.java
0.8.1,org.apache.atlas.falcon.hook,FalconHookIT,8,6,20,5,223,29,0,0,0.1,0,10,c:\sources\atlas\0.8.1\addons\falcon-bridge\src\test\java\org\apache\atlas\falcon\hook\FalconHookIT.java
0.8.1,org.apache.atlas.falcon.hook,Predicate,0,0,1,0,8,1,0,0,-1.0,1,0,c:\sources\atlas\0.8.1\addons\falcon-bridge\src\test\java\org\apache\atlas\falcon\hook\FalconHookIT.java
0.8.1,org.apache.atlas.falcon.publisher,FalconEventPublisher,1,0,3,2,15,3,0,0,-1.0,1,2,c:\sources\atlas\0.8.1\addons\falcon-bridge\src\main\java\org\apache\atlas\falcon\publisher\FalconEventPublisher.java
0.8.1,org.apache.atlas.falcon.publisher,Data,1,0,2,2,9,2,0,0,0.0,2,1,c:\sources\atlas\0.8.1\addons\falcon-bridge\src\main\java\org\apache\atlas\falcon\publisher\FalconEventPublisher.java
0.8.1,org.apache.atlas.falcon.service,AtlasService,3,1,8,7,58,11,0,0,0.625,1,3,c:\sources\atlas\0.8.1\addons\falcon-bridge\src\main\java\org\apache\atlas\falcon\service\AtlasService.java
0.8.1,org.apache.atlas.falcon.service,AtlasService,6,0,11,8,155,29,0,0,0.18181818181818182,0,1,c:\sources\atlas\0.8.1\addons\falcon-bridge-shim\src\main\java\org\apache\atlas\falcon\service\AtlasService.java
0.8.1,org.apache.atlas.falcon.Util,EventUtil,0,0,3,2,29,5,0,0,-1.0,2,0,c:\sources\atlas\0.8.1\addons\falcon-bridge\src\main\java\org\apache\atlas\falcon\Util\EventUtil.java
0.8.1,org.apache.atlas.hive.bridge,ColumnLineageUtils,4,4,8,4,100,21,0,0,0.5,3,5,c:\sources\atlas\0.8.1\addons\hive-bridge\src\main\java\org\apache\atlas\hive\bridge\ColumnLineageUtils.java
0.8.1,org.apache.atlas.hive.bridge,HiveColumnLineageInfo,3,3,2,1,13,2,0,0,0.0,1,0,c:\sources\atlas\0.8.1\addons\hive-bridge\src\main\java\org\apache\atlas\hive\bridge\ColumnLineageUtils.java
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridge,29,25,34,18,504,64,0,0,0.058823529411764705,12,12,c:\sources\atlas\0.8.1\addons\hive-bridge\src\main\java\org\apache\atlas\hive\bridge\HiveMetaStoreBridge.java
0.8.1,org.apache.atlas.hive.bridge,HiveLiteralRewriterTest,1,0,2,2,19,2,0,0,0.0,0,2,c:\sources\atlas\0.8.1\addons\hive-bridge\src\test\java\org\apache\atlas\hive\bridge\HiveLiteralRewriterTest.java
0.8.1,org.apache.atlas.hive.bridge,HiveMetastoreBridgeIT,0,0,2,2,36,2,0,0,-1.0,0,2,c:\sources\atlas\0.8.1\addons\hive-bridge\src\test\java\org\apache\atlas\hive\bridge\HiveMetastoreBridgeIT.java
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,7,2,14,8,140,15,0,0,0.21428571428571427,0,4,c:\sources\atlas\0.8.1\addons\hive-bridge\src\test\java\org\apache\atlas\hive\bridge\HiveMetaStoreBridgeTest.java
0.8.1,org.apache.atlas.hive.bridge,MatchesReferenceableProperty,2,0,2,2,11,2,0,0,0.0,1,0,c:\sources\atlas\0.8.1\addons\hive-bridge\src\test\java\org\apache\atlas\hive\bridge\HiveMetaStoreBridgeTest.java
0.8.1,org.apache.atlas.hive.hook,HiveHook,32,6,62,30,857,184,0,0,0.1935483870967742,4,8,c:\sources\atlas\0.8.1\addons\hive-bridge\src\main\java\org\apache\atlas\hive\hook\HiveHook.java
0.8.1,org.apache.atlas.hive.hook,HiveEventContext,13,1,23,23,90,23,0,0,0.5217391304347826,1,2,c:\sources\atlas\0.8.1\addons\hive-bridge\src\main\java\org\apache\atlas\hive\hook\HiveHook.java
0.8.1,org.apache.atlas.hive.hook,EntityComparator,0,0,1,1,11,2,0,0,-1.0,0,0,c:\sources\atlas\0.8.1\addons\hive-bridge\src\main\java\org\apache\atlas\hive\hook\HiveHook.java
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,2,0,112,64,1288,150,0,0,0.16071428571428573,1,8,c:\sources\atlas\0.8.1\addons\hive-bridge\src\test\java\org\apache\atlas\hive\hook\HiveHookIT.java
0.8.1,org.apache.atlas.hive.hook,HiveHook,5,0,5,2,58,11,0,0,0.4,0,1,c:\sources\atlas\0.8.1\addons\hive-bridge-shim\src\main\java\org\apache\atlas\hive\hook\HiveHook.java
0.8.1,org.apache.atlas.hive.rewrite,ASTRewriter,0,0,1,0,3,1,1,0,-1.0,1,1,c:\sources\atlas\0.8.1\addons\hive-bridge\src\main\java\org\apache\atlas\hive\rewrite\ASTRewriter.java
