Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
0.8.1,org.apache.atlas.falcon.hook,FalconHookIT,verifyFeedLineage,Long Statement,The length of the statement "assertEquals(tableEntity.get(AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME)`HiveMetaStoreBridge.getTableQualifiedName(clusterName`dbName`tableName));" is 144.
0.8.1,org.apache.atlas.falcon.hook,FalconHookIT,assertFeedIsRegistered,Long Statement,The length of the statement "return assertEntityIsRegistered(FalconDataTypes.FALCON_FEED.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`FalconBridge.getFeedQualifiedName(feed.getName()`clusterName));" is 174.
0.8.1,org.apache.atlas.falcon.hook,FalconHookIT,testReplicationFeed,Long Statement,The length of the statement "String inId=atlasClient.getEntity(FalconDataTypes.FALCON_FEED.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`FalconBridge.getFeedQualifiedName(feed.getName()`srcCluster.getName())).getId()._getId();" is 202.
0.8.1,org.apache.atlas.falcon.hook,FalconHookIT,testReplicationFeed,Long Statement,The length of the statement "String outId=atlasClient.getEntity(FalconDataTypes.FALCON_FEED.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`FalconBridge.getFeedQualifiedName(feed.getName()`targetCluster.getName())).getId()._getId();" is 206.
0.8.1,org.apache.atlas.falcon.hook,FalconHookIT,testReplicationFeed,Long Statement,The length of the statement "String processId=assertEntityIsRegistered(FalconDataTypes.FALCON_FEED_REPLICATION.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`feed.getName());" is 149.
0.8.1,org.apache.atlas.falcon.hook,FalconHookIT,testCreateProcessWithHDFSFeed,Long Statement,The length of the statement "String outfeedId=atlasClient.getEntity(FalconDataTypes.FALCON_FEED.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`FalconBridge.getFeedQualifiedName(outfeed.getName()`cluster.getName())).getId()._getId();" is 207.
0.8.1,org.apache.atlas.falcon.hook,FalconHookIT,testCreateProcessWithHDFSFeed,Long Statement,The length of the statement "assertEquals(processEntity.get(AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME)`FalconBridge.getProcessQualifiedName(process.getName()`cluster.getName()));" is 148.
0.8.1,org.apache.atlas.falcon.hook,FalconHookIT,assertEntityIsRegistered,Magic Number,The method contains a magic number: 1000
0.8.1,org.apache.atlas.falcon.hook,FalconHookIT,waitFor,Magic Number,The method contains a magic number: 400
0.8.1,org.apache.atlas.falcon.service,AtlasService,onAdd,Missing default,The following switch statement is missing a default case: switch (entityType) {
0.8.1,org.apache.atlas.falcon.service,AtlasService,initialize,Long Identifier,The length of the field ATLAS_FALCON_HOOK_IMPL_CLASSNAME is 32.
0.8.1,org.apache.atlas.falcon.Util,EventUtil,getUser,Empty catch clause,The method has an empty catch block.
0.8.1,org.apache.atlas.hive.bridge,ColumnLineageUtils,getBaseCols,Long Statement,The length of the statement "LOG.warn("{}: unexpected return type from LineageInfo.Dependency.getBaseCols()` expected type {}"`retGetBaseCols.getClass().getName()`"Collection");" is 148.
0.8.1,org.apache.atlas.hive.bridge,ColumnLineageUtils,populateColumnReferenceableMap,Magic Number,The method contains a magic number: 2
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridge,importTables,Long Statement,The length of the statement "LOG.error("Able to import {} tables out of {} tables from {}. Please check logs for import errors"`tablesImported`hiveTables.size()`databaseName);" is 146.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridge,getTableQualifiedName,Magic Number,The method contains a magic number: 10
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridge,createOrUpdateTableInstance,Long Statement,The length of the statement "Referenceable sdReferenceable=fillStorageDesc(hiveTable.getSd()`tableQualifiedName`getStorageDescQFName(tableQualifiedName)`tableReference.getId());" is 148.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridge,getColumns,Long Statement,The length of the statement "colReferenceable.set(AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`getColumnQualifiedName((String)tableReference.get(AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME)`fs.getName()));" is 169.
0.8.1,org.apache.atlas.hive.bridge,HiveLiteralRewriterTest,testLiteralRewrite,Long Statement,The length of the statement "ctx.setQueryStr("insert into table testTable partition(dt='2014-01-01') select * from test1 where dt = '2014-01-01'" + " and intColumn = 10" + " and decimalColumn = 1.10"+ " and charColumn = 'a'"+ " and hexColumn = unhex('\\0xFF')"+ " and expColumn = cast('-1.5e2' as int)"+ " and boolCol = true");" is 298.
0.8.1,org.apache.atlas.hive.bridge,HiveLiteralRewriterTest,testLiteralRewrite,Long Statement,The length of the statement "final String normalizedSQL="insert into table testTable partition(dt='STRING_LITERAL') " + "select * from test1 where dt = 'STRING_LITERAL' " + "and intColumn = NUMBER_LITERAL "+ "and decimalColumn = NUMBER_LITERAL and "+ "charColumn = 'STRING_LITERAL' and "+ "hexColumn = unhex('STRING_LITERAL') and "+ "expColumn = cast('STRING_LITERAL' as int) and "+ "boolCol = BOOLEAN_LITERAL";" is 382.
0.8.1,org.apache.atlas.hive.bridge,HiveMetastoreBridgeIT,testCreateTableAndImport,Long Statement,The length of the statement "String processId=assertEntityIsRegistered(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`getTableProcessQualifiedName(DEFAULT_DB`tableName)`null);" is 177.
0.8.1,org.apache.atlas.hive.bridge,HiveMetastoreBridgeIT,testCreateTableAndImport,Long Statement,The length of the statement "String processId2=assertEntityIsRegistered(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`getTableProcessQualifiedName(DEFAULT_DB`tableName)`null);" is 178.
0.8.1,org.apache.atlas.hive.bridge,HiveMetastoreBridgeIT,testImportCreatedTable,Long Statement,The length of the statement "String processId=assertEntityIsRegistered(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`getTableProcessQualifiedName(DEFAULT_DB`tableName)`null);" is 177.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportThatUpdatesRegisteredDatabase,Long Statement,The length of the statement "verify(atlasClient).updateEntity(eq("72e06b34-9151-4023-aa9d-b82103a50e76")`(Referenceable)argThat(new MatchesReferenceableProperty(HiveMetaStoreBridge.DESCRIPTION_ATTR`description)));" is 184.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportThatUpdatesRegisteredTable,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`HiveMetaStoreBridge.getTableQualifiedName(CLUSTER_NAME`TEST_DB_NAME`TEST_TABLE_NAME))).thenReturn(getEntityReference(HiveDataTypes.HIVE_TABLE.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 296.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportThatUpdatesRegisteredTable,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`processQualifiedName)).thenReturn(getEntityReference(HiveDataTypes.HIVE_PROCESS.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 236.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportThatUpdatesRegisteredTable,Long Statement,The length of the statement "verify(atlasClient).updateEntity(eq("82e06b34-9151-4023-aa9d-b82103a50e77")`(Referenceable)argThat(new MatchesReferenceableProperty(HiveMetaStoreBridge.TABLE_TYPE_ATTR`TableType.EXTERNAL_TABLE.name())));" is 203.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,returnExistingDatabase,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_DB.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`HiveMetaStoreBridge.getDBQualifiedName(clusterName`databaseName))).thenReturn(getEntityReference(HiveDataTypes.HIVE_DB.getName()`"72e06b34-9151-4023-aa9d-b82103a50e76"));" is 270.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,setupDB,Long Statement,The length of the statement "when(hiveClient.getDatabase(databaseName)).thenReturn(new Database(databaseName`"Default database"`"/user/hive/default"`null));" is 127.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportWhenPartitionKeysAreNull,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`HiveMetaStoreBridge.getTableQualifiedName(CLUSTER_NAME`TEST_DB_NAME`TEST_TABLE_NAME))).thenReturn(getEntityReference(HiveDataTypes.HIVE_TABLE.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 296.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportWhenPartitionKeysAreNull,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`processQualifiedName)).thenReturn(getEntityReference(HiveDataTypes.HIVE_PROCESS.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 236.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportContinuesWhenTableRegistrationFails,Long Statement,The length of the statement "when(hiveClient.getTable(TEST_DB_NAME`TEST_TABLE_NAME)).thenThrow(new RuntimeException("Timeout while reading data from hive metastore"));" is 138.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportContinuesWhenTableRegistrationFails,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`HiveMetaStoreBridge.getTableQualifiedName(CLUSTER_NAME`TEST_DB_NAME`table2Name))).thenReturn(getEntityReference(HiveDataTypes.HIVE_TABLE.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 291.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportContinuesWhenTableRegistrationFails,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`processQualifiedName)).thenReturn(getEntityReference(HiveDataTypes.HIVE_PROCESS.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 236.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportFailsWhenTableRegistrationFails,Empty catch clause,The method has an empty catch block.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportFailsWhenTableRegistrationFails,Long Statement,The length of the statement "when(hiveClient.getTable(TEST_DB_NAME`TEST_TABLE_NAME)).thenThrow(new RuntimeException("Timeout while reading data from hive metastore"));" is 138.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportFailsWhenTableRegistrationFails,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`HiveMetaStoreBridge.getTableQualifiedName(CLUSTER_NAME`TEST_DB_NAME`table2Name))).thenReturn(getEntityReference(HiveDataTypes.HIVE_TABLE.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 291.
0.8.1,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportFailsWhenTableRegistrationFails,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`processQualifiedName)).thenReturn(getEntityReference(HiveDataTypes.HIVE_PROCESS.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 236.
0.8.1,org.apache.atlas.hive.hook,HiveHook,notifyAsPrivilegedAction,Long Statement,The length of the statement "LOG.info("Sending notification for event {} as service user {} #messages {} "`event.getOperation()`realUser.getShortUserName()`event.getMessages().size());" is 155.
0.8.1,org.apache.atlas.hive.hook,HiveHook,notifyAsPrivilegedAction,Long Statement,The length of the statement "LOG.info("Sending notification for event {} as current user {} #messages {} "`event.getOperation()`event.getUgi().getShortUserName()`event.getMessages().size());" is 161.
0.8.1,org.apache.atlas.hive.hook,HiveHook,collect,Complex Method,Cyclomatic complexity of the method is 32
0.8.1,org.apache.atlas.hive.hook,HiveHook,collect,Long Statement,The length of the statement "LOG.info("Entered Atlas hook for hook type {}` operation {} ` user {} as {}"`event.getHookType()`event.getOperation()`event.getUgi().getRealUser()`event.getUgi().getShortUserName());" is 182.
0.8.1,org.apache.atlas.hive.hook,HiveHook,collect,Missing default,The following switch statement is missing a default case: switch (event.getOperation()) {
0.8.1,org.apache.atlas.hive.hook,HiveHook,deleteTable,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityDeleteRequest(event.getUser()`HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`tblQualifiedName));" is 169.
0.8.1,org.apache.atlas.hive.hook,HiveHook,deleteDatabase,Long Statement,The length of the statement "final String dbQualifiedName=HiveMetaStoreBridge.getDBQualifiedName(dgiBridge.getClusterName()`output.getDatabase().getName());" is 127.
0.8.1,org.apache.atlas.hive.hook,HiveHook,deleteDatabase,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityDeleteRequest(event.getUser()`HiveDataTypes.HIVE_DB.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`dbQualifiedName));" is 165.
0.8.1,org.apache.atlas.hive.hook,HiveHook,renameColumn,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityPartialUpdateRequest(event.getUser()`HiveDataTypes.HIVE_COLUMN.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`oldColumnQFName`newColEntity));" is 189.
0.8.1,org.apache.atlas.hive.hook,HiveHook,renameTable,Long Statement,The length of the statement "replaceColumnQFName(event`(List<Referenceable>)tableEntity.get(HiveMetaStoreBridge.COLUMNS)`oldQualifiedName`newQualifiedName);" is 127.
0.8.1,org.apache.atlas.hive.hook,HiveHook,renameTable,Long Statement,The length of the statement "replaceColumnQFName(event`(List<Referenceable>)tableEntity.get(HiveMetaStoreBridge.PART_COLS)`oldQualifiedName`newQualifiedName);" is 129.
0.8.1,org.apache.atlas.hive.hook,HiveHook,replaceTableQFName,Long Parameter List,The method has 6 parameters. 
0.8.1,org.apache.atlas.hive.hook,HiveHook,replaceTableQFName,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityPartialUpdateRequest(event.getUser()`HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`oldTableQFName`newEntity));" is 184.
0.8.1,org.apache.atlas.hive.hook,HiveHook,replaceColumnQFName,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityPartialUpdateRequest(event.getUser()`HiveDataTypes.HIVE_COLUMN.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`oldColumnQFName`newColEntity));" is 189.
0.8.1,org.apache.atlas.hive.hook,HiveHook,replaceSDQFName,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityPartialUpdateRequest(event.getUser()`HiveDataTypes.HIVE_STORAGEDESC.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`oldSDQFName`newSDEntity));" is 189.
0.8.1,org.apache.atlas.hive.hook,HiveHook,createOrUpdateEntities,Complex Conditional,The conditional expression skipTempTables && table.isTemporary() && !TableType.EXTERNAL_TABLE.equals(table.getTableType()) is complex.
0.8.1,org.apache.atlas.hive.hook,HiveHook,createOrUpdateEntities,Complex Method,Cyclomatic complexity of the method is 9
0.8.1,org.apache.atlas.hive.hook,HiveHook,createOrUpdateEntities,Long Parameter List,The method has 5 parameters. 
0.8.1,org.apache.atlas.hive.hook,HiveHook,createOrUpdateEntities,Long Statement,The length of the statement "LOG.debug("Skipping temporary table registration {} since it is not an external table {} "`table.getTableName()`table.getTableType().name());" is 141.
0.8.1,org.apache.atlas.hive.hook,HiveHook,createOrUpdateEntities,Missing default,The following switch statement is missing a default case: switch (entity.getType()) {
0.8.1,org.apache.atlas.hive.hook,HiveHook,registerProcess,Complex Method,Cyclomatic complexity of the method is 9
0.8.1,org.apache.atlas.hive.hook,HiveHook,registerProcess,Long Statement,The length of the statement "Referenceable processReferenceable=getProcessReferenceable(dgiBridge`event`sortedHiveInputs`sortedHiveOutputs`source`target);" is 125.
0.8.1,org.apache.atlas.hive.hook,HiveHook,processHiveEntity,Long Parameter List,The method has 6 parameters. 
0.8.1,org.apache.atlas.hive.hook,HiveHook,handleExternalTables,Long Statement,The length of the statement "Referenceable processReferenceable=getProcessReferenceable(dgiBridge`event`sortedIps`sortedOps`hiveInputsMap`hiveOutputsMap);" is 125.
0.8.1,org.apache.atlas.hive.hook,HiveHook,isCreateOp,Long Statement,The length of the statement "return HiveOperation.CREATETABLE.equals(hiveEvent.getOperation()) || HiveOperation.CREATEVIEW.equals(hiveEvent.getOperation()) || HiveOperation.ALTERVIEW_AS.equals(hiveEvent.getOperation())|| HiveOperation.ALTERTABLE_LOCATION.equals(hiveEvent.getOperation())|| HiveOperation.CREATETABLE_AS_SELECT.equals(hiveEvent.getOperation());" is 330.
0.8.1,org.apache.atlas.hive.hook,HiveHook,getProcessReferenceable,Long Parameter List,The method has 6 parameters. 
0.8.1,org.apache.atlas.hive.hook,HiveHook,getProcessReferenceable,Long Statement,The length of the statement "processReferenceable.set(AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`getProcessQualifiedName(dgiBridge`hiveEvent`sortedHiveInputs`sortedHiveOutputs`source`target));" is 161.
0.8.1,org.apache.atlas.hive.hook,HiveHook,createColumnLineageProcessInstances,Long Statement,The length of the statement "r.set(AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`processRefObj.get(AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME) + ":" + outRef.get(0).get(AtlasClient.NAME));" is 152.
0.8.1,org.apache.atlas.hive.hook,HiveHook,getProcessQualifiedName,Long Parameter List,The method has 6 parameters. 
0.8.1,org.apache.atlas.hive.hook,HiveHook,addInputs,Complex Conditional,The conditional expression ignoreHDFSPathsInQFName && (Type.DFS_DIR.equals(input.getType()) || Type.LOCAL_DIR.equals(input.getType())) is complex.
0.8.1,org.apache.atlas.hive.hook,HiveHook,addInputs,Complex Method,Cyclomatic complexity of the method is 8
0.8.1,org.apache.atlas.hive.hook,HiveHook,addInputs,Long Parameter List,The method has 6 parameters. 
0.8.1,org.apache.atlas.hive.hook,HiveHook,addInputs,Long Statement,The length of the statement "final Date createTime=HiveMetaStoreBridge.getTableCreatedTime(hiveBridge.hiveClient.getTable(input.getTable().getDbName()`input.getTable().getTableName()));" is 156.
0.8.1,org.apache.atlas.hive.hook,HiveHook,addOutputs,Complex Conditional,The conditional expression ignoreHDFSPathsInQFName && (Type.DFS_DIR.equals(output.getType()) || Type.LOCAL_DIR.equals(output.getType())) is complex.
0.8.1,org.apache.atlas.hive.hook,HiveHook,addOutputs,Complex Method,Cyclomatic complexity of the method is 9
0.8.1,org.apache.atlas.hive.hook,HiveHook,addOutputs,Long Parameter List,The method has 6 parameters. 
0.8.1,org.apache.atlas.hive.hook,HiveHook,addOutputs,Long Statement,The length of the statement "final Date createTime=HiveMetaStoreBridge.getTableCreatedTime(hiveBridge.hiveClient.getTable(output.getTable().getDbName()`output.getTable().getTableName()));" is 158.
0.8.1,org.apache.atlas.hive.hook,HiveHook,addQueryType,Complex Method,Cyclomatic complexity of the method is 8
0.8.1,org.apache.atlas.hive.hook,HiveHook,addQueryType,Missing default,The following switch statement is missing a default case: switch (entity.getWriteType()) {
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,testCreateDatabase,Magic Number,The method contains a magic number: 2
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,createTable,Long Statement,The length of the statement "runCommand("create table " + tableName + "(id int` name string) comment 'table comment' "+ (isPartitioned ? " partitioned by(dt string)" : ""));" is 144.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,createTable,Long Statement,The length of the statement "runCommand("create " + (isExternal ? " EXTERNAL " : "") + (isTemporary ? "TEMPORARY " : "")+ "table "+ tableName+ "(id int` name string) comment 'table comment' "+ (isPartitioned ? " partitioned by(dt string)" : "")+ location);" is 227.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,testCreateTable,Long Statement,The length of the statement "String colId=assertColumnIsRegistered(HiveMetaStoreBridge.getColumnQualifiedName(HiveMetaStoreBridge.getTableQualifiedName(CLUSTER_NAME`dbName`tableName)`colName));" is 164.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,testCreateTable,Long Statement,The length of the statement "Assert.assertEquals(colEntity.get(AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME)`String.format("%s.%s.%s@%s"`dbName.toLowerCase()`tableName.toLowerCase()`colName.toLowerCase()`CLUSTER_NAME));" is 186.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,testCreateTable,Long Statement,The length of the statement "long createTime=Long.parseLong(t.getMetadata().getProperty(hive_metastoreConstants.DDL_TIME)) * HiveMetaStoreBridge.MILLIS_CONVERT_FACTOR;" is 138.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,testCreateExternalTable,Long Statement,The length of the statement "final String query=String.format("create EXTERNAL table %s.%s( %s` %s) location '%s'"`DEFAULT_DB`tableName`colName + " int"`"name string"`pFile);" is 145.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,testCreateExternalTable,Long Statement,The length of the statement "String processId=assertEntityIsRegistered(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`getTableProcessQualifiedName(DEFAULT_DB`tableName)`null);" is 177.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,assertColumnIsRegistered,Long Statement,The length of the statement "return assertEntityIsRegistered(HiveDataTypes.HIVE_COLUMN.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`colName`assertPredicate);" is 134.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,assertSDIsRegistered,Long Statement,The length of the statement "return assertEntityIsRegistered(HiveDataTypes.HIVE_STORAGEDESC.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`sdQFName.toLowerCase()`assertPredicate);" is 154.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,testEmptyStringAsValue,Long Statement,The length of the statement "String command="create table " + tableName + "(id int` name string) row format delimited lines terminated by '\n' null defined as ''";" is 134.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,testDropAndRecreateCTASOutput,Long Statement,The length of the statement "final HiveHook.HiveEventContext hiveEventContext=constructEvent(query`HiveOperation.CREATETABLE_AS_SELECT`inputs`outputs);" is 122.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,testDropAndRecreateCTASOutput,Magic Number,The method contains a magic number: 100
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,testCreateView,Long Statement,The length of the statement "assertProcessIsRegistered(constructEvent(query`HiveOperation.CREATEVIEW`getInputs(tableName`Entity.Type.TABLE)`getOutputs(viewName`Entity.Type.TABLE)));" is 152.
0.8.1,org.apache.atlas.hive.hook,HiveHookIT,testAlterViewAsSelect,Long Statement,The length of the statement "assertProcessIsRegistered(constructEvent(query`HiveOperation.CREATEVIEW`getInputs(table1Name`Entity.Type.TABLE)`getOutputs(viewName`Entity.Type.TABLE)));" is 153.
