Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
1.5.4,javax.xml.crypto.dsig.samples,GenDetached,0,0,1,1,33,2,0,0,-1.0,0,8,c:\sources\santuario\1.5.4\samples\javax\xml\crypto\dsig\samples\GenDetached.java
1.5.4,javax.xml.crypto.dsig.samples,GenEnveloped,0,0,1,1,33,2,0,0,-1.0,0,9,c:\sources\santuario\1.5.4\samples\javax\xml\crypto\dsig\samples\GenEnveloped.java
1.5.4,javax.xml.crypto.dsig.samples,GenEnveloping,0,0,1,1,36,2,0,0,-1.0,0,10,c:\sources\santuario\1.5.4\samples\javax\xml\crypto\dsig\samples\GenEnveloping.java
1.5.4,javax.xml.crypto.dsig.samples,Validate,1,0,5,3,83,15,0,0,0.8,0,10,c:\sources\santuario\1.5.4\samples\javax\xml\crypto\dsig\samples\Validate.java
1.5.4,javax.xml.crypto.dsig.samples,KeyValueKeySelector,0,0,2,1,42,9,0,0,-1.0,2,7,c:\sources\santuario\1.5.4\samples\javax\xml\crypto\dsig\samples\Validate.java
1.5.4,javax.xml.crypto.dsig.samples,SimpleKeySelectorResult,1,0,2,1,9,2,0,0,0.0,2,0,c:\sources\santuario\1.5.4\samples\javax\xml\crypto\dsig\samples\Validate.java
1.5.4,org.apache.xml.security.samples.algorithms,HMacSHA1RoundTrip,0,0,2,2,85,4,0,0,-1.0,0,3,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\algorithms\HMacSHA1RoundTrip.java
1.5.4,org.apache.xml.security.samples,AxisSigner,1,1,1,1,73,2,0,0,0.0,1,4,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\AxisSigner.java
1.5.4,org.apache.xml.security.samples,AxisVerifier,0,0,1,1,42,3,0,0,-1.0,0,5,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\AxisVerifier.java
1.5.4,org.apache.xml.security.samples,DSNamespaceContext,1,0,6,6,31,8,0,0,0.0,1,0,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\DSNamespaceContext.java
1.5.4,org.apache.xml.security.samples,MyResolver,0,0,2,2,24,2,0,0,-1.0,0,0,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\MyResolver.java
1.5.4,org.apache.xml.security.samples,SampleUtils,0,0,1,1,17,2,0,0,-1.0,0,1,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\SampleUtils.java
1.5.4,org.apache.xml.security.samples.canonicalization,CanonByTransform,1,0,1,1,29,1,0,0,0.0,0,3,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\canonicalization\CanonByTransform.java
1.5.4,org.apache.xml.security.samples.canonicalization,CanonDirect,1,0,1,1,24,1,0,0,0.0,0,2,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\canonicalization\CanonDirect.java
1.5.4,org.apache.xml.security.samples.canonicalization,CanonSubTree,1,0,1,1,31,2,0,0,0.0,0,3,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\canonicalization\CanonSubTree.java
1.5.4,org.apache.xml.security.samples.encryption,Decrypter,1,0,4,1,56,4,0,0,0.0,1,4,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\encryption\Decrypter.java
1.5.4,org.apache.xml.security.samples.encryption,Encrypter,1,0,5,1,77,5,0,0,0.0,1,6,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\encryption\Encrypter.java
1.5.4,org.apache.xml.security.samples.iaik,IAIKInterOp,3,0,2,2,121,10,0,0,0.0,1,9,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\iaik\IAIKInterOp.java
1.5.4,org.apache.xml.security.samples.keys,CreateKeyInfo,0,0,1,1,34,1,0,0,-1.0,0,3,c:\sources\santuario\1.5.4\samples\org\apache\xml\security\samples\keys\CreateKeyInfo.java
