Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
mina-sshd-sshd-0.14.0,org.apache.sshd.client.auth.deprecated,UserAuthKeyboardInteractive,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractUserAuth
mina-sshd-sshd-0.14.0,org.apache.sshd.client.auth.deprecated,UserAuthPassword,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.auth.deprecated,UserAuthPassword,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractUserAuth
mina-sshd-sshd-0.14.0,org.apache.sshd.client.auth.deprecated,UserAuthPublicKey,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.auth.deprecated,UserAuthPublicKey,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractUserAuth
mina-sshd-sshd-0.14.0,org.apache.sshd.client.auth,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.auth,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.auth,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.channel,AbstractClientChannel,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
mina-sshd-sshd-0.14.0,org.apache.sshd.client.channel,ChannelExec,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): PtyCapableChannelSession
mina-sshd-sshd-0.14.0,org.apache.sshd.client.channel,ChannelShell,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): PtyCapableChannelSession
mina-sshd-sshd-0.14.0,org.apache.sshd.client.channel,ChannelSubsystem,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ChannelSession
mina-sshd-sshd-0.14.0,org.apache.sshd.client.channel,PtyCapableChannelSession,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ChannelSession
mina-sshd-sshd-0.14.0,org.apache.sshd.client,ClientFactoryManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: HEARTBEAT_INTERVAL; HEARTBEAT_REQUEST; PREFERRED_AUTHS; PASSWORD_PROMPTS
mina-sshd-sshd-0.14.0,org.apache.sshd.client,SftpClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: S_IFMT; S_IFSOCK; S_IFLNK; S_IFREG; S_IFBLK; S_IFDIR; S_IFCHR; S_IFIFO; S_ISUID; S_ISGID; S_ISVTX; S_IRUSR; S_IWUSR; S_IXUSR; S_IRGRP; S_IWGRP; S_IXGRP; S_IROTH; S_IWOTH; S_IXOTH; id; flags; size; uid; gid; perms; atime; mtime; filename; longFilename; attributes
mina-sshd-sshd-0.14.0,org.apache.sshd.client,SftpClient,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 34 methods
mina-sshd-sshd-0.14.0,org.apache.sshd.client,Handle,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: id
mina-sshd-sshd-0.14.0,org.apache.sshd.client,Attributes,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: flags; size; uid; gid; perms; atime; mtime
mina-sshd-sshd-0.14.0,org.apache.sshd.client,DirEntry,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: filename; longFilename; attributes
mina-sshd-sshd-0.14.0,org.apache.sshd.client,SftpException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.future,DefaultAuthFuture,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.future,DefaultConnectFuture,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.future,DefaultOpenFuture,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,DHG1,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDHGClient
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,DHG14,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDHGClient
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,ECDHP256,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDHGClient
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,ECDHP384,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDHGClient
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,ECDHP521,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDHGClient
mina-sshd-sshd-0.14.0,org.apache.sshd.client.kex,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.keyverifier,AcceptAllServerKeyVerifier,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; INSTANCE
mina-sshd-sshd-0.14.0,org.apache.sshd.client.keyverifier,DelegatingServerKeyVerifier,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.keyverifier,RequiredServerKeyVerifier,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.scp,DefaultScpClient,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.session,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.session,ClientSessionImpl,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ClientUserAuthService; ClientSessionImpl; ClientUserAuthServiceNew; ClientUserAuthServiceOld
mina-sshd-sshd-0.14.0,org.apache.sshd.client.session,ClientSessionImpl,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 29 public methods
mina-sshd-sshd-0.14.0,org.apache.sshd.client.session,Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.sftp,DefaultSftpClient,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd.client.sftp,DefaultSftpClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SSH_FXP_INIT; SSH_FXP_VERSION; SSH_FXP_OPEN; SSH_FXP_CLOSE; SSH_FXP_READ; SSH_FXP_WRITE; SSH_FXP_LSTAT; SSH_FXP_FSTAT; SSH_FXP_SETSTAT; SSH_FXP_FSETSTAT; SSH_FXP_OPENDIR; SSH_FXP_READDIR; SSH_FXP_REMOVE; SSH_FXP_MKDIR; SSH_FXP_RMDIR; SSH_FXP_REALPATH; SSH_FXP_STAT; SSH_FXP_RENAME; SSH_FXP_READLINK; SSH_FXP_SYMLINK; SSH_FXP_STATUS; SSH_FXP_HANDLE; SSH_FXP_DATA; SSH_FXP_NAME; SSH_FXP_ATTRS; SSH_FXP_EXTENDED; SSH_FXP_EXTENDED_REPLY; SSH_FX_OK; SSH_FX_EOF; SSH_FX_NO_SUCH_FILE; SSH_FX_PERMISSION_DENIED; SSH_FX_FAILURE; SSH_FX_BAD_MESSAGE; SSH_FX_NO_CONNECTION; SSH_FX_CONNECTION_LOST; SSH_FX_OP_UNSUPPORTED; SSH_FILEXFER_ATTR_SIZE; SSH_FILEXFER_ATTR_UIDGID; SSH_FILEXFER_ATTR_PERMISSIONS; SSH_FILEXFER_ATTR_ACMODTIME; SSH_FILEXFER_ATTR_EXTENDED; SSH_FXF_READ; SSH_FXF_WRITE; SSH_FXF_APPEND; SSH_FXF_CREAT; SSH_FXF_TRUNC; SSH_FXF_EXCL; clientSession; channel; messages; cmdId; receiveBuffer; closing; handle; entries; index; buffer; index; available; handle; offset; buffer; index; handle; offset
mina-sshd-sshd-0.14.0,org.apache.sshd.client.sftp,DefaultSftpClient,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 39 public methods
mina-sshd-sshd-0.14.0,org.apache.sshd,SshBuilder,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SshServer; SshBuilder; ClientBuilder; SshClient; ServerBuilder
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_SSH_CLIENT_FACTORY; connector; sessionFactory; userInteraction; userAuthFactories; serverKeyVerifier
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods
mina-sshd-sshd-0.14.0,org.apache.sshd,SshServer,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_SSH_SERVER_FACTORY; acceptor; host; port; userAuthFactories; shellFactory; sessionFactory; commandFactory; subsystemFactories; passwordAuthenticator; publickeyAuthenticator; gssAuthenticator
mina-sshd-sshd-0.14.0,org.apache.sshd,SshServer,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 40 public methods
mina-sshd-sshd-0.14.0,org.apache.sshd,SshServer,Hub-like Modularization,The tool detected the smell in this class because this class has high number of incoming as well as outgoing dependencies. Incoming dependecies: SshBuilder; ServerBuilder; SshServer; AbstractSessionTest; MySession; AgentTest; AuthenticationTest; CipherTest; ClientTest; CompressionTest; EcdsaTest; KeepAliveTest; KexTest; KeyReExchangeTest; LoadTest; MacTest; PortForwardingLoadTest; PortForwardingTest; ProxyTest; ScpTest; ServerTest; SftpTest; SinglePublicKeyAuthTest; SshServerTest; WelcomeBannerTest; WindowAdjustTest; WindowTest; VirtualFileSystemTest; TestSession; ServerUserAuthService; GitPackCommandTest; GitPgmCommandTest; SftpTest. Outgoing dependencies: Factory; IoAcceptor; SessionFactory; CommandFactory; PasswordAuthenticator; PublickeyAuthenticator; GSSAuthenticator; SshServer; ForwardingFilter; AbstractSession; ServerSession; Session; SshdSocketAddress; ProcessShellFactory; ThreadUtils; SshBuilder; IoServiceFactory; MinaServiceFactory; Nio2ServiceFactory; SecurityUtils; OsUtils
mina-sshd-sshd-0.14.0,org.apache.sshd,CipherTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testCommandDeadlock is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testClient is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testClientInverted is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testClientWithCustomChannel is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testClientClosingStream is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testClientWithLengthyDialog is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testPublicKeyAuthNew is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testPasswordAuthNew is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testPasswordAuthNewWithFailureOnFirstIdentity is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testKeyboardInteractiveAuthNew is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testKeyboardInteractiveAuthNewWithFailureOnFirstIdentity is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testKeyboardInteractiveWithFailures is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testKeyboardInteractiveInSessionUserInteractive is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testKeyboardInteractiveInSessionUserInteractiveFailure is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Feature Envy,The tool detected a instance of this smell because testWaitAuth is more interested in members of the type: SshClient
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: sshd; client; port; authLatch; channelLatch; latch
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 46 public methods
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShellFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShellFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latch
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShell,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShell,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latch
mina-sshd-sshd-0.14.0,org.apache.sshd,CompressionTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,EcdsaTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,KeepAliveTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,KeepAliveTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: sshd; port; heartbeat; timeout; wait; latch
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShellFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShellFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latch
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShell,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShell,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latch
mina-sshd-sshd-0.14.0,org.apache.sshd,KexTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,KeyReExchangeTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,LoadTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,MacTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,ScpTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,ServerTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,ServerTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: sshd; client; port; latch; latch; name; out
mina-sshd-sshd-0.14.0,org.apache.sshd,ServerTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 33 public methods
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShellFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShellFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latch
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShell,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShell,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latch
mina-sshd-sshd-0.14.0,org.apache.sshd,StreamCommand,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latch; name; out
mina-sshd-sshd-0.14.0,org.apache.sshd,SftpTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,SinglePublicKeyAuthTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,WelcomeBannerTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,WindowAdjustTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd,WindowAdjustTest,Feature Envy,The tool detected a instance of this smell because setUp is more interested in members of the type: SshServer
mina-sshd-sshd-0.14.0,org.apache.sshd,WindowAdjustTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: END_FILE; sshServer; port; channel; endFile; msg; sendCount; lastMsg; asyncIn; pending
mina-sshd-sshd-0.14.0,org.apache.sshd,WindowAdjustTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
mina-sshd-sshd-0.14.0,org.apache.sshd,WindowTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: sshd; client; port; authLatch; channelLatch; latch
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShellFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShellFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latch
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShell,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mina-sshd-sshd-0.14.0,org.apache.sshd,TestEchoShell,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latch
