Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.common,AbstractAgentClient,2,0,5,2,96,13,0,0,0.0,0,3,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\common\AbstractAgentClient.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.common,AbstractAgentProxy,0,0,9,6,73,16,0,0,-1.0,0,1,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\common\AbstractAgentProxy.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.common,AgentDelegate,1,0,7,7,23,7,0,0,0.2857142857142857,0,1,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\common\AgentDelegate.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.common,AgentForwardSupport,3,0,5,4,40,7,0,0,0.0,1,3,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\common\AgentForwardSupport.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.local,AgentForwardedChannel,2,0,7,3,61,12,0,0,0.7142857142857143,2,3,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\local\AgentForwardedChannel.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.local,AgentImpl,2,0,8,6,111,24,0,0,0.0,2,5,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\local\AgentImpl.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.local,AgentServerProxy,3,0,4,4,38,6,0,0,0.5,1,3,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\local\AgentServerProxy.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.local,ChannelAgentForwarding,7,0,12,7,64,12,0,0,0.5833333333333334,4,7,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\local\ChannelAgentForwarding.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.local,Factory,0,0,2,2,8,2,0,0,-1.0,0,1,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\local\ChannelAgentForwarding.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.local,AgentClient,0,0,2,1,9,2,0,0,-1.0,1,1,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\local\ChannelAgentForwarding.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.local,LocalAgentFactory,1,0,6,6,21,6,0,0,0.5,1,5,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\local\LocalAgentFactory.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent.local,ProxyAgentFactory,1,0,5,5,35,8,0,0,0.6,1,6,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\local\ProxyAgentFactory.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent,SshAgent,3,1,9,3,26,9,0,0,-1.0,15,0,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\SshAgent.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent,Pair,2,0,3,3,14,3,0,0,0.0,1,0,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\SshAgent.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent,SshAgentConstants,9,9,1,0,13,1,0,0,0.0,0,0,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\SshAgentConstants.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent,SshAgentFactory,0,0,3,0,22,3,0,0,-1.0,3,2,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\SshAgentFactory.java
mina-sshd-sshd-0.14.0,org.apache.sshd.agent,SshAgentServer,0,0,2,0,4,2,0,0,-1.0,1,0,c:\sources\mina-sshd-sshd-0.14.0\sshd-core\src\main\java\org\apache\sshd\agent\SshAgentServer.java
