Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
santuario-java-1.5.2,org.apache.xml.security.samples.transforms,SampleTransformNone,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; implementedTransformURI
santuario-java-1.5.2,org.apache.xml.security.samples.transforms,SampleTransformXPath,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.xml.security.samples.transforms,SampleTransformXPathHereFunc,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.xml.security.samples.transforms,SampleTransformXSLT,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.xml.security.samples.utils,Base64Sample,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,javax.xml.crypto,KeySelector,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; SIGN; VERIFY; ENCRYPT; DECRYPT; key
santuario-java-1.5.2,javax.xml.crypto,KeySelector,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: SingletonKeySelector
santuario-java-1.5.2,javax.xml.crypto,KeySelector,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: URIDereferencer; XMLCryptoContext; KeySelector; KeyInfo; SingletonKeySelector
santuario-java-1.5.2,javax.xml.crypto,Purpose,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; SIGN; VERIFY; ENCRYPT; DECRYPT
santuario-java-1.5.2,javax.xml.crypto,MarshalException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,javax.xml.crypto,NodeSetData,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,javax.xml.crypto,NoSuchMechanismException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,javax.xml.crypto,OctetStreamData,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Data
santuario-java-1.5.2,javax.xml.crypto,URIReferenceException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,javax.xml.crypto.dom,DOMURIReference,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,javax.xml.crypto.dsig,CanonicalizationMethod,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: getParameterSpec
santuario-java-1.5.2,javax.xml.crypto.dsig,TransformException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,javax.xml.crypto.dsig,TransformService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Transform
santuario-java-1.5.2,javax.xml.crypto.dsig,SignatureValue,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,javax.xml.crypto.dsig,XMLSignatureException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,javax.xml.crypto.dsig,XMLSignatureFactory,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 30 public methods
santuario-java-1.5.2,javax.xml.crypto.dsig.keyinfo,KeyInfo,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: URIDereferencer; XMLCryptoContext; KeySelector; KeyInfo; SingletonKeySelector
santuario-java-1.5.2,javax.xml.crypto.dsig.keyinfo,KeyInfoFactory,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
santuario-java-1.5.2,javax.xml.crypto.dsig.keyinfo,PGPData,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,javax.xml.crypto.dsig.spec,ExcC14NParameterSpec,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: preList; DEFAULT
santuario-java-1.5.2,javax.xml.crypto.dsig.spec,ExcC14NParameterSpec,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): C14NMethodParameterSpec
santuario-java-1.5.2,javax.xml.crypto.dsig.spec,HMACParameterSpec,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SignatureMethodParameterSpec
santuario-java-1.5.2,javax.xml.crypto.dsig.spec,XPathFilter2ParameterSpec,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TransformParameterSpec
santuario-java-1.5.2,javax.xml.crypto.dsig.spec,XPathFilterParameterSpec,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TransformParameterSpec
santuario-java-1.5.2,javax.xml.crypto.dsig.spec,XPathType,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: operation; INTERSECT; SUBTRACT; UNION; expression; filter; nsMap
santuario-java-1.5.2,javax.xml.crypto.dsig.spec,Filter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: operation; INTERSECT; SUBTRACT; UNION
santuario-java-1.5.2,javax.xml.crypto.dsig.spec,XSLTTransformParameterSpec,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TransformParameterSpec
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal,MacOutputStream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal,SignerOutputStream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,ApacheCanonicalizer,Feature Envy,The tool detected a instance of this smell because canonicalize is more interested in members of the type: Canonicalizer
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,ApacheCanonicalizer,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: ApacheData; DOMSubTreeData in method canonicalize
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,ApacheNodeSetData,Feature Envy,The tool detected a instance of this smell because getNodeSet is more interested in members of the type: XMLSignatureInput
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,ApacheTransform,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: ApacheData; DOMSubTreeData in method transformIt
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMBase64Transform,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMCanonicalXMLC14N11Method,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMCanonicalXMLC14N11Method,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: C14N_11; C14N_11_WITH_COMMENTS
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMCanonicalXMLC14NMethod,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMDigestMethod,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: SHA1
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMEnvelopedTransform,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMExcC14NMethod,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMHMACSignatureMethod,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDOMSignatureMethod
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMHMACSignatureMethod,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 31 methods
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,SHA1,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,SHA256,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,SHA384,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,SHA512,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMKeyInfoFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMKeyValue,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: RSA
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMKeyValue,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: DOMKeyValue; DSA; RSA; EC
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMReference,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAXIMUM_TRANSFORM_COUNT; useC14N11; log; digestMethod; id; transforms; allTransforms; appliedTransformData; here; uri; type; digestValue; calcDigestValue; refElem; digested; validated; validationStatus; derefData; dis; md; provider
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMReference,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
