Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
attic-aurora-rel-0.12.0,org.apache.aurora.common.application,Lifecycle,4,0,4,4,53,6,0,0,0.0,14,1,C:\sources\attic-aurora-rel-0.12.0\attic-aurora-rel-0.12.0\commons\src\main\java\org\apache\aurora\common\application\Lifecycle.java
attic-aurora-rel-0.12.0,org.apache.aurora.common.application,ShutdownRegistry,3,0,3,2,54,5,1,0,-1.0,6,0,C:\sources\attic-aurora-rel-0.12.0\attic-aurora-rel-0.12.0\commons\src\main\java\org\apache\aurora\common\application\ShutdownRegistry.java
attic-aurora-rel-0.12.0,org.apache.aurora.common.application,ShutdownRegistryImpl,3,0,2,2,41,4,0,1,0.0,1,0,C:\sources\attic-aurora-rel-0.12.0\attic-aurora-rel-0.12.0\commons\src\main\java\org\apache\aurora\common\application\ShutdownRegistry.java
attic-aurora-rel-0.12.0,org.apache.aurora.common.args,ArgFilters,1,1,6,5,66,6,0,0,0.6666666666666666,5,2,C:\sources\attic-aurora-rel-0.12.0\attic-aurora-rel-0.12.0\commons\src\main\java\org\apache\aurora\common\args\ArgFilters.java
attic-aurora-rel-0.12.0,org.apache.aurora.common.args,Args,7,0,11,4,133,18,0,0,0.45454545454545453,5,5,C:\sources\attic-aurora-rel-0.12.0\attic-aurora-rel-0.12.0\commons\src\main\java\org\apache\aurora\common\args\Args.java
attic-aurora-rel-0.12.0,org.apache.aurora.common.args,ArgsInfo,3,0,4,0,22,4,0,0,0.0,2,1,C:\sources\attic-aurora-rel-0.12.0\attic-aurora-rel-0.12.0\commons\src\main\java\org\apache\aurora\common\args\Args.java
attic-aurora-rel-0.12.0,org.apache.aurora.common.args,ArgScanner,14,1,16,6,299,42,0,0,0.25,4,14,C:\sources\attic-aurora-rel-0.12.0\attic-aurora-rel-0.12.0\commons\src\main\java\org\apache\aurora\common\args\ArgScanner.java
attic-aurora-rel-0.12.0,org.apache.aurora.common.args,ArgScanException,0,0,1,1,8,1,0,0,-1.0,1,0,C:\sources\attic-aurora-rel-0.12.0\attic-aurora-rel-0.12.0\commons\src\main\java\org\apache\aurora\common\args\ArgScanner.java
attic-aurora-rel-0.12.0,org.apache.aurora.common.args,ArgumentInfo,11,0,18,8,164,22,2,0,0.1111111111111111,2,6,C:\sources\attic-aurora-rel-0.12.0\attic-aurora-rel-0.12.0\commons\src\main\java\org\apache\aurora\common\args\ArgumentInfo.java
attic-aurora-rel-0.12.0,org.apache.aurora.common.args,ValueVerifier,2,0,3,0,16,4,0,0,0.0,0,1,C:\sources\attic-aurora-rel-0.12.0\attic-aurora-rel-0.12.0\commons\src\main\java\org\apache\aurora\common\args\ArgumentInfo.java
