Project Name,Package Name,Architecture Smell,Cause of the Smell
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.base,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler.configuration
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.base,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AsyncUtil; AsyncUtilTest]; [CommandUtil; CommandUtilTest]; [Conversions; AttributeConverter; ConversionsTest]; [InstanceKeys; JobKeys; Query; Builder; TaskGroupKey; Tasks; TasksTest; TaskTestUtil]; [Jobs; JobsTest]; [Numbers; NumbersTest]; [ResourceAggregates]; [SchedulerException]. LCC (Lack of Component Cohesion) = 0.38
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.configuration,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ConfigurationManager; Validator; GreaterThan; RequiredFieldValidator; TaskDescriptionException; SanitizedConfiguration; ConfigurationManagerTest]; [DefaultField]; [Resources; InsufficientResourcesException; ResourcesTest]. LCC (Lack of Component Cohesion) = 0.27
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.cron,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler.configuration
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.cron,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CronException; SanitizedCronJob; CronJobManager; CronPredictor; CrontabEntry; Parser; CrontabEntryTest; ExpectedPrediction]; [CronScheduler]. LCC (Lack of Component Cohesion) = 0.22
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.events,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler.filter; org.apache.aurora.scheduler; org.apache.aurora.scheduler.mesos
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.filter,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler; org.apache.aurora.scheduler.mesos
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.http,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 44
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.http,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbortCallback; JettyServerModule; RedirectMonitor; HttpServerLauncher; LeaderRedirect; SchedulerMonitor; LeaderRedirectFilter; QuitCallback; RequestLogger; LogSink; JettyServerModuleTest; LeaderRedirectTest; MnameTest; QuitCallbackTest; RequestLoggerTest; ServletFilterTest; AbstractFilter; CorsFilter; HttpStatsFilter; ResponseWithStatus; CorsFilterTest; H2ConsoleModule; H2ConsoleModuleIT; HttpService; Mname]; [Cron; CronTest]; [JerseyTemplateServlet; Slaves; Slave; StructDump]; [Locks; LockBean; LocksTest]; [Maintenance]; [Offers]; [PendingTasks]; [Quotas; ResourceAggregateBean]; [Services; ServicesTest]; [Utilization; Display; DisplayMetric]. LCC (Lack of Component Cohesion) = 0.23
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.http.api,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler.thrift; org.apache.aurora.scheduler.http
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.http.api.security,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 37
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.log,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Log; Position; Stream]; [Entry]; [InvalidPositionException]; [StreamAccessException]. LCC (Lack of Component Cohesion) = 0.67
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.mesos,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler.async; org.apache.aurora.scheduler.stats
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.quota,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler.updater
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.state,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler.async; org.apache.aurora.scheduler.storage.db
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.storage,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 39
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.storage,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler.events; org.apache.aurora.scheduler.storage.testing; org.apache.aurora.scheduler.storage.db
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.storage.db,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 39
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.storage.db,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler.stats
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.storage.db.views,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DbAssignedTask; DbScheduledTask; DbTaskConfig; Pairs; DbContainer; DbJobConfiguration]; [DbConstraint; DbTaskConstraint]; [LockRow]. LCC (Lack of Component Cohesion) = 0.33
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.storage.log,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.storage.mem,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [InMemStoresModule; InMemTaskStoreTest; MemCronJobStoreTest; Interner; InternEntry; MemTaskStore; Task; SecondaryIndex; Util; InternerTest; Internable]; [MemCronJobStore]; [StorageTransactionTest; CustomException]. LCC (Lack of Component Cohesion) = 0.21
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.thrift.aop,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler.thrift
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.thrift,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.aurora.scheduler.storage.backup; org.apache.aurora.scheduler.updater
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.updater,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 37
attic-aurora-rel-0.9.0,org.apache.aurora.scheduler.app.local.simulator,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ClusterSimulatorModule; Register; FakeSlaves; Started; OfferAccepted]; [Events]. LCC (Lack of Component Cohesion) = 0.33
