Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,BenchmarkSettings,BenchmarkSettings,6,1,4
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,BenchmarkSettings,getClusterUtilization,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,BenchmarkSettings,areAllVictimsEligibleForPreemption,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,BenchmarkSettings,getHostAttributes,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,BenchmarkSettings,getTasks,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,BenchmarkSettings,setClusterUtilization,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,BenchmarkSettings,setVictimPreemptionEligibilty,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,BenchmarkSettings,setHostAttributes,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,BenchmarkSettings,setTasks,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,BenchmarkSettings,build,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,setClusterUtilization,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,setVictimPreemptionEligibilty,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,setHostAttributes,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,setTasks,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,build,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Hosts,Hosts,2,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Hosts,setNumHostsPerRack,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Hosts,build,11,3,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,setNumHostsPerRack,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,build,11,3,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,JobUpdates,setNumEvents,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,JobUpdates,setNumInstanceEvents,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,JobUpdates,build,19,4,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,JobUpdates,string,5,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,setNumEvents,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,setNumInstanceEvents,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,build,19,4,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,string,5,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Offers,Offers,2,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Offers,addOffers,5,2,2
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Offers,setCpu,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Offers,setRam,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Offers,setDisk,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Offers,setPorts,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Offers,build,9,2,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,setCpu,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,setRam,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,setDisk,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,setPorts,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,Builder,build,9,2,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,setUpBenchmark,58,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,configure,16,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,get,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,configure,20,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,post,3,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,setUpIteration,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,buildClusterTasks,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,fillUpCluster,7,2,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,saveTasks,8,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,execute,3,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,saveHostAttributes,10,2,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,execute,5,2,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,getSettings,0,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,runBenchmark,7,2,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,getSettings,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,getSettings,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,getSettings,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,getSettings,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,getSettings,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,SchedulingBenchmarks,runBenchmark,4,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,setUpBenchmark,58,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,configure,16,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,get,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,configure,20,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,post,3,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,setUpIteration,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,buildClusterTasks,4,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,fillUpCluster,7,2,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,saveTasks,8,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,execute,3,1,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,saveHostAttributes,10,2,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,execute,5,2,1
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,getSettings,0,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,AbstractBase,runBenchmark,7,2,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,InsufficientResourcesSchedulingBenchmark,getSettings,3,1,0
attic-aurora-rel-0.9.0,org.apache.aurora.benchmark,ValueConstraintMismatchSchedulingBenchmark,getSettings,3,1,0
