Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
0.18.0,org.apache.aurora.common.application,Lifecycle,4,0,4,4,53,6,0,0,0.0,18,1,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\application\Lifecycle.java
0.18.0,org.apache.aurora.common.application,ShutdownRegistry,3,0,3,2,54,5,1,0,-1.0,8,0,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\application\ShutdownRegistry.java
0.18.0,org.apache.aurora.common.application,ShutdownRegistryImpl,3,0,2,2,41,4,0,1,0.0,2,0,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\application\ShutdownRegistry.java
0.18.0,org.apache.aurora.common.args,ArgFilters,1,1,6,5,66,6,0,0,0.6666666666666666,5,2,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\args\ArgFilters.java
0.18.0,org.apache.aurora.common.args,Args,5,0,10,4,103,13,0,0,0.5,5,4,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\args\Args.java
0.18.0,org.apache.aurora.common.args,ArgsInfo,2,0,3,0,17,3,0,0,0.0,2,1,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\args\Args.java
0.18.0,org.apache.aurora.common.args,ArgScanner,12,0,16,6,265,37,0,0,0.25,4,13,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\args\ArgScanner.java
0.18.0,org.apache.aurora.common.args,ArgScanException,0,0,1,1,8,1,0,0,-1.0,1,0,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\args\ArgScanner.java
0.18.0,org.apache.aurora.common.args,ArgumentInfo,9,0,16,6,146,20,1,0,0.125,1,6,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\args\ArgumentInfo.java
0.18.0,org.apache.aurora.common.args,ValueVerifier,2,0,3,0,16,4,0,0,0.0,0,1,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\args\ArgumentInfo.java
0.18.0,org.apache.aurora.common.args,OptionInfo,4,0,7,0,68,11,0,1,0.42857142857142855,4,5,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\args\OptionInfo.java
0.18.0,org.apache.aurora.common.args,Parsers,4,1,3,2,63,4,0,1,0.6666666666666666,8,3,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\args\Parsers.java
0.18.0,org.apache.aurora.common.args,TypeUtil,1,0,7,6,73,11,0,0,0.7142857142857143,4,1,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\args\TypeUtil.java
0.18.0,org.apache.aurora.common.args,Verifiers,1,0,4,0,45,7,0,0,0.5,3,4,c:\sources\aurora\0.18.0\commons\src\main\java\org\apache\aurora\common\args\Verifiers.java
0.18.0,org.apache.aurora.common.args,ArgFiltersTest,2,0,7,5,30,7,0,0,0.2857142857142857,1,8,c:\sources\aurora\0.18.0\commons\src\test\java\org\apache\aurora\common\args\ArgFiltersTest.java
0.18.0,org.apache.aurora.common.args,ArgScannerTest,53,0,39,31,337,46,0,0,0.5897435897435898,1,19,c:\sources\aurora\0.18.0\commons\src\test\java\org\apache\aurora\common\args\ArgScannerTest.java
0.18.0,org.apache.aurora.common.args,StandardArgs,14,0,0,0,17,0,0,0,-1.0,1,1,c:\sources\aurora\0.18.0\commons\src\test\java\org\apache\aurora\common\args\ArgScannerTest.java
0.18.0,org.apache.aurora.common.args,Name,1,0,4,4,15,4,0,0,0.0,3,1,c:\sources\aurora\0.18.0\commons\src\test\java\org\apache\aurora\common\args\ArgScannerTest.java
0.18.0,org.apache.aurora.common.args,NameParser,0,0,1,1,5,1,0,0,-1.0,0,1,c:\sources\aurora\0.18.0\commons\src\test\java\org\apache\aurora\common\args\ArgScannerTest.java
0.18.0,org.apache.aurora.common.args,MeaningOfLife,1,0,3,3,12,3,0,0,0.0,2,0,c:\sources\aurora\0.18.0\commons\src\test\java\org\apache\aurora\common\args\ArgScannerTest.java
0.18.0,org.apache.aurora.common.args,Monty,0,0,1,1,5,1,0,0,-1.0,0,1,c:\sources\aurora\0.18.0\commons\src\test\java\org\apache\aurora\common\args\ArgScannerTest.java
