Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
0.17.0,org.apache.aurora.common.args.parsers,EnumParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,FileParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,FloatParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,InetSocketAddressParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,IntegerParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,ListParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,ListParser,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TypeParameterizedParser
0.17.0,org.apache.aurora.common.args.parsers,LongParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,MapParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,MapParser,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TypeParameterizedParser
0.17.0,org.apache.aurora.common.args.parsers,MultimapParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,MultimapParser,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TypeParameterizedParser
0.17.0,org.apache.aurora.common.args.parsers,NonParameterizedTypeParser,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: BooleanParser; CharacterParser; DateParser; FileParser; InetSocketAddressParser; NumberParser; PatternParser; RangeParser; StringParser; UnitParser; URIParser; URLParser
0.17.0,org.apache.aurora.common.args.parsers,PairParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,PairParser,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TypeParameterizedParser
0.17.0,org.apache.aurora.common.args.parsers,PatternParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,RangeParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,SetParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,SetParser,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TypeParameterizedParser
0.17.0,org.apache.aurora.common.args.parsers,ShortParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,StringParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,UnitParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,URIParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.parsers,URLParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.base,Commands,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NOOP
0.17.0,org.apache.aurora.common.base,Thrown,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
0.17.0,org.apache.aurora.common.collections,ZippingIterator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.net.http.handlers,AbortHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ABORT_HANDLER_KEY; LOG; abortListener
0.17.0,org.apache.aurora.common.net.http.handlers,HealthHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: HEALTH_CHECKER_KEY; IS_HEALTHY; IS_NOT_HEALTHY; healthChecker
0.17.0,org.apache.aurora.common.net.http.handlers,QuitHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; QUIT_HANDLER_KEY; quitListener
0.17.0,org.apache.aurora.common.net.http.handlers,ThreadStackPrinter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.net.http.handlers,VarsHandlerTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): StatSupplierTestBase
0.17.0,org.apache.aurora.common.net.http.handlers,VarsJsonHandlerTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): StatSupplierTestBase
0.17.0,org.apache.aurora.common.net.pool,MonitorException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.stats,JvmStats,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 33 public methods
0.17.0,org.apache.aurora.common.stats,Percentile,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Percentile; Stats; RequestStats; SlidingStats; Ratio; Rate; Builder; RecordingStatImpl; ExportStat
0.17.0,org.apache.aurora.common.stats,RecordingStat,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Stat
0.17.0,org.apache.aurora.common.stats,SampledStat,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): StatImpl; RecordingStat
0.17.0,org.apache.aurora.common.stats,Stats,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; NOT_NAME_CHAR; VAR_MAP; ORDERED_NUMERIC_STATS; NUMERIC_STATS; STATS_PROVIDER; untracked; STAT_REGISTRY; called; stat; name
0.17.0,org.apache.aurora.common.stats,Stats,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
0.17.0,org.apache.aurora.common.stats,TimeSeriesRepositoryImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; SAMPLE_PERIOD; SAMPLE_RETENTION_PERIOD; scrapeDuration; timeSeries; timestamps; statRegistry; samplePeriod; retainedSampleLimit; buildInfo; executor; name; samples
0.17.0,org.apache.aurora.common.stats,PercentileTest,Feature Envy,The tool detected a instance of this smell because testHonorsBufferLimit is more interested in members of the type: Percentile
0.17.0,org.apache.aurora.common.stats,RateTest,Feature Envy,The tool detected a instance of this smell because expectCalls is more interested in members of the type: Stat
0.17.0,org.apache.aurora.common.testing.easymock,EasyMockTestTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): EasyMockTest
0.17.0,org.apache.aurora.common.testing,TearDownTestCase,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.util,SerializableClock,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.util,Random,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: SystemRandom
0.17.0,org.apache.aurora.common.util,StateMachine,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: StateMachine; Builder
0.17.0,org.apache.aurora.common.util,StateMachine,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 33 public methods
0.17.0,org.apache.aurora.common.util,Rule,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: AllowedTransition; Rule
0.17.0,org.apache.aurora.common.util,AllowedTransition,Feature Envy,The tool detected a instance of this smell because to is more interested in members of the type: Rule
0.17.0,org.apache.aurora.common.util.templating,Item,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.util.templating,CustomException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
0.17.0,org.apache.aurora.common.util.templating,CustomException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.util.testing,FakeBuildInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DATE; GIT_REVISION; GIT_TAG
0.17.0,org.apache.aurora.common.util.testing,FakeClockTest,Feature Envy,The tool detected a instance of this smell because testNow is more interested in members of the type: FakeTicker
0.17.0,org.apache.aurora.common.util.testing,FakeClockTest,Feature Envy,The tool detected a instance of this smell because testWaitFor is more interested in members of the type: FakeTicker
0.17.0,org.apache.aurora.common.util.testing,FakeClockTest,Feature Envy,The tool detected a instance of this smell because testAdvance is more interested in members of the type: FakeTicker
0.17.0,org.apache.aurora.common.zookeeper,Group,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
0.17.0,org.apache.aurora.common.zookeeper,CancelledException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
0.17.0,org.apache.aurora.common.zookeeper,JsonCodec,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ServiceInstanceSchema; EndpointSchema; JsonCodec
0.17.0,org.apache.aurora.common.zookeeper,EndpointStatus,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.zookeeper,UpdateException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.zookeeper,ServerSetImpl,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ServerSetImpl; MemberStatus; ServerSets; ServerSetWatcher
0.17.0,org.apache.aurora.common.zookeeper,ServiceInstanceDeletedException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.zookeeper,ServerSetWatcher,Feature Envy,The tool detected a instance of this smell because watch is more interested in members of the type: ZooKeeperClient
0.17.0,org.apache.aurora.common.zookeeper,ServerSetWatcher,Feature Envy,The tool detected a instance of this smell because getServiceInstance is more interested in members of the type: ZooKeeperClient
0.17.0,org.apache.aurora.common.zookeeper,ServerSets,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TO_ENDPOINT
0.17.0,org.apache.aurora.common.zookeeper,ZooKeeperClient,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ZooKeeperClient; ZooKeeperUtils
0.17.0,org.apache.aurora.common.zookeeper,ZooKeeperUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; DEFAULT_ZK_SESSION_TIMEOUT; ANY_VERSION; OPEN_ACL_UNSAFE; EVERYONE_READ_CREATOR_ALL
0.17.0,org.apache.aurora.common.zookeeper.testing,BaseZooKeeperClientTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.zookeeper.testing,BaseZooKeeperClientTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseZooKeeperTest
0.17.0,org.apache.aurora.common.zookeeper.testing,BaseZooKeeperTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: zkTestServer; tmpFolder
0.17.0,org.apache.aurora.common.args.argfilterstest.subpackageA.subsubpackage1,ArgsA1,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.argfilterstest.subpackageBwithSuffix,ArgsBWithSuffix,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.common.args.apt,CmdLineProcessor,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 42 methods
0.17.0,org.apache.aurora.common.args.apt,Configuration,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_RESOURCE_PACKAGE; LOG; IDENTIFIER_START; IDENTIFIER_REST; URL_TO_SOURCE; DEFAULT_RESOURCE_NAME; nextResourceIndex; cmdLineInfos; parserInfos; verifierInfos; className; fieldName; parsedType; parserClass; verifiedType; verifyingAnnotation; verifierClass; argInfos; parserInfos; verifierInfos; nextResourceIndex; resources; nextIndex; lineNumber; fieldInfoBuilder; parserInfoBuilder; verifierInfoBuilder
0.17.0,org.apache.aurora.common.args.apt,Configuration,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ConfigurationParser; ArgInfo; Configuration; ParserInfo; VerifierInfo
0.17.0,org.apache.aurora.common.args.apt,Configuration,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
0.17.0,org.apache.aurora.common.args.apt,ArgInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: className; fieldName
0.17.0,org.apache.aurora.common.args.apt,ParserInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: parsedType; parserClass
0.17.0,org.apache.aurora.common.args.apt,VerifierInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: verifiedType; verifyingAnnotation; verifierClass
0.17.0,org.apache.aurora.common.args.apt,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.benchmark,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.benchmark,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.benchmark,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.17.0,org.apache.aurora.benchmark,SchedulingBenchmarks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
