Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,createClusterEntity,15,3,1
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,createFeedEntity,20,4,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,createFeedCreationEntity,55,11,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,createProcessEntity,54,13,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,getInputEntities,22,5,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,getTable,6,2,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,fillHDFSDataSet,10,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,createHiveDatabaseInstance,7,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,createHiveTableInstance,11,1,3
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,getClusterEntityReference,8,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,getFeedDataSetReference,9,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,getProcessEntityWFProperties,7,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,getFeedQualifiedName,3,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,getProcessQualifiedName,3,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.bridge,FalconBridge,normalize,6,2,1
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.event,FalconEvent,FalconEvent,5,1,3
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.event,FalconEvent,getUser,3,1,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.event,FalconEvent,getOperation,3,1,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.event,FalconEvent,getEntity,3,1,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHook,run,14,1,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHook,publish,24,2,1
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHook,run,8,1,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHook,getNumberOfRetriesPropertyKey,3,1,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHook,fireAndForget,13,2,1
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHook,createEntities,20,7,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHook,getOperation,14,7,1
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,setUp,14,2,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,registerFalconDataModel,11,2,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,isDataModelAlreadyRegistered,13,2,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,loadEntity,15,4,3
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,random,3,1,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,getTableUri,3,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,testCreateProcess,20,1,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,assertProcessIsRegistered,3,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,assertClusterIsRegistered,3,1,1
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,getHDFSFeed,18,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,getTableFeed,3,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,getTableFeed,25,3,3
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,assertFeedAttributes,6,1,1
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,verifyFeedLineage,9,1,5
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,assertFeedIsRegistered,3,1,2
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,testReplicationFeed,15,1,0
atlas-release-0.7.1-rc3,org.apache.atlas.falcon.hook,FalconHookIT,testCreateProcessWithHDFSFeed,20,1,0
