Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetastoreBridgeIT,testCreateTableAndImport,Long Statement,The length of the statement "String processId2=assertEntityIsRegistered(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`getTableProcessQualifiedName(DEFAULT_DB`tableName)`null);" is 178.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetastoreBridgeIT,testImportCreatedTable,Long Statement,The length of the statement "String processId=assertEntityIsRegistered(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`getTableProcessQualifiedName(DEFAULT_DB`tableName)`null);" is 177.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportThatUpdatesRegisteredDatabase,Long Statement,The length of the statement "verify(atlasClient).updateEntity(eq("72e06b34-9151-4023-aa9d-b82103a50e76")`(Referenceable)argThat(new MatchesReferenceableProperty(HiveMetaStoreBridge.DESCRIPTION_ATTR`description)));" is 184.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportThatUpdatesRegisteredTable,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`HiveMetaStoreBridge.getTableQualifiedName(CLUSTER_NAME`TEST_DB_NAME`TEST_TABLE_NAME))).thenReturn(getEntityReference(HiveDataTypes.HIVE_TABLE.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 296.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportThatUpdatesRegisteredTable,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`processQualifiedName)).thenReturn(getEntityReference(HiveDataTypes.HIVE_PROCESS.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 236.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportThatUpdatesRegisteredTable,Long Statement,The length of the statement "verify(atlasClient).updateEntity(eq("82e06b34-9151-4023-aa9d-b82103a50e77")`(Referenceable)argThat(new MatchesReferenceableProperty(HiveDataModelGenerator.TABLE_TYPE_ATTR`TableType.EXTERNAL_TABLE.name())));" is 206.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,returnExistingDatabase,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_DB.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`HiveMetaStoreBridge.getDBQualifiedName(clusterName`databaseName))).thenReturn(getEntityReference(HiveDataTypes.HIVE_DB.getName()`"72e06b34-9151-4023-aa9d-b82103a50e76"));" is 270.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,setupDB,Long Statement,The length of the statement "when(hiveClient.getDatabase(databaseName)).thenReturn(new Database(databaseName`"Default database"`"/user/hive/default"`null));" is 127.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportWhenPartitionKeysAreNull,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`HiveMetaStoreBridge.getTableQualifiedName(CLUSTER_NAME`TEST_DB_NAME`TEST_TABLE_NAME))).thenReturn(getEntityReference(HiveDataTypes.HIVE_TABLE.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 296.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportWhenPartitionKeysAreNull,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`processQualifiedName)).thenReturn(getEntityReference(HiveDataTypes.HIVE_PROCESS.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 236.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportContinuesWhenTableRegistrationFails,Long Statement,The length of the statement "when(hiveClient.getTable(TEST_DB_NAME`TEST_TABLE_NAME)).thenThrow(new RuntimeException("Timeout while reading data from hive metastore"));" is 138.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportContinuesWhenTableRegistrationFails,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`HiveMetaStoreBridge.getTableQualifiedName(CLUSTER_NAME`TEST_DB_NAME`table2Name))).thenReturn(getEntityReference(HiveDataTypes.HIVE_TABLE.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 291.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportContinuesWhenTableRegistrationFails,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`processQualifiedName)).thenReturn(getEntityReference(HiveDataTypes.HIVE_PROCESS.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 236.
