atlas,release-1.1.0-rc0,2018-08-20T10:46:49Z
atlas,release-1.0.0-rc2,2018-05-30T03:51:47Z
atlas,release-1.0.0-rc1,2018-05-29T20:05:41Z
atlas,release-1.0.0-rc0,2018-05-27T00:30:25Z
atlas,release-1.0.0-alpha-rc2,2018-01-19T10:50:05Z
atlas,release-1.0.0-alpha-rc1,2018-01-18T14:12:15Z
atlas,release-1.0.0-alpha-rc0,2018-01-16T07:26:44Z
atlas,release-0.8.4-rc1,2019-06-13T10:16:30Z
atlas,release-0.8.4-rc0,2019-06-11T12:50:16Z
atlas,release-0.8.3-rc1,2018-10-26T22:20:19Z
atlas,release-0.8.3-rc0,2018-10-16T21:48:24Z
atlas,release-0.8.2-rc0,2018-02-01T02:05:05Z
atlas,release-0.8.1-rc1,2017-08-23T16:57:46Z
atlas,release-0.8.1-rc0,2017-08-19T23:40:33Z
atlas,release-0.8-rc1,2017-03-08T07:27:27Z
atlas,release-0.8-rc0,2017-03-07T07:55:51Z
atlas,release-0.7.1-rc3,2017-01-19T15:49:18Z
atlas,release-0.7.1-rc2,2017-01-18T07:28:44Z
atlas,release-0.7.1-rc0,2017-01-11T19:24:05Z
atlas,release-0.7-rc2,2016-07-01T03:34:44Z
atlas,release-0.6-rc2,2015-12-21T09:33:55Z
atlas,release-0.5-rc0,2015-06-17T19:32:18Z
aurora,rel/0.22.0,2019-12-13T00:53:15Z
aurora,rel/0.22.0-rc1,2019-12-03T21:29:46Z
aurora,rel/0.22.0-rc0,2019-10-22T20:03:30Z
aurora,rel/0.21.0,2018-09-11T03:57:15Z
aurora,rel/0.21.0-rc1,2018-09-06T20:56:09Z
aurora,rel/0.21.0-rc0,2018-09-04T19:19:54Z
aurora,rel/0.20.0,2018-04-03T22:42:14Z
aurora,rel/0.20.0-rc1,2018-03-28T19:20:05Z
aurora,rel/0.20.0-rc0,2018-03-02T00:35:49Z
aurora,rel/0.19.1,2018-02-11T19:56:35Z
aurora,rel/0.19.1-rc0,2018-02-07T22:00:10Z
aurora,rel/0.19.0,2017-11-11T05:02:24Z
aurora,rel/0.19.0-rc0,2017-11-08T04:47:30Z
aurora,rel/0.18.1,2017-11-01T17:53:30Z
aurora,rel/0.18.1-rc1,2017-10-29T17:30:46Z
aurora,rel/0.18.1-rc0,2017-10-29T17:23:12Z
aurora,rel/0.18.0,2017-06-15T22:45:25Z
aurora,rel/0.18.0-rc0,2017-06-10T00:11:52Z
aurora,rel/0.17.0,2017-02-06T17:54:24Z
aurora,rel/0.17.0-rc0,2017-02-01T08:35:14Z
aurora,rel/0.16.0,2016-09-27T19:36:40Z
aurora,rel/0.16.0-rc2,2016-09-22T19:10:18Z
aurora,rel/0.16.0-rc1,2016-09-20T19:59:36Z
aurora,rel/0.16.0-rc0,2016-09-19T19:26:47Z
aurora,rel/0.15.0,2016-07-05T18:40:45Z
aurora,rel/0.15.0-rc1,2016-07-01T01:54:54Z
aurora,rel/0.15.0-rc0,2016-06-30T18:28:14Z
aurora,rel/0.14.0,2016-06-14T20:31:45Z
aurora,rel/0.14.0-rc0,2016-06-10T14:07:34Z
aurora,rel/0.13.0,2016-04-15T03:41:35Z
aurora,rel/0.12.0,2016-02-08T22:42:44Z
aurora,rel/0.11.0,2015-12-23T16:22:52Z
aurora,rel/0.10.0,2015-11-16T22:00:57Z
aurora,rel/0.9.0,2015-07-23T20:47:15Z
aurora,rel/0.8.0,2015-05-12T02:37:21Z
aurora,rel/0.7.0-incubating,2015-02-09T20:53:31Z
aurora,rel/0.6.0-incubating,2014-11-25T20:45:47Z
aurora,rel/0.5.0-incubating,2014-08-01T17:25:06Z
aurora,rel/0.3.0,2014-01-02T22:56:25Z
aurora,rel/0.2.0,2013-12-17T23:41:24Z
batik,svgbrowser,2001-03-08T01:21:10Z
batik,start,2000-10-10T18:44:33Z
batik,beforeBoundsChange,2001-02-07T22:39:10Z
batik,batik_1_0,2001-05-21T02:22:13Z
batik,batik-1_12,2019-11-05T16:14:21Z
batik,batik-1_11,2019-02-13T09:43:00Z
batik,batik-1_10,2018-05-23T08:34:43Z
batik,batik-1_9_1,2017-08-15T07:33:58Z
batik,batik-1_9,2017-04-10T07:58:48Z
batik,batik-1_8,2015-03-17T10:22:58Z
batik,batik-1_7_1,2015-05-11T14:43:17Z
batik,batik-1_7,2008-01-02T22:23:56Z
batik,batik-1_7beta1,2007-03-26T05:42:41Z
batik,batik-1_6_1,2015-05-11T14:36:04Z
batik,batik-1_6,2005-04-10T13:37:48Z
batik,batik-1_5_1,2004-02-24T10:48:13Z
batik,batik-1_5_1rc2,2003-12-20T00:06:45Z
batik,batik-1_5,2003-07-11T12:32:40Z
batik,batik-1_5beta5,2003-03-25T00:31:22Z
