Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
1.1.0,org.apache.sshd.agent.common,AbstractAgentClient,AbstractAgentClient,3,1,1
1.1.0,org.apache.sshd.agent.common,AbstractAgentClient,messageReceived,40,6,1
1.1.0,org.apache.sshd.agent.common,AbstractAgentClient,process,62,10,3
1.1.0,org.apache.sshd.agent.common,AbstractAgentClient,prepare,10,1,1
1.1.0,org.apache.sshd.agent.common,AbstractAgentClient,reply,0,1,1
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,AbstractAgentProxy,3,1,0
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,getExecutorService,3,1,0
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,setExecutorService,3,1,1
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,isShutdownOnExit,3,1,0
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,setShutdownOnExit,3,1,1
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,getIdentities,22,5,0
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,sign,18,3,2
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,addIdentity,14,3,2
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,removeIdentity,13,3,1
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,removeAllIdentities,12,3,0
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,close,9,3,0
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,createBuffer,3,1,1
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,createBuffer,6,1,2
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,prepare,7,1,1
1.1.0,org.apache.sshd.agent.common,AbstractAgentProxy,request,0,1,1
1.1.0,org.apache.sshd.agent.common,AgentDelegate,AgentDelegate,3,1,1
1.1.0,org.apache.sshd.agent.common,AgentDelegate,isOpen,3,1,0
1.1.0,org.apache.sshd.agent.common,AgentDelegate,close,2,1,0
1.1.0,org.apache.sshd.agent.common,AgentDelegate,getIdentities,3,1,0
1.1.0,org.apache.sshd.agent.common,AgentDelegate,sign,3,1,2
1.1.0,org.apache.sshd.agent.common,AgentDelegate,addIdentity,3,1,2
1.1.0,org.apache.sshd.agent.common,AgentDelegate,removeIdentity,3,1,1
1.1.0,org.apache.sshd.agent.common,AgentDelegate,removeAllIdentities,3,1,0
1.1.0,org.apache.sshd.agent.common,AgentForwardSupport,AgentForwardSupport,3,1,1
1.1.0,org.apache.sshd.agent.common,AgentForwardSupport,initialize,15,2,0
1.1.0,org.apache.sshd.agent.common,AgentForwardSupport,close,7,2,0
1.1.0,org.apache.sshd.agent.common,AgentForwardSupport,doCloseImmediately,9,1,0
1.1.0,org.apache.sshd.agent.common,AgentForwardSupport,toString,3,1,0
1.1.0,org.apache.sshd.agent.local,AgentForwardedChannel,AgentForwardedChannel,3,1,0
1.1.0,org.apache.sshd.agent.local,AgentForwardedChannel,getAgent,18,2,0
1.1.0,org.apache.sshd.agent.local,AgentForwardedChannel,isOpen,3,1,0
1.1.0,org.apache.sshd.agent.local,AgentForwardedChannel,request,3,1,1
1.1.0,org.apache.sshd.agent.local,AgentForwardedChannel,close,6,2,0
1.1.0,org.apache.sshd.agent.local,AgentForwardedChannel,request,17,2,1
1.1.0,org.apache.sshd.agent.local,AgentForwardedChannel,doOpen,6,2,0
1.1.0,org.apache.sshd.agent.local,AgentForwardedChannel,doWriteData,21,4,3
1.1.0,org.apache.sshd.agent.local,AgentImpl,AgentImpl,3,1,0
