Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,DataConfiguration,getDoubleArray,Complex Conditional,The conditional expression value == null || (value instanceof String && StringUtils.isEmpty((String)value)) is complex.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,DataConfiguration,getBigIntegerList,Complex Conditional,The conditional expression value == null || (value instanceof String && StringUtils.isEmpty((String)value)) is complex.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,DataConfiguration,getBigDecimalList,Complex Conditional,The conditional expression value == null || (value instanceof String && StringUtils.isEmpty((String)value)) is complex.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,DataConfiguration,getURLList,Complex Conditional,The conditional expression value == null || (value instanceof String && StringUtils.isEmpty((String)value)) is complex.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,DataConfiguration,getDateList,Complex Conditional,The conditional expression value == null || (value instanceof String && StringUtils.isEmpty((String)value)) is complex.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,DataConfiguration,getCalendarList,Complex Conditional,The conditional expression value == null || (value instanceof String && StringUtils.isEmpty((String)value)) is complex.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,DataConfiguration,getLocaleList,Complex Conditional,The conditional expression value == null || (value instanceof String && StringUtils.isEmpty((String)value)) is complex.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,DataConfiguration,getColorList,Complex Conditional,The conditional expression value == null || (value instanceof String && StringUtils.isEmpty((String)value)) is complex.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,DefaultConfigurationBuilder,isReservedNode,Long Statement,The length of the statement "return nd.isAttribute() && ((ATTR_ATNAME.equals(nd.getName()) && nd.getParentNode().getAttributeCount(RESERVED_PREFIX + ATTR_ATNAME) == 0) || (ATTR_OPTIONALNAME.equals(nd.getName()) && nd.getParentNode().getAttributeCount(RESERVED_PREFIX + ATTR_OPTIONALNAME) == 0));" is 266.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,ConfigurationDeclaration,isReservedNode,Long Statement,The length of the statement "return nd.isAttribute() && ((ATTR_ATNAME.equals(nd.getName()) && nd.getParentNode().getAttributeCount(RESERVED_PREFIX + ATTR_ATNAME) == 0) || (ATTR_OPTIONALNAME.equals(nd.getName()) && nd.getParentNode().getAttributeCount(RESERVED_PREFIX + ATTR_OPTIONALNAME) == 0));" is 266.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,HierarchicalConfiguration,visit,Long Statement,The length of the statement "key.append(StringUtils.replace(isAttribute() ? ConfigurationKey.constructAttributeKey(getName()) : getName()`String.valueOf(ConfigurationKey.PROPERTY_DELIMITER)`ConfigurationKey.ESCAPED_DELIMITER));" is 198.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,HierarchicalConfiguration,visitBeforeChildren,Complex Method,Cyclomatic complexity of the method is 9
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,Node,visit,Long Statement,The length of the statement "key.append(StringUtils.replace(isAttribute() ? ConfigurationKey.constructAttributeKey(getName()) : getName()`String.valueOf(ConfigurationKey.PROPERTY_DELIMITER)`ConfigurationKey.ESCAPED_DELIMITER));" is 198.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BuilderVisitor,visitBeforeChildren,Complex Method,Cyclomatic complexity of the method is 9
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfiguration,checkCombineLines,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfiguration,parseProperty,Complex Method,Cyclomatic complexity of the method is 12
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfiguration,parseProperty,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfiguration,parseProperty,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfiguration,parseProperty,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfiguration,parseProperty,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfiguration,parseProperty,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfiguration,parseProperty,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfiguration,parseProperty,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfiguration,parseProperty,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfiguration,unescapeJava,Complex Method,Cyclomatic complexity of the method is 18
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesReader,checkCombineLines,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesReader,parseProperty,Complex Method,Cyclomatic complexity of the method is 12
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesReader,parseProperty,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesReader,parseProperty,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesReader,parseProperty,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesReader,parseProperty,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesReader,parseProperty,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesReader,parseProperty,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesReader,parseProperty,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesReader,parseProperty,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfigurationLayout,load,Long Statement,The length of the statement "PropertiesConfiguration.PropertiesReader reader=new PropertiesConfiguration.PropertiesReader(in`getConfiguration().getListDelimiter());" is 135.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfigurationLayout,save,Long Statement,The length of the statement "PropertiesConfiguration.PropertiesWriter writer=new PropertiesConfiguration.PropertiesWriter(out`getConfiguration().getListDelimiter());" is 136.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertiesConfigurationLayout,checkHeaderComment,Complex Conditional,The conditional expression loadCounter == 1 && getHeaderComment() == null && layoutData.isEmpty() is complex.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toLocale,Complex Conditional,The conditional expression size >= 1 && (((String)elements.get(0)).length() == 2 || ((String)elements.get(0)).length() == 0) is complex.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toLocale,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toLocale,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toLocale,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toLocale,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toColor,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toColor,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toColor,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toColor,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toColor,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toColor,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toColor,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toColor,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,toIterator,Complex Method,Cyclomatic complexity of the method is 8
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,interpolateHelper,Complex Method,Cyclomatic complexity of the method is 8
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,interpolateHelper,Long Statement,The length of the statement "while (((begin=base.indexOf(AbstractConfiguration.START_TOKEN`prec + AbstractConfiguration.END_TOKEN.length())) > -1) && ((end=base.indexOf(AbstractConfiguration.END_TOKEN`begin)) > -1)) {" is 188.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,PropertyConverter,interpolateHelper,Long Statement,The length of the statement "throw new IllegalStateException("infinite loop in property interpolation of " + initialBase + ": "+ priorVariableSb.toString());" is 128.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,XMLConfiguration,setRootElementName,Long Statement,The length of the statement "throw new UnsupportedOperationException("The name of the root element " + "cannot be changed when loaded from an XML document!");" is 129.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,XMLConfiguration,insert,Long Statement,The length of the statement "elem.appendChild(document.createTextNode(PropertyConverter.escapeDelimiters(newNode.getValue().toString()`listDelimiter)));" is 123.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,XMLBuilderVisitor,insert,Long Statement,The length of the statement "elem.appendChild(document.createTextNode(PropertyConverter.escapeDelimiters(newNode.getValue().toString()`listDelimiter)));" is 123.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testBooleanArrayValue,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testByteArrayValue,Magic Number,The method contains a magic number: 10
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testByteArrayValue,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testDoubleArrayValue,Magic Number,The method contains a magic number: 10.25
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testDoubleArrayValue,Magic Number,The method contains a magic number: 0.01
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testDoubleArrayValue,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testFloatArrayValue,Magic Number,The method contains a magic number: 20.25
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testFloatArrayValue,Magic Number,The method contains a magic number: 0.01
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testFloatArrayValue,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testIntegerArrayValue,Magic Number,The method contains a magic number: 10
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testIntegerArrayValue,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testLongArrayValue,Magic Number,The method contains a magic number: 1000000
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testLongArrayValue,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,BaseNonStringProperties,testShortArrayValue,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testByte,Magic Number,The method contains a magic number: 10
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testDouble,Magic Number,The method contains a magic number: 10.25
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testDouble,Magic Number,The method contains a magic number: 0.01
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testDoubleDefaultValue,Magic Number,The method contains a magic number: 10.25
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testDoubleDefaultValue,Magic Number,The method contains a magic number: 10.25
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testDoubleDefaultValue,Magic Number,The method contains a magic number: 0.01
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testFloat,Magic Number,The method contains a magic number: 20.25
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testFloat,Magic Number,The method contains a magic number: 0.01
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testFloatDefaultValue,Magic Number,The method contains a magic number: 20.25
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testFloatDefaultValue,Magic Number,The method contains a magic number: 0.01
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testInteger,Magic Number,The method contains a magic number: 10
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testIntegerDefaultValue,Magic Number,The method contains a magic number: 10
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testIntegerDefaultValue,Magic Number,The method contains a magic number: 10
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testLong,Magic Number,The method contains a magic number: 1000000
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testLongDefaultValue,Magic Number,The method contains a magic number: 1000000
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,NonStringTestHolder,testLongDefaultValue,Magic Number,The method contains a magic number: 1000000
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestAbstractConfiguration,testList,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testGetByte,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testGetShort,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testGetLong,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testGetFloat,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testGetDouble,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testGetList,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testAddProperty,Magic Number,The method contains a magic number: 10
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testGetHexadecimalValue,Magic Number,The method contains a magic number: 0xFF
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testGetHexadecimalValue,Magic Number,The method contains a magic number: 0xFFFF
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testGetHexadecimalValue,Magic Number,The method contains a magic number: 0xFFFFFFFF
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testNumberConversions,Magic Number,The method contains a magic number: 42
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testNumberConversions,Magic Number,The method contains a magic number: 42
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testNumberConversions,Magic Number,The method contains a magic number: 42L
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testNumberConversions,Magic Number,The method contains a magic number: 42
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testNumberConversions,Magic Number,The method contains a magic number: 42.0f
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testNumberConversions,Magic Number,The method contains a magic number: 0.01f
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testNumberConversions,Magic Number,The method contains a magic number: 42.0
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testNumberConversions,Magic Number,The method contains a magic number: 0.001
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testNumberConversions,Magic Number,The method contains a magic number: 42L
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfiguration,testClone,Magic Number,The method contains a magic number: 10
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfigurationXMLReader,setUp,Magic Number,The method contains a magic number: 42
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfigurationXMLReader,testParseSAXException,Empty catch clause,The method has an empty catch block.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfigurationXMLReader,testParseIOException,Empty catch clause,The method has an empty catch block.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseConfigurationXMLReader,checkDocument,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseNullConfiguration,testGetByte,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseNullConfiguration,testGetShort,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseNullConfiguration,testGetLong,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseNullConfiguration,testGetFloat,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseNullConfiguration,testGetDouble,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestBaseNullConfiguration,testGetList,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCombinedConfiguration,testAddConfigurationWithNameTwice,Empty catch clause,The method has an empty catch block.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCombinedConfiguration,testAddNullConfiguration,Empty catch clause,The method has an empty catch block.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCombinedConfiguration,testAccessPropertyMulti,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCombinedConfiguration,checkRemoveConfig,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCombinedConfiguration,testUpdateContainedConfiguration,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCombinedConfiguration,testSetNullNodeCombiner,Empty catch clause,The method has an empty catch block.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCombinedConfiguration,testClone,Long Statement,The length of the statement "assertEquals("Wrong number of contained configurations"`config.getNumberOfConfigurations()`cc2.getNumberOfConfigurations());" is 124.
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCombinedConfiguration,testClear,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCombinedConfiguration,testClear,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCompositeConfiguration,testAddRemoveConfigurations,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCompositeConfiguration,testAddRemoveConfigurations,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCompositeConfiguration,testAddRemoveConfigurations,Magic Number,The method contains a magic number: 3
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCompositeConfiguration,testAddRemoveConfigurations,Magic Number,The method contains a magic number: 2
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCompositeConfiguration,testMultipleTypesOfConfigs,Magic Number,The method contains a magic number: 8
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCompositeConfiguration,testDefaultValueWhenKeyMissing,Magic Number,The method contains a magic number: 1.4
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCompositeConfiguration,testDefaultValueWhenKeyMissing,Magic Number,The method contains a magic number: 1.4
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCompositeConfiguration,testDefaultValueWhenKeyMissing,Magic Number,The method contains a magic number: 1.4
commons-configuration-CONFIGURATION_1_3,org.apache.commons.configuration,TestCompositeConfiguration,testDefaultValueWhenKeyMissing,Magic Number,The method contains a magic number: 1.4
