Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpGet,main,43,4,1
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpPost,main,44,4,1
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpServer,main,9,2,1
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpServer,HttpFileHandler,4,1,1
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpServer,handle,53,5,3
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpServer,writeTo,9,1,1
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpServer,writeTo,7,1,1
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpServer,RequestListenerThread,9,1,2
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpServer,run,21,2,0
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpServer,WorkerThread,5,1,2
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpServer,run,25,2,0
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,HttpFileHandler,HttpFileHandler,4,1,1
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,HttpFileHandler,handle,53,5,3
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,HttpFileHandler,writeTo,9,1,1
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,HttpFileHandler,writeTo,7,1,1
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,RequestListenerThread,RequestListenerThread,9,1,2
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,RequestListenerThread,run,21,2,0
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,WorkerThread,WorkerThread,5,1,2
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,WorkerThread,run,25,2,0
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalReverseProxy,main,15,3,1
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalReverseProxy,ProxyHandler,7,1,3
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalReverseProxy,handle,30,1,3
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalReverseProxy,RequestListenerThread,12,1,2
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalReverseProxy,run,25,2,0
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalReverseProxy,ProxyThread,6,1,3
