Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
httpcomponents-core-rel-v4.1.4,org.apache.http,HttpStatus,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SC_CONTINUE; SC_SWITCHING_PROTOCOLS; SC_PROCESSING; SC_OK; SC_CREATED; SC_ACCEPTED; SC_NON_AUTHORITATIVE_INFORMATION; SC_NO_CONTENT; SC_RESET_CONTENT; SC_PARTIAL_CONTENT; SC_MULTI_STATUS; SC_MULTIPLE_CHOICES; SC_MOVED_PERMANENTLY; SC_MOVED_TEMPORARILY; SC_SEE_OTHER; SC_NOT_MODIFIED; SC_USE_PROXY; SC_TEMPORARY_REDIRECT; SC_BAD_REQUEST; SC_UNAUTHORIZED; SC_PAYMENT_REQUIRED; SC_FORBIDDEN; SC_NOT_FOUND; SC_METHOD_NOT_ALLOWED; SC_NOT_ACCEPTABLE; SC_PROXY_AUTHENTICATION_REQUIRED; SC_REQUEST_TIMEOUT; SC_CONFLICT; SC_GONE; SC_LENGTH_REQUIRED; SC_PRECONDITION_FAILED; SC_REQUEST_TOO_LONG; SC_REQUEST_URI_TOO_LONG; SC_UNSUPPORTED_MEDIA_TYPE; SC_REQUESTED_RANGE_NOT_SATISFIABLE; SC_EXPECTATION_FAILED; SC_INSUFFICIENT_SPACE_ON_RESOURCE; SC_METHOD_FAILURE; SC_UNPROCESSABLE_ENTITY; SC_LOCKED; SC_FAILED_DEPENDENCY; SC_INTERNAL_SERVER_ERROR; SC_NOT_IMPLEMENTED; SC_BAD_GATEWAY; SC_SERVICE_UNAVAILABLE; SC_GATEWAY_TIMEOUT; SC_HTTP_VERSION_NOT_SUPPORTED; SC_INSUFFICIENT_STORAGE
httpcomponents-core-rel-v4.1.4,org.apache.http,HttpStatus,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: SC_CONTINUE; SC_SWITCHING_PROTOCOLS; SC_PROCESSING; SC_OK; SC_CREATED; SC_ACCEPTED; SC_NON_AUTHORITATIVE_INFORMATION; SC_NO_CONTENT; SC_RESET_CONTENT; SC_PARTIAL_CONTENT; SC_MULTI_STATUS; SC_MULTIPLE_CHOICES; SC_MOVED_PERMANENTLY; SC_MOVED_TEMPORARILY; SC_SEE_OTHER; SC_NOT_MODIFIED; SC_USE_PROXY; SC_TEMPORARY_REDIRECT; SC_BAD_REQUEST; SC_UNAUTHORIZED; SC_PAYMENT_REQUIRED; SC_FORBIDDEN; SC_NOT_FOUND; SC_METHOD_NOT_ALLOWED; SC_NOT_ACCEPTABLE; SC_PROXY_AUTHENTICATION_REQUIRED; SC_REQUEST_TIMEOUT; SC_CONFLICT; SC_GONE; SC_LENGTH_REQUIRED; SC_PRECONDITION_FAILED; SC_REQUEST_TOO_LONG; SC_REQUEST_URI_TOO_LONG; SC_UNSUPPORTED_MEDIA_TYPE; SC_REQUESTED_RANGE_NOT_SATISFIABLE; SC_EXPECTATION_FAILED; SC_INSUFFICIENT_SPACE_ON_RESOURCE; SC_METHOD_FAILURE; SC_UNPROCESSABLE_ENTITY; SC_LOCKED; SC_FAILED_DEPENDENCY; SC_INTERNAL_SERVER_ERROR; SC_NOT_IMPLEMENTED; SC_BAD_GATEWAY; SC_SERVICE_UNAVAILABLE; SC_GATEWAY_TIMEOUT; SC_HTTP_VERSION_NOT_SUPPORTED; SC_INSUFFICIENT_STORAGE
httpcomponents-core-rel-v4.1.4,org.apache.http,HttpVersion,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; HTTP; HTTP_0_9; HTTP_1_0; HTTP_1_1
httpcomponents-core-rel-v4.1.4,org.apache.http,MethodNotSupportedException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): HttpException
httpcomponents-core-rel-v4.1.4,org.apache.http,ParseException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http,ProtocolException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): HttpException
httpcomponents-core-rel-v4.1.4,org.apache.http,TruncatedChunkException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http,TruncatedChunkException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): MalformedChunkCodingException
httpcomponents-core-rel-v4.1.4,org.apache.http,UnsupportedHttpVersionException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ProtocolException
httpcomponents-core-rel-v4.1.4,org.apache.http,TestHttpExceptions,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http,TestHttpHost,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http,TestHttpVersion,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http,HttpCoreNIOSSLTestBase,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http,HttpCoreNIOTestBase,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http,OoopsieRuntimeException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,ByteArrayEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,ContentLengthStrategy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: IDENTITY; CHUNKED
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,EntityTemplate,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,FileEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,SerializableEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,StringEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,TestAbstractHttpEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,TestBasicHttpEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,TestBufferedHttpEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,TestByteArrayEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,TestEntityTemplate,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,TestFileEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,TestHttpEntityWrapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,TestInputStreamEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,TestSerializableEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,TestSerializableEntity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; intValue; stringValue
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,SerializableObject,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; intValue; stringValue
httpcomponents-core-rel-v4.1.4,org.apache.http.entity,TestStringEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl,DefaultHttpClientConnection,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SocketHttpClientConnection
httpcomponents-core-rel-v4.1.4,org.apache.http.impl,DefaultHttpServerConnection,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SocketHttpServerConnection
httpcomponents-core-rel-v4.1.4,org.apache.http.impl,EnglishReasonPhraseCatalog,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; REASON_PHRASES
httpcomponents-core-rel-v4.1.4,org.apache.http.impl,HttpConnectionMetricsImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: REQUEST_COUNT; RESPONSE_COUNT; SENT_BYTES_COUNT; RECEIVED_BYTES_COUNT; inTransportMetric; outTransportMetric; requestCount; responseCount; metricsCache
httpcomponents-core-rel-v4.1.4,org.apache.http.impl,NoConnectionReuseStrategy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl,SocketHttpClientConnection,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpClientConnection
httpcomponents-core-rel-v4.1.4,org.apache.http.impl,SocketHttpServerConnection,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpServerConnection
httpcomponents-core-rel-v4.1.4,org.apache.http.impl,TestBasicRequest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl,TestDefaultConnectionReuseStrategy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl,TestDefaultConnectionReuseStrategy,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
httpcomponents-core-rel-v4.1.4,org.apache.http.impl,TestEnglishReasonPhraseCatalog,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.entity,TestEntityDeserializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.entity,TestEntitySerializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.entity,TestLaxContentLengthStrategy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.entity,TestStrictContentLengthStrategy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,HttpRequestParser,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageParser
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,HttpRequestWriter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,HttpRequestWriter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageWriter
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,HttpResponseParser,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageParser
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,HttpResponseWriter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,HttpResponseWriter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageWriter
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,SocketInputBuffer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractSessionInputBuffer
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,SocketOutputBuffer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,SocketOutputBuffer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractSessionOutputBuffer
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,TestChunkCoding,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,TestChunkCoding,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,TestContentLengthInputStream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,TestContentLengthOutputStream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,TestIdentityInputStream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,TestIdentityOutputStream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,TestMessageParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,TestRequestParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.impl.io,TestResponseParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,BasicHeaderValueFormatter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT; SEPARATORS; UNSAFE_CHARS
httpcomponents-core-rel-v4.1.4,org.apache.http.message,BasicHeaderValueParser,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT; PARAM_DELIMITER; ELEM_DELIMITER; ALL_DELIMITERS
httpcomponents-core-rel-v4.1.4,org.apache.http.message,BasicHttpEntityEnclosingRequest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BasicHttpRequest
httpcomponents-core-rel-v4.1.4,org.apache.http.message,BasicHttpRequest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpMessage
httpcomponents-core-rel-v4.1.4,org.apache.http.message,BasicHttpResponse,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpMessage
httpcomponents-core-rel-v4.1.4,org.apache.http.message,BasicLineFormatter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT
httpcomponents-core-rel-v4.1.4,org.apache.http.message,BasicLineParser,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT; protocol
httpcomponents-core-rel-v4.1.4,org.apache.http.message,BasicTokenIterator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: HTTP_SEPARATORS; headerIt; currentHeader; currentToken; searchPos
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestAbstractMessage,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestBasicHeaderElementIterator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestBasicHeaderIterator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestBasicHeaderValueFormatter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestBasicHeaderValueParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestBasicLineFormatter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestBasicLineParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestBasicMessages,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestBasicTokenIterator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestBufferedHeader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestHeader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestHeaderElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestHeaderGroup,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestNameValuePair,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestRequestLine,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.message,TestStatusLine,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.params,BasicHttpParams,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpParams
httpcomponents-core-rel-v4.1.4,org.apache.http.params,CoreConnectionPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SO_TIMEOUT; TCP_NODELAY; SOCKET_BUFFER_SIZE; SO_LINGER; SO_REUSEADDR; CONNECTION_TIMEOUT; STALE_CONNECTION_CHECK; MAX_LINE_LENGTH; MAX_HEADER_COUNT; MIN_CHUNK_LIMIT
httpcomponents-core-rel-v4.1.4,org.apache.http.params,CoreConnectionPNames,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: SO_TIMEOUT; TCP_NODELAY; SOCKET_BUFFER_SIZE; SO_LINGER; SO_REUSEADDR; CONNECTION_TIMEOUT; STALE_CONNECTION_CHECK; MAX_LINE_LENGTH; MAX_HEADER_COUNT; MIN_CHUNK_LIMIT
httpcomponents-core-rel-v4.1.4,org.apache.http.params,CoreProtocolPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROTOCOL_VERSION; HTTP_ELEMENT_CHARSET; HTTP_CONTENT_CHARSET; USER_AGENT; ORIGIN_SERVER; STRICT_TRANSFER_ENCODING; USE_EXPECT_CONTINUE; WAIT_FOR_CONTINUE
httpcomponents-core-rel-v4.1.4,org.apache.http.params,CoreProtocolPNames,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: PROTOCOL_VERSION; HTTP_ELEMENT_CHARSET; HTTP_CONTENT_CHARSET; USER_AGENT; ORIGIN_SERVER; STRICT_TRANSFER_ENCODING; USE_EXPECT_CONTINUE; WAIT_FOR_CONTINUE
httpcomponents-core-rel-v4.1.4,org.apache.http.params,DefaultedHttpParams,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpParams
httpcomponents-core-rel-v4.1.4,org.apache.http.params,HttpConnectionParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.1.4,org.apache.http.params,HttpConnectionParamBean,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): HttpAbstractParamBean
