Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpGet,0,0,1,1,48,4,0,0,-1.0,0,13,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\examples\org\apache\http\examples\ElementalHttpGet.java
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpPost,0,0,1,1,49,4,0,0,-1.0,0,14,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\examples\org\apache\http\examples\ElementalHttpPost.java
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalHttpServer,6,0,9,9,143,16,0,0,0.6666666666666666,0,19,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\examples\org\apache\http\examples\ElementalHttpServer.java
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,HttpFileHandler,1,0,4,4,60,8,0,0,0.75,2,8,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\examples\org\apache\http\examples\ElementalHttpServer.java
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,RequestListenerThread,3,0,2,2,35,3,0,0,0.0,2,9,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\examples\org\apache\http\examples\ElementalHttpServer.java
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,WorkerThread,2,0,2,2,34,3,0,0,0.0,2,3,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\examples\org\apache\http\examples\ElementalHttpServer.java
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ElementalReverseProxy,14,0,7,7,162,13,0,0,0.2857142857142857,0,21,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\examples\org\apache\http\examples\ElementalReverseProxy.java
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ProxyHandler,4,0,2,2,43,2,0,0,0.0,2,10,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\examples\org\apache\http\examples\ElementalReverseProxy.java
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,RequestListenerThread,4,0,2,2,43,3,0,0,0.0,0,12,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\examples\org\apache\http\examples\ElementalReverseProxy.java
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,ProxyThread,3,0,2,2,53,5,0,0,0.0,2,4,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\examples\org\apache\http\examples\ElementalReverseProxy.java
httpcomponents-core-rel-v4.1.4,org.apache.http.examples,PrintVersionInfo,1,0,1,1,23,3,0,0,0.0,1,2,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\examples\org\apache\http\examples\PrintVersionInfo.java
httpcomponents-core-rel-v4.1.4,org.apache.http,ConnectionClosedException,1,0,1,1,14,1,0,0,0.0,1,0,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\main\java\org\apache\http\ConnectionClosedException.java
httpcomponents-core-rel-v4.1.4,org.apache.http,ConnectionReuseStrategy,0,0,1,0,13,1,0,0,-1.0,21,2,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\main\java\org\apache\http\ConnectionReuseStrategy.java
httpcomponents-core-rel-v4.1.4,org.apache.http,FormattedHeader,0,0,2,0,16,2,0,1,-1.0,0,0,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\main\java\org\apache\http\FormattedHeader.java
httpcomponents-core-rel-v4.1.4,org.apache.http,Header,0,0,3,0,22,3,1,0,-1.0,46,0,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\main\java\org\apache\http\Header.java
httpcomponents-core-rel-v4.1.4,org.apache.http,HeaderElement,0,0,6,0,38,6,0,0,-1.0,15,0,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\main\java\org\apache\http\HeaderElement.java
httpcomponents-core-rel-v4.1.4,org.apache.http,HeaderElementIterator,0,0,2,0,16,2,0,0,-1.0,1,0,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\main\java\org\apache\http\HeaderElementIterator.java
httpcomponents-core-rel-v4.1.4,org.apache.http,HeaderIterator,0,0,2,0,16,2,0,0,-1.0,5,0,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\main\java\org\apache\http\HeaderIterator.java
httpcomponents-core-rel-v4.1.4,org.apache.http,HttpClientConnection,0,0,6,0,46,6,0,1,-1.0,5,3,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\main\java\org\apache\http\HttpClientConnection.java
httpcomponents-core-rel-v4.1.4,org.apache.http,HttpConnection,0,0,7,4,39,7,3,0,-1.0,3,0,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\main\java\org\apache\http\HttpConnection.java
httpcomponents-core-rel-v4.1.4,org.apache.http,HttpConnectionMetrics,0,0,6,0,32,6,0,0,-1.0,1,0,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\main\java\org\apache\http\HttpConnectionMetrics.java
httpcomponents-core-rel-v4.1.4,org.apache.http,HttpEntity,0,0,9,0,57,9,0,0,-1.0,55,0,c:\sources\httpcomponents-core-rel-v4.1.4\httpcore\src\main\java\org\apache\http\HttpEntity.java
