Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
0.8.2,org.apache.atlas.hbase.hook,HBaseAtlasCoprocessorBase,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 186 public methods
0.8.2,org.apache.atlas.hbase.hook,HBaseAtlasCoprocessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.hbase.hook,HBaseAtlasCoprocessor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; ATLAS_PLUGIN_TYPE; ATLAS_HBASE_HOOK_IMPL_CLASSNAME; atlasPluginClassLoader; impl; implMasterObserver; implRegionObserver; implRegionServerObserver; implBulkLoadObserver
0.8.2,org.apache.atlas.hbase.hook,HBaseAtlasCoprocessor,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 193 public methods
0.8.2,org.apache.atlas.hbase.model,HBaseOperationContext,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HBaseOperationContext; HBaseAtlasHook
0.8.2,org.apache.atlas.hbase.model,HBaseOperationContext,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
0.8.2,org.apache.atlas.hbase.util,ImportHBaseEntities,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ImportHBaseEntitiesBase
0.8.2,org.apache.atlas.hive.bridge,ColumnLineageUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; depenendencyType; expr; inputColumn
0.8.2,org.apache.atlas.hive.bridge,ColumnLineageUtils,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HiveMetaStoreBridge; HiveHook; HiveEventContext; ColumnLineageUtils
0.8.2,org.apache.atlas.hive.bridge,HiveColumnLineageInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: depenendencyType; expr; inputColumn
0.8.2,org.apache.atlas.hive.bridge,HiveMetaStoreBridge,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_DGI_URL; HIVE_CLUSTER_NAME; DEFAULT_CLUSTER_NAME; DESCRIPTION_ATTR; TEMP_TABLE_PREFIX; clusterName; MILLIS_CONVERT_FACTOR; ATLAS_ENDPOINT; COMMENT; PARAMETERS; COLUMNS; POSITION; PART_COLS; TABLE_ALIAS_LIST; STORAGE_NUM_BUCKETS; STORAGE_IS_STORED_AS_SUB_DIRS; TABLE; DB; STORAGE_DESC; STORAGE_DESC_INPUT_FMT; STORAGE_DESC_OUTPUT_FMT; LOCATION; TABLE_TYPE_ATTR; CREATE_TIME; LAST_ACCESS_TIME; HDFS_PATH; LOG; hiveClient; atlasClient; convertHdfsPathToLowerCase
0.8.2,org.apache.atlas.hive.bridge,HiveMetaStoreBridge,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 36 methods
0.8.2,org.apache.atlas.hive.bridge,HiveLiteralRewriterTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TEST_DB_NAME; CLUSTER_NAME; TEST_TABLE_NAME; hiveClient; atlasClient; attrName; attrValue
0.8.2,org.apache.atlas.hive.hook,HiveHook,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; CONF_PREFIX; MIN_THREADS; MAX_THREADS; KEEP_ALIVE_TIME; CONF_SYNC; QUEUE_SIZE; HOOK_NUM_RETRIES; SEP; IO_SEP; OPERATION_MAP; WAIT_TIME; executor; minThreadsDefault; maxThreadsDefault; keepAliveTimeDefault; queueSizeDefault; hiveConf; inputs; outputs; user; ugi; operation; hookType; jsonPlan; queryId; queryStr; queryStartTime; lineageInfo; messages; entityComparator
0.8.2,org.apache.atlas.hive.hook,HiveHook,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HiveMetaStoreBridge; HiveHook; HiveEventContext; ColumnLineageUtils
0.8.2,org.apache.atlas.hive.hook,HiveHook,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods
0.8.2,org.apache.atlas.hive.hook,HiveEventContext,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: inputs; outputs; user; ugi; operation; hookType; jsonPlan; queryId; queryStr; queryStartTime; lineageInfo; messages
0.8.2,org.apache.atlas.hive.hook,HiveEventContext,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
0.8.2,org.apache.atlas.hive.hook,EntityComparator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.hive.hook,HiveHookIT,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 64 public methods
0.8.2,org.apache.atlas.hive.hook,HiveHook,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.hive.rewrite,LiteralRewriter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LITERAL_TOKENS
0.8.2,org.apache.atlas.hive,HiveITBase,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.hive,HiveITBase,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; DGI_URL; CLUSTER_NAME; DEFAULT_DB; PART_FILE; driver; atlasClient; hiveMetaStoreBridge; ss; conf; INPUTS; OUTPUTS; driverWithoutContext
0.8.2,org.apache.atlas.sqoop.hook,SqoopHook,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; CONF_PREFIX; HOOK_NUM_RETRIES; ATLAS_CLUSTER_NAME; DEFAULT_CLUSTER_NAME; USER; DB_STORE_TYPE; DB_STORE_USAGE; SOURCE; DESCRIPTION; STORE_URI; OPERATION; START_TIME; END_TIME; CMD_LINE_OPTS; INPUTS; OUTPUTS
0.8.2,org.apache.atlas.sqoop.hook,SqoopHookIT,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; CLUSTER_NAME; DEFAULT_DB; MAX_WAIT_TIME; atlasClient
0.8.2,org.apache.atlas.sqoop.hook,SqoopHook,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.storm.hook,StormAtlasHook,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; CONF_PREFIX; HOOK_NUM_RETRIES; ANONYMOUS_OWNER; HBASE_NAMESPACE_DEFAULT
0.8.2,org.apache.atlas.storm.hook,StormTopologyUtil,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; WRAPPER_TYPES
0.8.2,org.apache.atlas.storm.hook,StormAtlasHookIT,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.storm.hook,StormAtlasHookIT,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; ATLAS_URL; TOPOLOGY_NAME; stormCluster; atlasClient
0.8.2,org.apache.atlas.storm.hook,StormAtlasHook,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.authorize,AtlasAccessRequest,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: AtlasAuthorizerFactory; AtlasAuthorizer; AtlasAccessRequest; AtlasAuthorizationUtils; AtlasAuthorizationException
0.8.2,org.apache.atlas.authorize.simple,AtlasAuthorizationUtils,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: AtlasAuthorizerFactory; AtlasAuthorizer; AtlasAccessRequest; AtlasAuthorizationUtils; AtlasAuthorizationException
0.8.2,org.apache.atlas.authorize.simple,PolicyParser,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; isDebugEnabled; POLICYNAME; USER_INDEX; USERNAME; USER_AUTHORITIES; GROUP_INDEX; GROUPNAME; GROUP_AUTHORITIES; RESOURCE_INDEX; RESOURCE_TYPE; RESOURCE_NAME
0.8.2,org.apache.atlas.authorize.simple,PolicyUtil,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SimpleAtlasAuthorizer; PolicyUtil
0.8.2,org.apache.atlas.catalog,CollectionRequest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseRequest
0.8.2,org.apache.atlas.catalog,DefaultDateFormatter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DATE_FORMAT
0.8.2,org.apache.atlas.catalog,EntityResourceProvider,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseResourceProvider; ResourceProvider
0.8.2,org.apache.atlas.catalog,EntityResourceProvider,Multipath Hierarchy,The tool detected the smell in this class because the class inherits another class directly as well as indirectly. The redundant inherited supertype is: ResourceProvider
0.8.2,org.apache.atlas.catalog,EntityTagResourceProvider,Multipath Hierarchy,The tool detected the smell in this class because the class inherits another class directly as well as indirectly. The redundant inherited supertype is: ResourceProvider
0.8.2,org.apache.atlas.catalog,EntityTagResourceProvider,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TaxonomyResourceProvider; TermResourceProvider; EntityTagResourceProvider
0.8.2,org.apache.atlas.catalog,InstanceRequest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseRequest
0.8.2,org.apache.atlas.catalog,TaxonomyResourceProvider,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; DEFAULT_TAXONOMY_NAME; DEFAULT_TAXONOMY_DESCRIPTION; NAMESPACE_ATTRIBUTE_NAME; TAXONOMY_TERM_TYPE; TAXONOMY_NS; termResourceProvider; taxonomyAutoInitializationChecked
0.8.2,org.apache.atlas.catalog,TaxonomyResourceProvider,Multipath Hierarchy,The tool detected the smell in this class because the class inherits another class directly as well as indirectly. The redundant inherited supertype is: ResourceProvider
0.8.2,org.apache.atlas.catalog,TermResourceProvider,Multipath Hierarchy,The tool detected the smell in this class because the class inherits another class directly as well as indirectly. The redundant inherited supertype is: ResourceProvider
0.8.2,org.apache.atlas.catalog,TermVertexWrapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.catalog,TermVertexWrapper,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): VertexWrapper
0.8.2,org.apache.atlas.catalog,TestDefaultPropertyMapper,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DefaultPropertyMapper
0.8.2,org.apache.atlas.catalog,TestEntityTagResourceProvider,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): EntityTagResourceProvider
0.8.2,org.apache.atlas.catalog,TestTaxonomyResourceProvider,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TaxonomyResourceProvider
0.8.2,org.apache.atlas.catalog,TestTermResourceProvider,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TermResourceProvider
0.8.2,org.apache.atlas.catalog.definition,EntityTagResourceDefinition,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ENTITY_GUID_PROPERTY
0.8.2,org.apache.atlas.catalog.definition,EntityTagResourceDefinition,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseResourceDefinition
0.8.2,org.apache.atlas.catalog.exception,InvalidPayloadException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.catalog.exception,InvalidPayloadException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CatalogException
0.8.2,org.apache.atlas.catalog.exception,InvalidQueryException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.catalog.exception,InvalidQueryException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CatalogException
0.8.2,org.apache.atlas.catalog.exception,ResourceAlreadyExistsException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.catalog.exception,ResourceAlreadyExistsException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CatalogException
0.8.2,org.apache.atlas.catalog.exception,ResourceNotFoundException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.catalog.exception,ResourceNotFoundException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CatalogException
0.8.2,org.apache.atlas.catalog.projection,GenericRelation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.catalog.projection,GenericRelation,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseRelation
0.8.2,org.apache.atlas.catalog.projection,RelationProjection,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.catalog.projection,RelationProjection,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Projection
0.8.2,org.apache.atlas.catalog.projection,TagRelation,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseRelation
0.8.2,org.apache.atlas.catalog.projection,TraitRelation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas.catalog.projection,TraitRelation,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseRelation
0.8.2,org.apache.atlas.catalog.query,AtlasEntityQuery,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseQuery
0.8.2,org.apache.atlas.catalog.query,AtlasEntityTagQuery,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseQuery
0.8.2,org.apache.atlas.catalog.query,AtlasTaxonomyQuery,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseQuery
0.8.2,org.apache.atlas.catalog.query,AtlasTermQuery,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseQuery
0.8.2,org.apache.atlas.catalog.query,BooleanQueryExpression,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: QueryFactory; ExpressionCreateFunction; ProjectionQueryExpression; TermQueryExpression; BooleanQueryExpression
0.8.2,org.apache.atlas.catalog.query,QueryFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; PATH_SEP_TOKEN; expressionCreateFunctions
0.8.2,org.apache.atlas.catalog.query,TestAtlasEntityQuery,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AtlasEntityQuery
0.8.2,org.apache.atlas,AtlasClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; TYPE; TYPENAME; GUID; ENTITIES; GUID_ASSIGNMENTS; DEFINITION; ERROR; STACKTRACE; REQUEST_ID; RESULTS; COUNT; ROWS; DATATYPE; STATUS; EVENTS; START_KEY; NUM_RESULTS; URI_ENTITY; URI_ENTITY_AUDIT; URI_SEARCH; URI_NAME_LINEAGE; URI_LINEAGE; URI_TRAITS; TRAITS; TRAIT_DEFINITIONS; QUERY_TYPE; ATTRIBUTE_NAME; ATTRIBUTE_VALUE; SUPERTYPE; NOT_SUPERTYPE; ASSET_TYPE; NAME; DESCRIPTION; OWNER; CREATE_TIME; INFRASTRUCTURE_SUPER_TYPE; DATA_SET_SUPER_TYPE; PROCESS_SUPER_TYPE; PROCESS_ATTRIBUTE_INPUTS; PROCESS_ATTRIBUTE_OUTPUTS; REFERENCEABLE_SUPER_TYPE; QUALIFIED_NAME; REFERENCEABLE_ATTRIBUTE_NAME; UNKNOWN_STATUS; VERSION; STATUS; CREATE_TYPE; UPDATE_TYPE; GET_TYPE; LIST_TYPES; LIST_TRAIT_TYPES; CREATE_ENTITY; GET_ENTITY; UPDATE_ENTITY; UPDATE_ENTITY_PARTIAL; LIST_ENTITIES; DELETE_ENTITIES; DELETE_ENTITY; LIST_ENTITY_AUDIT; ADD_TRAITS; DELETE_TRAITS; LIST_TRAITS; GET_ALL_TRAIT_DEFINITIONS; GET_TRAIT_DEFINITION; SEARCH; SEARCH_DSL; SEARCH_FULL_TEXT; GREMLIN_SEARCH; NAME_LINEAGE_INPUTS_GRAPH; NAME_LINEAGE_OUTPUTS_GRAPH; NAME_LINEAGE_SCHEMA; LINEAGE_INPUTS_GRAPH; LINEAGE_OUTPUTS_GRAPH; LINEAGE_SCHEMA
0.8.2,org.apache.atlas,AtlasClient,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AtlasBaseClient
0.8.2,org.apache.atlas,AtlasClient,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 67 public methods
0.8.2,org.apache.atlas,API_V1,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: VERSION; STATUS; CREATE_TYPE; UPDATE_TYPE; GET_TYPE; LIST_TYPES; LIST_TRAIT_TYPES; CREATE_ENTITY; GET_ENTITY; UPDATE_ENTITY; UPDATE_ENTITY_PARTIAL; LIST_ENTITIES; DELETE_ENTITIES; DELETE_ENTITY; LIST_ENTITY_AUDIT; ADD_TRAITS; DELETE_TRAITS; LIST_TRAITS; GET_ALL_TRAIT_DEFINITIONS; GET_TRAIT_DEFINITION; SEARCH; SEARCH_DSL; SEARCH_FULL_TEXT; GREMLIN_SEARCH; NAME_LINEAGE_INPUTS_GRAPH; NAME_LINEAGE_OUTPUTS_GRAPH; NAME_LINEAGE_SCHEMA; LINEAGE_INPUTS_GRAPH; LINEAGE_OUTPUTS_GRAPH; LINEAGE_SCHEMA
0.8.2,org.apache.atlas,EntityAuditEvent,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
0.8.2,org.apache.atlas,SerDe,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: GSON
0.8.2,org.apache.atlas,StructDeserializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas,ReferenceableSerializerDeserializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
0.8.2,org.apache.atlas,AtlasClientV2,Multifaceted Abstraction,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 0.8
0.8.2,org.apache.atlas,AtlasClientV2,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TYPES_API; ENTITY_API; PREFIX_ATTR; TYPEDEFS_API; TYPEDEF_BY_NAME; TYPEDEF_BY_GUID; GET_BY_NAME_TEMPLATE; GET_BY_GUID_TEMPLATE; ENTITY_BULK_API; LINEAGE_URI; DISCOVERY_URI; DSL_URI; FULL_TEXT_URI; BASIC_SEARCH_URI; FACETED_SEARCH_URI; GET_TYPEDEF_BY_NAME; GET_TYPEDEF_BY_GUID; GET_ALL_TYPE_DEFS; CREATE_ALL_TYPE_DEFS; UPDATE_ALL_TYPE_DEFS; DELETE_ALL_TYPE_DEFS; GET_ENTITY_BY_GUID; GET_ENTITY_BY_ATTRIBUTE; CREATE_ENTITY; UPDATE_ENTITY; UPDATE_ENTITY_BY_ATTRIBUTE; DELETE_ENTITY_BY_GUID; DELETE_ENTITY_BY_ATTRIBUTE; GET_ENTITIES_BY_GUIDS; CREATE_ENTITIES; UPDATE_ENTITIES; DELETE_ENTITIES_BY_GUIDS; GET_CLASSIFICATIONS; ADD_CLASSIFICATIONS; UPDATE_CLASSIFICATIONS; DELETE_CLASSIFICATION; LINEAGE_INFO; DSL_SEARCH; FULL_TEXT_SEARCH; BASIC_SEARCH; FACETED_SEARCH
0.8.2,org.apache.atlas,AtlasClientV2,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AtlasBaseClient
0.8.2,org.apache.atlas,AtlasClientV2,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 47 public methods
0.8.2,org.apache.atlas,API_V2,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: GET_TYPEDEF_BY_NAME; GET_TYPEDEF_BY_GUID; GET_ALL_TYPE_DEFS; CREATE_ALL_TYPE_DEFS; UPDATE_ALL_TYPE_DEFS; DELETE_ALL_TYPE_DEFS; GET_ENTITY_BY_GUID; GET_ENTITY_BY_ATTRIBUTE; CREATE_ENTITY; UPDATE_ENTITY; UPDATE_ENTITY_BY_ATTRIBUTE; DELETE_ENTITY_BY_GUID; DELETE_ENTITY_BY_ATTRIBUTE; GET_ENTITIES_BY_GUIDS; CREATE_ENTITIES; UPDATE_ENTITIES; DELETE_ENTITIES_BY_GUIDS; GET_CLASSIFICATIONS; ADD_CLASSIFICATIONS; UPDATE_CLASSIFICATIONS; DELETE_CLASSIFICATION; LINEAGE_INFO; DSL_SEARCH; FULL_TEXT_SEARCH; BASIC_SEARCH; FACETED_SEARCH
