ambari,06c4f06cb4226053ea4c712a1e3f5548488043cd,2.7.4,131,67.78
ambari,0c8286a5d39c95022c1857090b175efb5e81098a,2.7.4,43,22.25
ambari,1431ab44887c2ff7f9e94f8fcb42e24e3ce33800,2.7.4,297,153.68
ambari,1a8b193fbc8da67597044cb26ee1a8cabcc86cd8,2.7.3,106,54.85
ambari,1e51e6b89e7da26ae9ecdf5d7228d20d1dfe61b4,2.7.4,26,13.45
ambari,2411ccf6d633aa97cf48d181b6254f3ac36d5f89,2.7.4,75,38.81
ambari,246e9603a319b21e23f5e5a0f757b78b351ea546,2.7.3,29,15.01
ambari,25f6e0cdf8535a1491b2efe97c5ed0b524226b6b,2.7.3,92,47.60
ambari,26bb2ebc342c9f9b56088280e2f852eb1cfa1fa4,2.7.3,82,42.43
ambari,296484db88ec8cb8b4753f6e69e23db3975dfc1b,2.7.4,17,8.80
ambari,2ae3987d2b2b443036f4ee5119ff6152340cf468,2.7.4,33,17.08
ambari,2bfbef2cab3cac2c4720dca0942fed8d3efd9bc9,2.7.4,27,13.97
ambari,3b5343e14a9f9b5c103f4f2280ea735670dc8fd8,2.7.4,336,173.86
ambari,4c70e1a7ec5609992fa06fca9618f5b112f941a5,2.7.4,11,5.69
ambari,4dde32c21251ad9485869f2976f0f4a95aa0e43d,2.7.4,56,28.98
ambari,4eee0f56d2fbfdfb0caace955339bc0c46a85a3c,2.7.3,248,128.33
ambari,4fde749d3f8ff9ab37ec40a487ddc47cb9ab8ce3,2.7.3,183,94.69
ambari,50f80b27ae1816afc2dcd892f40372b5e08808ae,2.7.4,54,27.94
ambari,563d508f6eedf730e9d15183afb50790c4ffb52f,2.7.4,38,19.66
ambari,6231892fdc052016eba183935d69277b56a73917,2.7.4,128,66.23
ambari,642220e874991f41f78f545a12ad85a654e4bd97,2.7.4,29,15.01
ambari,6c9c06c34bd31562962e5e956c201db3990fc8db,2.7.4,107,55.37
ambari,6f2622c76d63a49f9bf06cb062b939836a8a96b7,2.7.3,151,78.13
ambari,6f7b0a9542a3f4c013faa90a4303a31238cc5c78,2.7.4,264,136.60
ambari,8079522317ed9e1f37b913946b97f239ae965ab7,2.7.4,175,90.55
ambari,8b3af69c1710fb27114fa31acff10c8fc96c0b52,2.7.3,42,21.73
ambari,94d18601e8adef6bd43d2ce1e70d3c1e4f14ae3c,2.7.4,183,94.69
ambari,9c61584bba46820f506b8cecd480da912df2fa90,2.7.3,8,4.14
ambari,a6250a91fcb69af5baa14ea38ed835effc653a89,2.7.4,257,132.98
ambari,a6aefd1cc942096aa6d212d598618563f6025457,2.7.4,25,12.94
ambari,aedbcb7100588d7a78ae04241a0b61ee64f6fe3b,2.7.4,398,205.94
ambari,af3f9ff0b367340c432431384d5d805a72f8495a,2.7.3,103,53.30
ambari,b6a33413e518a20e186609996b34671d33573c51,2.7.4,219,113.32
ambari,ce9cdfa2845208cdc3c210318907b636cc99b15a,2.7.3,126,65.20
ambari,d4599975382e053b7a614fa2aa5531383f8ee98f,2.7.4,60,31.05
ambari,d4b97b0831fc59cd95cada70277628520a904d4d,2.7.3,23,11.90
ambari,d7ce1ef3668d551061fa0539fda7befdb6cb1b43,2.7.3,60,31.05
ambari,e175b935e481ba8d14c46da4d65838738d3b8fd3,2.7.3,20,10.35
ambari,f3aa02f7bb4c765885af9d740c7661dd1cdbca80,2.7.4,662,342.55
ambari,f8a019926fdca0073f08de54c5e9720260beef52,2.7.4,148,76.58
ambari,fa3c6850f2426b01d2fa5e1fb2876cf901fddadb,2.7.4,18,9.31
ambari,fb70eddf5000e9b86302f67404c68385eb1010bb,2.7.4,79,40.88
ambari,fe80b390b03a47bda87dde95bc9feb11a49818a0,2.7.4,146,75.55
atlas,009330de2cd5503c06a26bd0dcf21dec377d8935,0.7,110,56.92
atlas,02cf8c4884eb346f7b993bd46d6e789bd73f006d,0.8,105,54.33
atlas,02e4e86b5adeb52044ba09a978c8ccbb2200d67d,0.8.1,214,110.73
atlas,03f2754d158e445faafe253bf232057a0c591c82,0.8.3,268,138.67
atlas,040ee99cb74645fc570747c68c22c91a91358d83,0.5,29,15.01
atlas,04451449dd18f6c5df93fb4517c3d7fbdc122da7,0.8.1,66,34.15
atlas,04997e4c3081232cc620a2690437b4a2350b7381,0.5,111,57.44
atlas,056044a9f98e8ca4c95d091867bc0009384ca3e7,0.7,27,13.97
atlas,06ff0752f8ea447b4c1f04a1461f6cd61b758b90,0.8.3,5,2.59
atlas,085d5c8642f6a47f25cf7ed6d6e3526dbbdc625f,0.7.1,93,48.12
atlas,08f56903929861a4c81445646be07fb18d099b5b,0.7.1,293,151.61
atlas,09089e09f80c1f10123d4132438f7c426087acb1,0.8,30,15.52
atlas,09425abc7ca92c5ec84480c4d39451fa175f2f8c,0.8.1,76,39.33
atlas,0a44790e7866e92b6591d442f140705a079fef30,0.7,11,5.69
atlas,0a876f933b0463409936e45b25508405ef4c7e02,0.8.2,180,93.14
atlas,0adfeb180fd35f7332d009cbf30a0041eba195f7,0.5,111,57.44
atlas,0c3080152d64062306349cc5007daf4d09d8b8b4,0.8.3,151,78.13
atlas,0d38165dd1eeb7d756c40ad89c290390195f64cc,0.5,73,37.77
atlas,0dad95296daa5ee4ae38904eb211af0165503fb0,1.0.0,1048,542.28
atlas,0dd414f29563b6151407a9a6fa6198eb410002b1,0.5,41,21.22
atlas,0defc6e80a2d816f8a25a11cd44b1cb89e2f610a,0.7,108,55.88
atlas,0e7f8ea4603c858cc295259bbd1a22314b732f62,0.8.1,29,15.01
atlas,0fe4d8854c3c263327b8f3b9120bd826cb2c1f11,0.8,40,20.70
atlas,101abe6eedb18a0ef3e30c6ad7926b02fb89605a,0.8,199,102.97
atlas,112dffb023693252f6a9c342a57616602fae2de9,0.5,10,5.17
atlas,116fb62c9a26efeff389d280f26e3c172ef98cf8,0.8.3,36,18.63
atlas,127b378df5ff2712754abf32e86bdc279d7a29e2,0.7.1,42,21.73
atlas,13fed7a9d746a7f28d6ed6f930b4e6497f9317c1,1.0.0,23,11.90
atlas,143f21039f264d523b9dc6bc88bca44e3ef6dc41,0.6,102,52.78
atlas,15534f235dea3cc5e993b461b8ee72f3efabee55,1.0.0,50,25.87
atlas,15967a9309b1fe8ca3645d82abd4749017c5553a,1.0.0,11,5.69
atlas,15d67e52f118ce689724f62ac3c83cfd3128e34f,1.0.0,37,19.15
atlas,160b28740b0689d7892299fd246394508c28d2dd,0.8.1,28,14.49
atlas,161079155c403b86f4318e683ae46356017c7624,0.7,65,33.63
atlas,180c6e571efed300e067bfa0cd009f7ce55d2ee5,0.7.1,11,5.69
atlas,187730dd745f5f558e00393e28b919963c24bf08,1.0.0,459,237.50
atlas,1a390f011236b645404e025aa0f6134c4cb60994,0.7,34,17.59
atlas,1bfda02a11762cee733bf5c5b1b82e1e256acda0,0.6,1183,612.13
atlas,1cc40fd9eff4827aa4507e78b274829511a2acb7,0.8.1,31,16.04
atlas,1d84cbbdc3d8acc0a02c94b8c8076500acf6c93c,0.7.1,19,9.83
atlas,1d85e95fa06a98d70417c9671cd4d0a0b33a9ed1,0.8,19,9.83
atlas,1da516d2cef292682248d49d22612d9f1c48c8d8,0.5,38,19.66
atlas,1dcc3073abe7b920c9a0fb1fd3055b8daa22cf1e,1.0.0,111,57.44
atlas,1dee77afc5262755880d80e0c82c5fa9dce2f2ff,1.0.0,3,1.55
atlas,1e3029bc7283e233dc816de7d83b28eddd4f4b36,0.7,90,46.57
atlas,1e60ca4d98d174e5f000ef9ace38fb32238dd742,1.0.0,119,61.58
atlas,1ed4dee64a41cf1d37bd5cbcd89d012d74b79a7f,0.5,7,3.62
atlas,1f8e2146e890fa81235235b9f6e496ce0741aa61,1.0.0,281,145.40
atlas,2068d7ddc08c66307a90a6a925d131fe19ce3756,2.0.0,18,9.31
atlas,214c1572adf71ec5565db29036d7ec3d0dd6354b,0.8,18,9.31
atlas,2237a895bb259a10440829bd348460b6eb5b7b59,1.0.0,172,89.00
atlas,232a95c6465a0003d482563c971b8346f683cde0,0.5,10,5.17
atlas,2341d58a6ef14de410b75abdbc1378c6f81db6fa,2.0.0,92,47.60
atlas,235f4e9e2d761812976515a0853169d5cb934494,0.8.1,33,17.08
atlas,242b5585c97a9565ac35641d8a1ed8ee3a8fd883,0.8.1,41,21.22
atlas,255fa079e138602cdc5ea63395de106a5d76cc17,0.5,97,50.19
atlas,260481095a603943c1715a36a7b6ed2788229d7d,0.5,85,43.98
atlas,266d7cc00bef49356bcdb1290930e05748182b12,0.6,3,1.55
atlas,2810310f2c4d7752fbb37a83b274726a39ca5ed2,0.5,73,37.77
atlas,2824f15a0a58afebff940e4026dd07338974b959,0.7,42,21.73
atlas,28410df5f40cdfd2cb09c9fe99cbfb615b2038c0,0.7.1,17,8.80
atlas,2a93a6aa4090612c5c013037b40dfd687fc7f399,0.8,32,16.56
atlas,2c0dc4068eac70a18f7cfa430b7e0bc7d84f7524,0.7,250,129.36
atlas,2c881a4668de7c077c01df886158423d20d65b8a,0.7.1,32,16.56
atlas,2cae42c08a4122db672f3188a46b8385992ddc02,0.6,41,21.22
atlas,2e02ae62850eef6b9fd65fb0c796748d0d348044,0.7,73,37.77
atlas,2f1cb57a757e15c97a2b1437e282be48c553d4e8,0.8,9,4.66
atlas,2f6d7b2491140a5efd5a9fae5b8aaf3ccee5b514,1.0.0,49,25.35
atlas,2f8fc054ae9016d1656c943132ec8d6c3b58f65b,0.5,14,7.24
atlas,2fbea9f2b52283a82a2769e8e389db4729317e78,0.8.3,8,4.14
atlas,307119733894a5bb9b121b32f75f469c4c2ddf16,0.5,36,18.63
atlas,30893c5e5be5a1c3a2f104d554cc3772a6ef7b81,0.7.1,345,178.52
atlas,3176d1a1e4eab9916b7fa0498d8c5a99a7a1382d,0.8.3,12,6.21
atlas,31c3bea1316d49fe233a061965cef248a97f1168,0.8.3,261,135.05
atlas,34d235f393c9d5e83b47c19b846cd7c96f10577d,0.7.1,114,58.99
atlas,34f51a2a233c43e797a4d355e82f86b1e8332cc9,0.7,25,12.94
atlas,353ea964e594cb33096263791fae95720203d2cc,0.7,284,146.95
atlas,35e5828fb8649d14cfe4b1079237562f31186ad4,0.8.1,1037,536.59
atlas,377fe19f023a4036f9fa1503dec6ea698fdb214b,0.8.1,38,19.66
atlas,37b2710725e8744e1af4cfcab33cdd1dd448b67d,0.8.2,188,97.28
atlas,37c8a4d1a57aabec88d5ecee60df6f562caaf8b8,0.8,56,28.98
atlas,37d7b8b8f72b906cb2c133f9b3d843009c92e408,1.0.0,51,26.39
atlas,37ec473dd22b2f945183c034ab96183cece49b32,0.5,54,27.94
atlas,381bc538d771d7cf31ac0faca13a5f318770b116,0.5,16,8.28
atlas,386d8d3862c7275ae26c82b1bdf3835b49389ca1,0.5,406,210.08
atlas,39c84bd68e729def17da7a4994e48f5bc0381291,0.5,438,226.64
atlas,3a0865ad03b9f576f1a32dca7ef238f461ea1801,0.8,31,16.04
atlas,3a68ea85e10c191a7fa6143ef5770f5bc08b9efa,0.7,16,8.28
atlas,3ba61b9e7d7427068f766a4e6d5ee5bf82206778,0.5,1,0.52
atlas,3ded3ee2f96d4bd44755792436e6c43865821e87,1.0.0,34,17.59
atlas,3e695bade0a5daedb3812cd967f1f5182385dffc,0.5,252,130.39
atlas,3ee4f25355be771e70fe714a519c375f5e676a60,1.0.0,263,136.09
atlas,400477c419eb87c1f4678f7aa3dc1b4d4bda6b2f,1.0.0,30,15.52
atlas,40ee9492192f8ea3afc4be7f6fa55803214e8247,0.7,1548,801.00
atlas,414beba57944d1952075edbe2ac366cf10e1fdae,0.5,36,18.63
atlas,41997f648b27aa523bcf6c30b2184041e02898b4,0.8.3,68,35.19
atlas,42578cccfad66a23ac7ae3f6eb258138b0e854a9,0.5,225,116.42
atlas,42dee9f32a961730aedd42af149ad3928f400a47,0.5,10,5.17
atlas,435fe3fbad0dbb41297cc7af7986d3062704d7ee,1.0.0,1131,585.22
atlas,438688121370628ea0879bae748048867e44c05c,0.5,1,0.52
atlas,45c2251405b7a58410369107b0f41eadadd3adf9,0.5,94,48.64
atlas,46365f8c484b06fe4f2ef681d0f8533c698820ff,0.7,470,243.20
atlas,46b9b7c85835b1c4285eddce6c9773024a1b2114,0.8.3,45,23.28
atlas,46f539e1535986b0e3992da7fe6e1c7f6f01a69c,0.7.1,2,1.03
atlas,479b9ab1c0d461e89d14d2d3426af64f3cb9acb9,1.0.0,83,42.95
atlas,47ec9f7a8cc02346ac167849374bf088f55be74a,1.0.0,822,425.34
