ambari,4eee0f56d2fbfdfb0caace955339bc0c46a85a3c,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AmbariServerStackAdvisorAwareConfigurationHandler.java,ModificationType.ADD,211,118,22,Extract Superclass;Pull Up Method;Pull Up Method;Move Method
ambari,4eee0f56d2fbfdfb0caace955339bc0c46a85a3c,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AmbariServerLDAPConfigurationHandler.java,ModificationType.MODIFY,26,146,29,Extract Superclass
ambari,4eee0f56d2fbfdfb0caace955339bc0c46a85a3c,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AmbariServerSSOConfigurationHandler.java,ModificationType.MODIFY,11,55,9,Extract Superclass
ambari,4fde749d3f8ff9ab37ec40a487ddc47cb9ab8ce3,ambari-server/src/main/java/org/apache/ambari/server/scheduler/ExecutionScheduleManager.java,ModificationType.MODIFY,183,730,141,Extract Method;Extract Method
ambari,50f80b27ae1816afc2dcd892f40372b5e08808ae,ambari-server/src/main/java/org/apache/ambari/server/state/cluster/ClusterImpl.java,ModificationType.MODIFY,54,2209,425,Move Method
ambari,563d508f6eedf730e9d15183afb50790c4ffb52f,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AmbariServerConfigurationHandler.java,ModificationType.MODIFY,11,120,27,Extract Method
ambari,563d508f6eedf730e9d15183afb50790c4ffb52f,ambari-server/src/main/java/org/apache/ambari/server/security/authentication/jwt/JwtAuthenticationProperties.java,ModificationType.MODIFY,27,93,19,Move Method
ambari,6231892fdc052016eba183935d69277b56a73917,ambari-server/src/main/java/org/apache/ambari/server/controller/AddServiceRequest.java,ModificationType.MODIFY,128,325,69,Move Method
ambari,642220e874991f41f78f545a12ad85a654e4bd97,ambari-server/src/main/java/org/apache/ambari/server/update/HostUpdateHelper.java,ModificationType.MODIFY,29,407,90,Extract Method
ambari,6c9c06c34bd31562962e5e956c201db3990fc8db,ambari-server/src/test/java/org/apache/ambari/server/topology/AmbariContextTest.java,ModificationType.MODIFY,72,631,32,Extract Method
ambari,6c9c06c34bd31562962e5e956c201db3990fc8db,ambari-server/src/test/java/org/apache/ambari/server/utils/Assertions.java,ModificationType.ADD,35,14,3,Move Method
ambari,6f2622c76d63a49f9bf06cb062b939836a8a96b7,ambari-server/src/main/java/org/apache/ambari/server/checks/UpgradeCheckRegistry.java,ModificationType.MODIFY,123,135,24,Extract Method
