mina-sshd,2.0.0,org.apache.sshd.git.transport,112,58.00,224,115.91,50.00
mina-sshd,2.0.0,org.apache.sshd.git.pack,48,24.80,130,67.27,36.92
mina-sshd,2.0.0,org.apache.sshd.client.scp,258,133.50,377,195.07,68.44
mina-sshd,2.0.0,org.apache.sshd.server.scp,31,16.00,71,36.74,43.66
mina-sshd,2.0.0,org.apache.sshd.server.subsystem.sftp,251,129.90,721,373.07,34.81
mina-sshd,2.0.0,org.apache.sshd.client.session,0,0.00,124,64.16,0.00
mina-sshd,2.0.0,org.apache.sshd.util.test,13,6.70,81,41.91,16.05
mina-sshd,2.0.0,org.apache.sshd.git,261,135.10,450,232.85,58.00
mina-sshd,2.0.0,org.apache.sshd.git.pgm,35,18.10,92,47.60,38.04
mina-sshd,2.0.0,org.apache.sshd.client.subsystem.sftp,2,1.00,246,127.29,0.81
mina-sshd,2.0.0,org.apache.sshd.common.kex,120,62.10,468,242.16,25.64
mina-sshd,2.0.0,org.apache.sshd.agent.unix,42,21.70,77,39.84,54.55
mina-sshd,2.0.0,org.apache.sshd.client.subsystem.sftp.impl,30,15.50,61,31.56,49.18
mina-sshd,2.0.0,org.apache.sshd.server.command,221,114.40,279,144.37,79.21
mina-sshd,2.0.0,org.apache.sshd.server.shell,35,18.10,117,60.54,29.91
mina-sshd,2.0.0,org.apache.sshd.server.auth.keyboard,80,41.40,80,41.40,100.00
mina-sshd,2.0.0,org.apache.sshd.client.simple,170,88.00,252,130.39,67.46
mina-sshd,2.0.0,org.apache.sshd.cli,38,19.70,100,51.74,38.00
mina-sshd,2.0.0,org.apache.sshd.cli.client,1130,584.70,1306,675.78,86.52
mina-sshd,2.0.0,org.apache.sshd.cli.server,398,205.90,509,263.38,78.19
mina-sshd,2.0.0,org.apache.sshd.util.test.client.simple,2,1.00,2,1.03,100.00
mina-sshd,2.1.0,org.apache.sshd.common.util.buffer,4,2.10,6,3.10,66.67
mina-sshd,2.1.0,org.apache.sshd.common.forward,199,103.00,711,367.90,27.99
mina-sshd,2.1.0,org.apache.sshd.common.session.helpers,59,30.50,116,60.02,50.86
mina-sshd,2.1.0,org.apache.sshd.client.auth.password,3,1.60,14,7.24,21.43
mina-sshd,2.1.0,org.apache.sshd.common.config,278,143.80,325,168.17,85.54
mina-sshd,2.1.0,org.apache.sshd.common.util,20,10.30,61,31.56,32.79
mina-sshd,2.1.0,org.apache.sshd.server.subsystem.sftp,2,1.00,54,27.94,3.70
mina-sshd,2.1.0,org.apache.sshd.client.subsystem.sftp,4,2.10,129,66.75,3.10
mina-sshd,2.1.0,org.apache.sshd.common.config.keys,18,9.30,51,26.39,35.29
mina-sshd,2.1.0,org.apache.sshd.common.io,23,11.90,314,162.48,7.32
mina-sshd,2.1.0,org.apache.sshd.common,16,8.30,162,83.83,9.88
mina-sshd,2.1.0,org.apache.sshd.common.future,2,1.00,3,1.55,66.67
mina-sshd,2.1.0,org.apache.sshd.common.util.io.der,8,4.10,12,6.21,66.67
mina-sshd,2.1.0,org.apache.sshd.common.util.net,2,1.00,12,6.21,16.67
mina-sshd,2.1.0,org.apache.sshd.common.util.closeable,2,1.00,24,12.42,8.33
mina-sshd,2.1.0,org.apache.sshd.common.util.threads,483,249.90,656,339.44,73.63
mina-sshd,2.1.0,org.apache.sshd.util.test,985,509.70,1001,517.96,98.40
mina-sshd,2.1.0,org.apache.sshd.common.util.io,20,10.30,556,287.70,3.60
mina-sshd,2.1.0,org.apache.sshd.client.config.hosts,6,3.10,46,23.80,13.04
mina-sshd,2.1.0,org.apache.sshd.common.config.keys.loader,2,1.00,10,5.17,20.00
mina-sshd,2.1.0,org.apache.sshd.common.subsystem.sftp,4,2.10,25,12.94,16.00
mina-sshd,2.1.0,org.apache.sshd.common.cipher,4,2.10,28,14.49,14.29
mina-sshd,2.1.0,org.apache.sshd.common.compression,2,1.00,13,6.73,15.38
mina-sshd,2.1.0,org.apache.sshd.common.digest,2,1.00,6,3.10,33.33
mina-sshd,2.1.0,org.apache.sshd.common.mac,4,2.10,14,7.24,28.57
mina-sshd,2.1.0,org.apache.sshd.common.util.security.eddsa,4,2.10,51,26.39,7.84
mina-sshd,2.1.0,org.apache.sshd.client.config.keys,10,5.20,10,5.17,100.00
mina-sshd,2.1.0,org.apache.sshd.common.config.keys.loader.openssh,2,1.00,2,1.03,100.00
mina-sshd,2.1.0,org.apache.sshd.common.config.keys.loader.pem,2,1.00,2,1.03,100.00
mina-sshd,2.1.0,org.apache.sshd.common.keyprovider,2,1.00,2,1.03,100.00
mina-sshd,2.1.0,org.apache.sshd.common.random,2,1.00,2,1.03,100.00
mina-sshd,2.1.0,org.apache.sshd.common.signature,10,5.20,13,6.73,76.92
mina-sshd,2.1.0,org.apache.sshd.common.util.security,8,4.10,15,7.76,53.33
mina-sshd,2.1.0,org.apache.sshd.server.keyprovider,6,3.10,6,3.10,100.00
mina-sshd,2.2.0,org.apache.sshd.common.session.helpers,1180,610.60,1424,736.83,82.87
mina-sshd,2.2.0,org.apache.sshd.client,4,2.10,311,160.92,1.29
mina-sshd,2.2.0,org.apache.sshd.server,12,6.20,110,56.92,10.91
mina-sshd,2.2.0,org.apache.sshd.common,135,69.90,560,289.77,24.11
mina-sshd,2.2.0,org.apache.sshd.common.io,2,1.00,41,21.22,4.88
mina-sshd,2.2.0,org.apache.sshd.server.config.keys,19,9.80,58,30.01,32.76
mina-sshd,2.2.0,org.apache.sshd.common.keyprovider,75,38.80,738,381.87,10.16
mina-sshd,2.2.0,org.apache.sshd.util.test,19,9.80,83,42.95,22.89
mina-sshd,2.2.0,org.apache.sshd.common.config.keys,466,241.10,1000,517.44,46.60
mina-sshd,2.2.0,org.apache.sshd.common.config.keys.loader,29,15.00,377,195.07,7.69
mina-sshd,2.2.0,org.apache.sshd.common.config.keys.loader.openssh,99,51.20,779,403.09,12.71
mina-sshd,2.2.0,org.apache.sshd.common.config.keys.loader.pem,4,2.10,147,76.06,2.72
mina-sshd,2.2.0,org.apache.sshd.common.util.security.bouncycastle,24,12.40,248,128.33,9.68
mina-sshd,2.2.0,org.apache.sshd.common.util.io,21,10.90,37,19.15,56.76
mina-sshd,2.2.0,org.apache.sshd.common.cipher,57,29.50,210,108.66,27.14
mina-sshd,2.2.0,org.apache.sshd.common.digest,5,2.60,6,3.10,83.33
mina-sshd,2.2.0,org.apache.sshd.common.mac,5,2.60,9,4.66,55.56
mina-sshd,2.2.0,org.apache.sshd.common.signature,22,11.40,33,17.08,66.67
mina-sshd,2.2.0,org.apache.sshd.common.util,0,0.00,473,244.75,0.00
mina-sshd,2.2.0,org.apache.sshd.common.util.net,37,19.10,45,23.28,82.22
mina-sshd,2.2.0,org.apache.sshd.server.session,15,7.80,73,37.77,20.55
mina-sshd,2.2.0,org.apache.sshd.client.subsystem.sftp,74,38.30,277,143.33,26.71
mina-sshd,2.2.0,org.apache.sshd.common.session,149,77.10,179,92.62,83.24
mina-sshd,2.2.0,org.apache.sshd.common.auth,54,27.90,484,250.44,11.16
mina-sshd,2.2.0,org.apache.sshd.common.io.nio2,99,51.20,213,110.21,46.48
mina-sshd,2.2.0,org.apache.sshd.netty,60,31.00,102,52.78,58.82
mina-sshd,2.2.0,org.apache.sshd.cli,57,29.50,65,33.63,87.69
mina-sshd,2.2.0,org.apache.sshd.spring.integration.sftp,10,5.20,169,87.45,5.92
mina-sshd,2.2.0,org.apache.sshd.common.config.keys.loader.openpgp,484,250.40,2632,1361.90,18.39
mina-sshd,2.2.0,org.apache.sshd.client.auth.pubkey,124,64.20,146,75.55,84.93
mina-sshd,2.2.0,org.apache.sshd.common.util.helper,180,93.10,472,244.23,38.14
mina-sshd,2.2.0,org.apache.sshd.client.config.keys,72,37.30,713,368.93,10.10
mina-sshd,2.2.0,org.apache.sshd.client.subsystem.sftp.fs,108,55.90,383,198.18,28.20
mina-sshd,2.2.0,org.apache.sshd.server.keyprovider,7,3.60,147,76.06,4.76
mina-sshd,2.2.0,org.apache.sshd.cli.server.helper,73,37.80,273,141.26,26.74
mina-sshd,2.3.0,org.apache.sshd.common.session.helpers,148,76.60,666,344.62,22.22
commons-dbcp,5.15,org.apache.commons.dbcp,1636,846.50,18770,9712.35,8.72
commons-dbcp,5.15,org.apache.commons.dbcp.jdbc2pool,67,34.70,4595,2377.64,1.46
commons-dbcp,1.4,org.apache.commons.dbcp,54,27.90,5984,3096.36,0.90
commons-dbcp,1.4,org.apache.commons.dbcp.datasources,56,29.00,1149,594.54,4.87
commons-dbcp,1.4,org.apache.commons.dbcp.cpdsadapter,175,90.60,745,385.49,23.49
commons-dbcp,1.3,org.apache.commons.dbcp,112,58.00,656,339.44,17.07
commons-dbcp,2.0,org.apache.commons.dbcp2,224,115.90,7333,3794.39,3.05
commons-dbcp,2.0,org.apache.commons.dbcp2.cpdsadapter,120,62.10,911,471.39,13.17
commons-dbcp,2.0,org.apache.commons.dbcp2.datasources,331,171.30,3101,1604.58,10.67
commons-dbcp,2.0,org.apache.commons.dbcp2.managed,0,0.00,928,480.18,0.00
commons-dbcp,2.0.1,org.apache.commons.dbcp2,80,41.40,301,155.75,26.58
commons-dbcp,2.2,org.apache.commons.dbcp2,75,38.80,2672,1382.60,2.81
commons-dbcp,2.2.0,org.apache.commons.dbcp2,29,15.00,904,467.77,3.21
commons-dbcp,2.3.0,org.apache.commons.dbcp2.cpdsadapter,44,22.80,121,62.61,36.36
commons-dbcp,2.4.0,org.apache.commons.dbcp2,82,42.40,7583,3923.75,1.08
commons-dbcp,2.4.0,org.apache.commons.dbcp2.datasources,46,23.80,2322,1201.50,1.98
commons-dbcp,2.5.0,org.apache.commons.dbcp2,156,80.70,10681,5526.78,1.46
commons-dbcp,2.6.0,org.apache.commons.dbcp2,2202,1139.40,3375,1746.36,65.24
commons-collections,1.1,org.apache.commons.collections,8067,4174.20,98951,51201.21,8.15
commons-collections,1.1,org.apache.commons.collections.primitives,681,352.40,31145,16115.67,2.19
commons-collections,1.1,org.apache.commons.collections.iterators,2517,1302.40,14178,7336.26,17.75
commons-collections,1.1,org.apache.commons.collections.primitives.adapters,768,397.40,22821,11808.50,3.37
commons-collections,1.1,org.apache.commons.collections.decorators,318,164.50,22011,11389.37,1.44
commons-collections,1.1,org.apache.commons.collections.event,99,51.20,2658,1375.36,3.72
commons-collections,1.1,org.apache.commons.collections.observed,134,69.30,4738,2451.63,2.83
commons-collections,1.1,org.apache.commons.collections.observed.standard,179,92.60,598,309.43,29.93
commons-collections,1.1,org.apache.commons.collections.bag,10,5.20,4234,2190.84,0.24
commons-collections,1.1,org.apache.commons.collections.buffer,68,35.20,7641,3953.76,0.89
commons-collections,1.1,org.apache.commons.collections.collection,185,95.70,2740,1417.79,6.75
commons-collections,1.1,org.apache.commons.collections.list,962,497.80,9573,4953.45,10.05
commons-collections,1.1,org.apache.commons.collections.map,5128,2653.40,26767,13850.32,19.16
commons-collections,1.1,org.apache.commons.collections.set,90,46.60,4416,2285.02,2.04
commons-collections,1.1,org.apache.commons.collections.bidimap,610,315.60,3453,1786.72,17.67
commons-collections,1.1,org.apache.commons.collections.functors,1275,659.70,8379,4335.63,15.22
commons-collections,3.2.1,org.apache.commons.collections.map,1203,622.50,7466,3863.21,16.11
commons-collections,3.2.1,org.apache.commons.collections,988,511.20,6960,3601.38,14.20
commons-collections,3.2.1,org.apache.commons.collections.collection,394,203.90,1468,759.60,26.84
commons-collections,3.2.1,org.apache.commons.collections.list,264,136.60,2760,1428.13,9.57
commons-collections,3.2.1,org.apache.commons.collections.set,26,13.50,1560,807.21,1.67
commons-collections,3.2.1,org.apache.commons.collections.functors,103,53.30,3050,1578.19,3.38
commons-collections,3.2.1,org.apache.commons.collections.bidimap,814,421.20,2404,1243.93,33.86
commons-collections,3.2.1,org.apache.commons.collections.iterators,64,33.10,3401,1759.81,1.88
commons-collections,3.3,org.apache.commons.collections.map,17,8.80,235,121.60,7.23
commons-collections,3.3,org.apache.commons.collections.keyvalue,29,15.00,136,70.37,21.32
commons-collections,4.0,org.apache.commons.collections,8,4.10,5278,2731.05,0.15
commons-collections,4.0,org.apache.commons.collections.buffer,24,12.40,691,357.55,3.47
commons-collections,4.0,org.apache.commons.collections.collection,2,1.00,1021,528.31,0.20
commons-collections,4.0,org.apache.commons.collections.functors,65,33.60,2302,1191.15,2.82
commons-collections,4.0,org.apache.commons.collections.map,8,4.10,4187,2166.52,0.19
commons-collections,4.0,org.apache.commons.collections4,1,0.50,19638,10161.49,0.01
commons-collections,4.0,org.apache.commons.collections4.bag,238,123.20,5164,2672.06,4.61
commons-collections,4.0,org.apache.commons.collections4.comparators.sequence,71,36.70,1464,757.53,4.85
commons-collections,4.0,org.apache.commons.collections4.iterators,37,19.10,12799,6622.71,0.29
commons-collections,4.0,org.apache.commons.collections4.keyvalue,14,7.20,2009,1039.54,0.70
commons-collections,4.0,org.apache.commons.collections4.map,82,42.40,23872,12352.33,0.34
commons-collections,4.0,org.apache.commons.collections4.queue,231,119.50,2250,1164.24,10.27
commons-collections,4.0,org.apache.commons.collections4.trie,2523,1305.50,9854,5098.85,25.60
commons-collections,4.0,org.apache.commons.collections4.sequence,12,6.20,127,65.71,9.45
commons-collections,4.0,org.apache.commons.collections4.trie.analyzer,93,48.10,120,62.09,77.50
commons-collections,3.2.2,org.apache.commons.collections4,1196,618.90,8051,4165.91,14.86
commons-collections,3.2.2,org.apache.commons.collections4.bag,10,5.20,261,135.05,3.83
commons-collections,3.2.2,org.apache.commons.collections4.multimap,382,197.70,5473,2831.95,6.98
commons-collections,3.2.2,org.apache.commons.collections4.list,10,5.20,113,58.47,8.85
commons-collections,3.2.2,org.apache.commons.collections4.map,22,11.40,367,189.90,5.99
commons-collections,3.2.2,org.apache.commons.collections4.set,10,5.20,1545,799.44,0.65
commons-collections,3.2.2,org.apache.commons.collections4.bidimap,10,5.20,138,71.41,7.25
commons-collections,4.1,org.apache.commons.collections4.multiset,595,307.90,1054,545.38,56.45
commons-collections,4.1,org.apache.commons.collections4.multimap,169,87.40,855,442.41,19.77
commons-collections,4.2,org.apache.commons.collections4,24,12.40,2863,1481.43,0.84
commons-collections,4.2,org.apache.commons.collections4.junit,95,49.20,193,99.87,49.22
commons-collections,4.3,org.apache.commons.collections4.map,27,14.00,111,57.44,24.32
commons-collections,4.3,org.apache.commons.collections4.list,15,7.80,401,207.49,3.74
commons-collections,4.3,org.apache.commons.collections4,42,21.70,590,305.29,7.12
httpcomponents-client,4.0,org.apache.httpclient.impl.io,1,0.50,286,147.99,0.35
httpcomponents-client,4.0,org.apache.httpclient.impl,9,4.70,692,358.07,1.30
httpcomponents-client,4.0,org.apache.http.conn.ssl,378,195.60,2690,1391.91,14.05
httpcomponents-client,4.0,org.apache.http.cookie,143,74.00,2764,1430.20,5.17
httpcomponents-client,4.0,org.apache.http.conn,100,51.70,9522,4927.06,1.05
httpcomponents-client,4.0,org.apache.http.conn.params,120,62.10,1710,884.82,7.02
httpcomponents-client,4.0,org.apache.http.auth,1,0.50,2155,1115.08,0.05
httpcomponents-client,4.0,org.apache.http.examples.conn,110,56.90,1264,654.04,8.70
httpcomponents-client,4.0,org.apache.http.client,74,38.30,2391,1237.20,3.09
httpcomponents-client,4.0,org.apache.http.examples.client,56,29.00,2558,1323.61,2.19
httpcomponents-client,4.0,org.apache.http.impl.client,728,376.70,8193,4239.39,8.89
httpcomponents-client,4.0,org.apache.http.impl.conn,603,312.00,8027,4153.49,7.51
httpcomponents-client,4.0,org.apache.http.impl.cookie,482,249.40,6319,3269.70,7.63
httpcomponents-client,4.0,org.apache.http.localserver,98,50.70,1551,802.55,6.32
httpcomponents-client,4.0,org.apache.http.impl.auth,133,68.80,2409,1246.51,5.52
httpcomponents-client,4.0,org.apache.http.client.utils,68,35.20,2030,1050.40,3.35
httpcomponents-client,4.0,org.apache.http.client.protocol,30,15.50,2497,1292.05,1.20
httpcomponents-client,4.0,org.apache.http.impl.conn.tsccm,470,243.20,5041,2608.42,9.32
httpcomponents-client,4.0,org.apache.http.conn.routing,235,121.60,428,221.46,54.91
httpcomponents-client,4.0,org.apache.http.client.mime,59,30.50,1583,819.11,3.73
httpcomponents-client,4.0,org.apache.http.client.mime.content,4,2.10,207,107.11,1.93
httpcomponents-client,4.0,org.apache.http.examples.entity.mime,4,2.10,6,3.10,66.67
httpcomponents-client,4.0,org.apache.http.entity.mime,35,18.10,521,269.59,6.72
httpcomponents-client,4.0,org.apache.http.entity.mime.content,141,73.00,273,141.26,51.65
httpcomponents-client,4.0,org.apache.http.client.entity,1,0.50,28,14.49,3.57
httpcomponents-client,4.0,org.apache.http.conn.scheme,6,3.10,207,107.11,2.90
httpcomponents-client,4.0.1,org.apache.http.client.entity,84,43.50,119,61.58,70.59
httpcomponents-client,4.0.1,org.apache.http.client.protocol,6,3.10,421,217.84,1.43
httpcomponents-client,4.0.1,org.apache.http.impl.conn.tsccm,108,55.90,264,136.60,40.91
httpcomponents-client,4.0.1,org.apache.http.entity.mime,11,5.70,39,20.18,28.21
httpcomponents-client,4.0.1,org.apache.http.examples.conn,67,34.70,73,37.77,91.78
httpcomponents-client,4.1,org.apache.http.impl.client,304,157.30,1981,1025.05,15.35
httpcomponents-client,4.1,org.apache.http.conn.scheme,59,30.50,758,392.22,7.78
httpcomponents-client,4.1,org.apache.http.impl.auth,133,68.80,2336,1208.74,5.69
httpcomponents-client,4.1,org.apache.http.impl.conn,45,23.30,919,475.53,4.90
httpcomponents-client,4.1,org.apache.http.conn.ssl,269,139.20,781,404.12,34.44
httpcomponents-client,4.1,org.apache.http.client.benchmark,191,98.80,1709,884.30,11.18
httpcomponents-client,4.1,org.apache.http.conn,79,40.90,428,221.46,18.46
httpcomponents-client,4.1,org.apache.http.entity.mime,93,48.10,696,360.14,13.36
httpcomponents-client,4.1,org.apache.http.contrib.auth,18,9.30,336,173.86,5.36
httpcomponents-client,4.1,org.apache.http.examples.client,16,8.30,1150,595.06,1.39
httpcomponents-client,4.1,org.apache.http.client.cache.impl,335,173.30,12693,6567.87,2.64
httpcomponents-client,4.1,org.apache.http.impl.client.cache,398,205.90,7954,4115.72,5.00
httpcomponents-client,4.0.2,org.apache.http.impl.client.cache,1191,616.30,9024,4669.38,13.20
httpcomponents-client,4.0.2,org.apache.http.client.cache,14,7.20,694,359.10,2.02
httpcomponents-client,4.0.2,org.apache.http.conn,11,5.70,26,13.45,42.31
httpcomponents-client,4.0.2,org.apache.http.impl.client.cache.ehcache,96,49.70,621,321.33,15.46
httpcomponents-client,4.0.3,org.apache.http.impl.client.cache,50,25.90,1883,974.34,2.66
httpcomponents-client,4.0.3,org.apache.http.entity.mime,23,11.90,25,12.94,92.00
httpcomponents-client,4.1.2,org.apache.http.impl.client.cache,71,36.70,259,134.02,27.41
httpcomponents-client,4.1.2,org.apache.http.client.methods,52,26.90,52,26.91,100.00
httpcomponents-client,4.2,org.apache.http.impl.conn,527,272.70,2982,1543.01,17.67
httpcomponents-client,4.2,org.apache.http.client.utils,105,54.30,987,510.71,10.64
httpcomponents-client,4.2,org.apache.http.impl.client,28,14.50,4761,2463.53,0.59
httpcomponents-client,4.2,org.apache.http.auth,13,6.70,308,159.37,4.22
httpcomponents-client,4.2,org.apache.http.client.protocol,142,73.50,575,297.53,24.70
httpcomponents-client,4.2,org.apache.http.client.fluent,143,74.00,2635,1363.45,5.43
httpcomponents-client,4.2,org.apache.http.impl.auth,69,35.70,550,284.59,12.55
httpcomponents-client,4.1.3,org.apache.http.impl.client.cache.memcached,21,10.90,1347,696.99,1.56
httpcomponents-client,4.1.3,org.apache.http.impl.auth,429,222.00,669,346.17,64.13
httpcomponents-client,4.1.3,org.apache.http.impl.conn,4,2.10,8,4.14,50.00
httpcomponents-client,4.2.1,org.apache.http.client.utils,19,9.80,854,441.89,2.22
httpcomponents-client,4.2.2,org.apache.http.client.utils,10,5.20,154,79.69,6.49
httpcomponents-client,4.2.2,org.apache.http.impl.client,262,135.60,1771,916.39,14.79
httpcomponents-client,4.2.2,org.apache.http.conn,53,27.40,73,37.77,72.60
httpcomponents-client,4.2.2,org.apache.http.impl.client.integration,289,149.50,435,225.09,66.44
httpcomponents-client,4.2.2,org.apache.http.impl.conn,89,46.10,310,160.41,28.71
httpcomponents-client,4.2.2,org.apache.http.impl.conn.tsccm,1,0.50,32,16.56,3.12
httpcomponents-client,4.2.3,org.apache.http.impl.client,170,88.00,2005,1037.47,8.48
httpcomponents-client,4.2.3,org.apache.http.impl.conn,606,313.60,4714,2439.21,12.86
httpcomponents-client,4.2.3,org.apache.http.impl.client.integration,53,27.40,1083,560.39,4.89
httpcomponents-client,4.2.3,org.apache.http.client.methods,180,93.10,435,225.09,41.38
httpcomponents-client,4.2.3,org.apache.http.impl.client.builder,27,14.00,1132,585.74,2.39
httpcomponents-client,4.2.3,org.apache.http.conn.ssl,129,66.70,248,128.33,52.02
httpcomponents-client,4.2.3,org.apache.http.impl.auth,134,69.30,1195,618.34,11.21
httpcomponents-client,4.2.3,org.apache.http.impl.client.cache,31,16.00,5411,2799.87,0.57
httpcomponents-client,4.2.3,org.apache.http.impl.execchain,278,143.80,333,172.31,83.48
httpcomponents-client,4.3,org.apache.http.client.utils,129,66.70,592,306.32,21.79
httpcomponents-client,4.3,org.apache.http.client,69,35.70,136,70.37,50.74
httpcomponents-client,4.3,org.apache.http.client.entity,229,118.50,299,154.71,76.59
httpcomponents-client,4.3,org.apache.http.conn.ssl,7,3.60,302,156.27,2.32
httpcomponents-client,4.3,org.apache.http.conn.socket,105,54.30,136,70.37,77.21
httpcomponents-client,4.2.4,org.apache.http.impl.client.cache,84,43.50,1497,774.61,5.61
httpcomponents-client,4.2.4,org.apache.http.impl.auth,5,2.60,304,157.30,1.64
httpcomponents-client,4.2.4,org.apache.http.impl.conn,23,11.90,238,123.15,9.66
httpcomponents-client,4.2.4,org.apache.http.client.cache,31,16.00,66,34.15,46.97
httpcomponents-client,4.2.4,org.apache.http.client.utils,268,138.70,273,141.26,98.17
httpcomponents-client,4.2.5,org.apache.http.conn.ssl,65,33.60,257,132.98,25.29
httpcomponents-client,4.2.6,org.apache.http.impl.client,189,97.80,639,330.64,29.58
httpcomponents-client,4.2.6,org.apache.http.impl.conn,154,79.70,545,282.00,28.26
httpcomponents-client,4.2.6,org.apache.http.impl.client.cache,1818,940.70,2867,1483.50,63.41
httpcomponents-client,4.2.6,org.apache.http.conn.ssl,263,136.10,884,457.42,29.75
httpcomponents-client,4.2.6,org.apache.http.entity.mime,260,134.50,1041,538.66,24.98
httpcomponents-client,4.2.6,org.apache.http.client.cache,58,30.00,58,30.01,100.00
httpcomponents-client,4.3.1,org.apache.http.impl.client,15,7.80,54,27.94,27.78
httpcomponents-client,4.3.2,org.apache.http.impl.client.cache,77,39.80,991,512.78,7.77
httpcomponents-client,4.3.2,org.apache.http.conn.ssl,9,4.70,35,18.11,25.71
httpcomponents-client,4.3.3,org.apache.http.conn,61,31.60,70,36.22,87.14
httpcomponents-client,4.3.3,org.apache.http.impl.conn,12,6.20,225,116.42,5.33
httpcomponents-client,4.3.3,org.apache.http.client.entity,23,11.90,126,65.20,18.25
httpcomponents-client,4.3.4,org.apache.http.client.methods,60,31.00,262,135.57,22.90
httpcomponents-client,4.3.4,org.apache.http.impl.client,128,66.20,268,138.67,47.76
httpcomponents-client,4.3.4,org.apache.http.conn.ssl,451,233.40,467,241.64,96.57
httpcomponents-client,4.4,org.apache.http.impl.auth,38,19.70,247,127.81,15.38
httpcomponents-client,4.4,org.apache.http.localserver,64,33.10,166,85.90,38.55
httpcomponents-client,4.4,org.apache.http.impl.client,29,15.00,813,420.68,3.57
httpcomponents-client,4.4,org.apache.http.client.utils,95,49.20,215,111.25,44.19
httpcomponents-client,4.4,org.apache.http.impl.auth.win,8,4.10,266,137.64,3.01
httpcomponents-client,4.4,org.apache.http.impl.client.cache,47,24.30,938,485.36,5.01
httpcomponents-client,4.4,org.apache.http.conn.ssl,308,159.40,2207,1141.99,13.96
httpcomponents-client,4.4,org.apache.http.entity.mime,16,8.30,513,265.45,3.12
httpcomponents-client,4.4,org.apache.http.conn.util,135,69.90,599,309.95,22.54
httpcomponents-client,4.3.5,org.apache.http.conn.ssl,50,25.90,90,46.57,55.56
httpcomponents-client,4.4.1,org.apache.http.impl.client,31,16.00,155,80.20,20.00
httpcomponents-client,4.4.1,org.apache.http.impl.client.cache.memcached,240,124.20,240,124.19,100.00
httpcomponents-client,4.4.1,org.apache.http.conn.util,93,48.10,261,135.05,35.63
httpcomponents-client,4.4.1,org.apache.http.entity.mime,10,5.20,15,7.76,66.67
httpcomponents-client,4.4.1,org.apache.http.auth,168,86.90,186,96.24,90.32
httpcomponents-client,4.5,org.apache.http.impl.cookie,40,20.70,156,80.72,25.64
httpcomponents-client,4.5,org.apache.http.client.utils,45,23.30,65,33.63,69.23
httpcomponents-client,4.5.1,org.apache.http.impl.execchain,37,19.10,349,180.59,10.60
httpcomponents-client,4.5.1,org.apache.http.client,3,1.60,31,16.04,9.68
httpcomponents-client,4.5.1,org.apache.http.impl.client,17,8.80,371,191.97,4.58
httpcomponents-client,4.5.1,org.apache.http.impl.client.integration,15,7.80,70,36.22,21.43
httpcomponents-client,4.5.1,org.apache.http.client.protocol,8,4.10,150,77.62,5.33
httpcomponents-client,4.5.1,org.apache.http.auth,112,58.00,489,253.03,22.90
httpcomponents-client,4.5.1,org.apache.http.impl.auth,479,247.90,2277,1178.21,21.04
httpcomponents-client,4.5.1,org.apache.http.impl.auth.win,62,32.10,82,42.43,75.61
httpcomponents-client,5.0,org.apache.http.impl.conn,12,6.20,339,175.41,3.54
httpcomponents-client,5.0,org.apache.http.client.methods,23,11.90,119,61.58,19.33
httpcomponents-client,5.0,org.apache.hc.client5.http.examples.client.fluent,374,193.50,374,193.52,100.00
httpcomponents-client,5.0,org.apache.hc.client5.http.client.fluent,1735,897.80,1767,914.32,98.19
httpcomponents-client,5.0,org.apache.hc.client5.http.client.cache,1395,721.80,1450,750.29,96.21
httpcomponents-client,5.0,org.apache.hc.client5.http.impl.client.cache,27006,13974.00,27046,13994.68,99.85
httpcomponents-client,5.0,org.apache.hc.client5.http.impl.client.cache.ehcache,496,256.70,496,256.65,100.00
httpcomponents-client,5.0,org.apache.hc.client5.http.impl.client.cache.memcached,1763,912.20,1763,912.25,100.00
httpcomponents-client,5.0,org.apache.hc.client5.http.osgi.impl,1443,746.70,1529,791.17,94.38
httpcomponents-client,5.0,org.apache.hc.client5.http.osgi.services,84,43.50,117,60.54,71.79
httpcomponents-client,5.0,org.apache.hc.client5.http.examples.client.win,70,36.20,78,40.36,89.74
httpcomponents-client,5.0,org.apache.hc.client5.http.impl.auth.win,556,287.70,591,305.81,94.08
httpcomponents-client,5.0,org.apache.hc.client5.http.impl.client,7728,3998.80,7780,4025.68,99.33
httpcomponents-client,5.0,org.apache.hc.client5.http.examples.client,1835,949.50,1835,949.50,100.00
httpcomponents-client,5.0,org.apache.hc.client5.http.auth,2100,1086.60,2682,1387.77,78.30
httpcomponents-client,5.0,org.apache.hc.client5.http.auth.util,426,220.40,495,256.13,86.06
httpcomponents-client,5.0,org.apache.hc.client5.http.client,1237,640.10,1268,656.11,97.56
httpcomponents-client,5.0,org.apache.hc.client5.http.client.config,710,367.40,741,383.42,95.82
httpcomponents-client,5.0,org.apache.hc.client5.http.client.entity,1464,757.50,1495,773.57,97.93
httpcomponents-client,5.0,org.apache.hc.client5.http.client.methods,2073,1072.70,2144,1109.39,96.69
httpcomponents-client,5.0,org.apache.hc.client5.http.client.protocol,2670,1381.60,2701,1397.61,98.85
httpcomponents-client,5.0,org.apache.hc.client5.http.client.utils,3277,1695.70,3308,1711.69,99.06
httpcomponents-client,5.0,org.apache.hc.client5.http.conn,1687,872.90,1718,888.96,98.20
