Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
2.1.0,org.apache.sshd.cli.client,ScpCommandMain,1,1,9,8,184,38,0,1,0.8888888888888888,1,6,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\ScpCommandMain.java
2.1.0,org.apache.sshd.cli.client,SftpCommandExecutor,0,0,1,0,7,1,16,0,-1.0,1,0,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandExecutor.java
2.1.0,org.apache.sshd.cli.client,SftpCommandMain,5,1,79,50,743,143,0,1,0.6582278481012658,2,49,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,ExitCommandExecutor,0,0,3,2,13,3,0,1,-1.0,1,2,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,PwdCommandExecutor,0,0,3,2,14,3,2,1,-1.0,1,2,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,SessionCommandExecutor,0,0,3,2,22,4,0,1,-1.0,1,6,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,ClientCommandExecutor,0,0,3,2,23,3,0,1,-1.0,1,14,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,InfoCommandExecutor,0,0,3,2,31,5,0,1,-1.0,1,6,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,VersionCommandExecutor,0,0,3,2,14,3,0,1,-1.0,1,3,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,CdCommandExecutor,0,0,3,2,15,3,0,2,-1.0,1,2,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,LcdCommandExecutor,0,0,3,2,20,4,0,2,-1.0,1,2,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,MkdirCommandExecutor,0,0,3,2,15,3,0,1,-1.0,1,2,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,LsCommandExecutor,0,0,3,2,31,6,0,1,-1.0,1,3,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,RmCommandExecutor,0,0,4,2,73,16,0,1,-1.0,1,4,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,RmdirCommandExecutor,0,0,3,2,15,3,0,1,-1.0,1,2,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,RenameCommandExecutor,0,0,3,2,17,3,0,1,-1.0,1,3,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,StatVfsCommandExecutor,0,0,3,2,29,5,0,1,-1.0,1,6,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,LStatCommandExecutor,0,0,3,2,17,3,0,1,-1.0,1,4,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,ReadLinkCommandExecutor,0,0,3,2,17,3,0,1,-1.0,1,3,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,HelpCommandExecutor,0,0,3,2,15,4,0,1,-1.0,1,2,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,TransferCommandExecutor,0,0,6,0,133,25,2,1,-1.0,0,6,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,GetCommandExecutor,0,0,3,2,12,3,0,2,-1.0,1,0,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,PutCommandExecutor,0,0,3,2,12,3,0,2,-1.0,1,0,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SftpCommandMain.java
2.1.0,org.apache.sshd.cli.client,SshClientCliSupport,1,1,28,26,475,101,3,0,0.5714285714285714,2,22,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SshClientCliSupport.java
2.1.0,org.apache.sshd.cli.client,SshClientMain,0,0,2,1,128,21,0,1,-1.0,1,4,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SshClientMain.java
2.1.0,org.apache.sshd.cli.client,SshKeyScanMain,11,3,41,32,550,123,0,0,0.14634146341463414,2,16,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\client\SshKeyScanMain.java
2.1.0,org.apache.sshd.cli.client,ChannelExecMain,0,0,3,3,57,10,0,0,-1.0,1,4,c:\sources\mina-sshd\2.1.0\sshd-cli\src\test\java\org\apache\sshd\cli\client\ChannelExecMain.java
2.1.0,org.apache.sshd.cli.client,ScpCommandMainDevelopment,0,0,2,1,12,2,0,0,-1.0,0,1,c:\sources\mina-sshd\2.1.0\sshd-cli\src\test\java\org\apache\sshd\cli\client\ScpCommandMainDevelopment.java
2.1.0,org.apache.sshd.cli.client,SftpCommandMainDevelopment,0,0,2,1,12,2,0,0,-1.0,0,1,c:\sources\mina-sshd\2.1.0\sshd-cli\src\test\java\org\apache\sshd\cli\client\SftpCommandMainDevelopment.java
2.1.0,org.apache.sshd.cli.client,SshClientMainDevelopment,0,0,2,1,12,2,0,0,-1.0,0,1,c:\sources\mina-sshd\2.1.0\sshd-cli\src\test\java\org\apache\sshd\cli\client\SshClientMainDevelopment.java
2.1.0,org.apache.sshd.cli.client,SshKeyScanMainDevelopment,0,0,2,1,12,2,0,0,-1.0,0,1,c:\sources\mina-sshd\2.1.0\sshd-cli\src\test\java\org\apache\sshd\cli\client\SshKeyScanMainDevelopment.java
2.1.0,org.apache.sshd.cli,CliSupport,2,1,8,7,87,18,0,0,0.5,0,5,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\CliSupport.java
2.1.0,org.apache.sshd.cli.server,SshServerCliSupport,2,2,6,5,127,20,2,0,1.0,0,17,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\server\SshServerCliSupport.java
2.1.0,org.apache.sshd.cli.server,SshServerMain,0,0,2,2,137,25,0,1,-1.0,1,13,c:\sources\mina-sshd\2.1.0\sshd-cli\src\main\java\org\apache\sshd\cli\server\SshServerMain.java
2.1.0,org.apache.sshd.cli.server,SshFsMounter,11,1,15,13,247,42,0,1,0.26666666666666666,1,20,c:\sources\mina-sshd\2.1.0\sshd-cli\src\test\java\org\apache\sshd\cli\server\SshFsMounter.java
2.1.0,org.apache.sshd.cli.server,MounterCommand,10,0,10,9,145,23,0,0,0.0,2,6,c:\sources\mina-sshd\2.1.0\sshd-cli\src\test\java\org\apache\sshd\cli\server\SshFsMounter.java
2.1.0,org.apache.sshd.cli.server,MounterCommandFactory,1,1,3,3,12,3,0,0,1.0,2,2,c:\sources\mina-sshd\2.1.0\sshd-cli\src\test\java\org\apache\sshd\cli\server\SshFsMounter.java
2.1.0,org.apache.sshd.cli.server,SshServerMainDevelopment,0,0,2,1,12,2,0,0,-1.0,0,1,c:\sources\mina-sshd\2.1.0\sshd-cli\src\test\java\org\apache\sshd\cli\server\SshServerMainDevelopment.java
2.1.0,org.apache.sshd.client.auth,AuthenticationIdentitiesProvider,2,0,7,3,78,15,0,0,-1.0,3,2,c:\sources\mina-sshd\2.1.0\sshd-common\src\main\java\org\apache\sshd\client\auth\AuthenticationIdentitiesProvider.java
2.1.0,org.apache.sshd.client.auth,AbstractUserAuth,3,0,11,8,47,13,0,1,0.0,0,3,c:\sources\mina-sshd\2.1.0\sshd-core\src\main\java\org\apache\sshd\client\auth\AbstractUserAuth.java
2.1.0,org.apache.sshd.client.auth,AbstractUserAuthFactory,0,0,1,0,8,1,0,1,-1.0,0,0,c:\sources\mina-sshd\2.1.0\sshd-core\src\main\java\org\apache\sshd\client\auth\AbstractUserAuthFactory.java
