Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
4.1.3,org.apache.http.examples.client,ClientAbortMethod,main,19,2,1
4.1.3,org.apache.http.examples.client,ClientAuthentication,main,19,2,1
4.1.3,org.apache.http.examples.client,ClientChunkEncodedPost,main,28,3,1
4.1.3,org.apache.http.examples.client,ClientConnectionRelease,main,35,2,1
4.1.3,org.apache.http.examples.client,ClientCustomContext,main,26,3,1
4.1.3,org.apache.http.examples.client,ClientCustomSSL,main,33,2,1
4.1.3,org.apache.http.examples.client,ClientEvictExpiredConnections,main,30,3,1
4.1.3,org.apache.http.examples.client,ClientEvictExpiredConnections,IdleConnectionEvictor,4,1,1
4.1.3,org.apache.http.examples.client,ClientEvictExpiredConnections,run,13,2,0
4.1.3,org.apache.http.examples.client,ClientEvictExpiredConnections,shutdown,6,1,0
4.1.3,org.apache.http.examples.client,IdleConnectionEvictor,IdleConnectionEvictor,4,1,1
4.1.3,org.apache.http.examples.client,IdleConnectionEvictor,run,13,2,0
4.1.3,org.apache.http.examples.client,IdleConnectionEvictor,shutdown,6,1,0
4.1.3,org.apache.http.examples.client,ClientExecuteDirect,main,23,3,1
4.1.3,org.apache.http.examples.client,ClientExecuteProxy,main,25,3,1
4.1.3,org.apache.http.examples.client,ClientExecuteSOCKS,main,26,3,1
4.1.3,org.apache.http.examples.client,ClientExecuteSOCKS,createSocket,10,2,1
4.1.3,org.apache.http.examples.client,ClientExecuteSOCKS,connectSocket,27,5,4
4.1.3,org.apache.http.examples.client,ClientExecuteSOCKS,isSecure,3,1,1
4.1.3,org.apache.http.examples.client,MySchemeSocketFactory,createSocket,10,2,1
4.1.3,org.apache.http.examples.client,MySchemeSocketFactory,connectSocket,27,5,4
4.1.3,org.apache.http.examples.client,MySchemeSocketFactory,isSecure,3,1,1
4.1.3,org.apache.http.examples.client,ClientFormLogin,main,42,5,1
4.1.3,org.apache.http.examples.client,ClientGZipContentCompression,main,47,6,1
4.1.3,org.apache.http.examples.client,ClientGZipContentCompression,process,5,2,2
4.1.3,org.apache.http.examples.client,ClientGZipContentCompression,process,13,4,2
4.1.3,org.apache.http.examples.client,ClientGZipContentCompression,GzipDecompressingEntity,3,1,1
4.1.3,org.apache.http.examples.client,ClientGZipContentCompression,getContent,4,1,0
4.1.3,org.apache.http.examples.client,ClientGZipContentCompression,getContentLength,3,1,0
4.1.3,org.apache.http.examples.client,GzipDecompressingEntity,GzipDecompressingEntity,3,1,1
4.1.3,org.apache.http.examples.client,GzipDecompressingEntity,getContent,4,1,0
4.1.3,org.apache.http.examples.client,GzipDecompressingEntity,getContentLength,3,1,0
4.1.3,org.apache.http.examples.client,ClientInteractiveAuthentication,main,50,6,1
4.1.3,org.apache.http.examples.client,ClientKerberosAuthentication,main,35,2,1
4.1.3,org.apache.http.examples.client,ClientKerberosAuthentication,getPassword,3,1,0
4.1.3,org.apache.http.examples.client,ClientKerberosAuthentication,getUserPrincipal,3,1,0
4.1.3,org.apache.http.examples.client,ClientMultiThreadedExecution,main,22,4,1
4.1.3,org.apache.http.examples.client,ClientMultiThreadedExecution,GetThread,6,1,3
4.1.3,org.apache.http.examples.client,ClientMultiThreadedExecution,run,16,2,0
4.1.3,org.apache.http.examples.client,GetThread,GetThread,6,1,3
4.1.3,org.apache.http.examples.client,GetThread,run,16,2,0
4.1.3,org.apache.http.examples.client,ClientPreemptiveBasicAuthentication,main,28,3,1
4.1.3,org.apache.http.examples.client,ClientPreemptiveDigestAuthentication,main,30,3,1
4.1.3,org.apache.http.examples.client,ClientProxyAuthentication,main,24,2,1
4.1.3,org.apache.http.examples.client,ClientWithResponseHandler,main,15,1,1
4.1.3,org.apache.http.examples.conn,ManagerConnectDirect,main,50,3,1
4.1.3,org.apache.http.examples.conn,ManagerConnectProxy,main,76,5,1
4.1.3,org.apache.http.examples.conn,OperatorConnectDirect,main,33,2,1
4.1.3,org.apache.http.examples.conn,OperatorConnectProxy,main,52,2,1
4.1.3,org.apache.http.examples.conn,OperatorConnectProxy,printResponseHeader,7,2,1
4.1.3,org.apache.http.auth,AUTH,AUTH,2,1,0
4.1.3,org.apache.http.auth,AuthenticationException,AuthenticationException,3,1,0
4.1.3,org.apache.http.auth,AuthenticationException,AuthenticationException,3,1,1
4.1.3,org.apache.http.auth,AuthenticationException,AuthenticationException,3,1,2
4.1.3,org.apache.http.auth,AuthScheme,processChallenge,0,1,1
4.1.3,org.apache.http.auth,AuthScheme,getSchemeName,0,1,0
4.1.3,org.apache.http.auth,AuthScheme,getParameter,0,1,1
4.1.3,org.apache.http.auth,AuthScheme,getRealm,0,1,0
4.1.3,org.apache.http.auth,AuthScheme,isConnectionBased,0,1,0
4.1.3,org.apache.http.auth,AuthScheme,isComplete,0,1,0
4.1.3,org.apache.http.auth,AuthScheme,authenticate,0,1,2
4.1.3,org.apache.http.auth,AuthSchemeFactory,newInstance,0,1,1
4.1.3,org.apache.http.auth,AuthSchemeRegistry,AuthSchemeRegistry,4,1,0
4.1.3,org.apache.http.auth,AuthSchemeRegistry,register,9,3,2
4.1.3,org.apache.http.auth,AuthSchemeRegistry,unregister,6,2,1
4.1.3,org.apache.http.auth,AuthSchemeRegistry,getAuthScheme,12,3,2
4.1.3,org.apache.http.auth,AuthSchemeRegistry,getSchemeNames,3,1,0
4.1.3,org.apache.http.auth,AuthSchemeRegistry,setItems,7,2,1
4.1.3,org.apache.http.auth,AuthScope,AuthScope,6,1,4
4.1.3,org.apache.http.auth,AuthScope,AuthScope,3,1,3
4.1.3,org.apache.http.auth,AuthScope,AuthScope,3,1,2
4.1.3,org.apache.http.auth,AuthScope,AuthScope,10,2,1
4.1.3,org.apache.http.auth,AuthScope,getHost,3,1,0
4.1.3,org.apache.http.auth,AuthScope,getPort,3,1,0
4.1.3,org.apache.http.auth,AuthScope,getRealm,3,1,0
4.1.3,org.apache.http.auth,AuthScope,getScheme,3,1,0
4.1.3,org.apache.http.auth,AuthScope,match,36,9,1
4.1.3,org.apache.http.auth,AuthScope,equals,13,4,1
4.1.3,org.apache.http.auth,AuthScope,toString,24,5,0
4.1.3,org.apache.http.auth,AuthScope,hashCode,8,1,0
4.1.3,org.apache.http.auth,AuthState,AuthState,3,1,0
4.1.3,org.apache.http.auth,AuthState,invalidate,5,1,0
4.1.3,org.apache.http.auth,AuthState,isValid,3,1,0
4.1.3,org.apache.http.auth,AuthState,setAuthScheme,7,2,1
4.1.3,org.apache.http.auth,AuthState,getAuthScheme,3,1,0
4.1.3,org.apache.http.auth,AuthState,getCredentials,3,1,0
4.1.3,org.apache.http.auth,AuthState,setCredentials,3,1,1
4.1.3,org.apache.http.auth,AuthState,getAuthScope,3,1,0
4.1.3,org.apache.http.auth,AuthState,setAuthScope,3,1,1
4.1.3,org.apache.http.auth,AuthState,toString,9,1,0
4.1.3,org.apache.http.auth,BasicUserPrincipal,BasicUserPrincipal,7,2,1
4.1.3,org.apache.http.auth,BasicUserPrincipal,getName,3,1,0
4.1.3,org.apache.http.auth,BasicUserPrincipal,hashCode,5,1,0
4.1.3,org.apache.http.auth,BasicUserPrincipal,equals,10,4,1
4.1.3,org.apache.http.auth,BasicUserPrincipal,toString,7,1,0
4.1.3,org.apache.http.auth,ContextAwareAuthScheme,authenticate,0,1,3
4.1.3,org.apache.http.auth,Credentials,getUserPrincipal,0,1,0
4.1.3,org.apache.http.auth,Credentials,getPassword,0,1,0
4.1.3,org.apache.http.auth,InvalidCredentialsException,InvalidCredentialsException,3,1,0
4.1.3,org.apache.http.auth,InvalidCredentialsException,InvalidCredentialsException,3,1,1
4.1.3,org.apache.http.auth,InvalidCredentialsException,InvalidCredentialsException,3,1,2
4.1.3,org.apache.http.auth,MalformedChallengeException,MalformedChallengeException,3,1,0
4.1.3,org.apache.http.auth,MalformedChallengeException,MalformedChallengeException,3,1,1
4.1.3,org.apache.http.auth,MalformedChallengeException,MalformedChallengeException,3,1,2
4.1.3,org.apache.http.auth,NTCredentials,NTCredentials,24,4,1
4.1.3,org.apache.http.auth,NTCredentials,NTCredentials,14,3,4
4.1.3,org.apache.http.auth,NTCredentials,getUserPrincipal,3,1,0
4.1.3,org.apache.http.auth,NTCredentials,getUserName,3,1,0
4.1.3,org.apache.http.auth,NTCredentials,getPassword,3,1,0
4.1.3,org.apache.http.auth,NTCredentials,getDomain,3,1,0
4.1.3,org.apache.http.auth,NTCredentials,getWorkstation,3,1,0
4.1.3,org.apache.http.auth,NTCredentials,hashCode,6,1,0
4.1.3,org.apache.http.auth,NTCredentials,equals,10,4,1
4.1.3,org.apache.http.auth,NTCredentials,toString,9,1,0
4.1.3,org.apache.http.auth,NTUserPrincipal,NTUserPrincipal,23,4,2
4.1.3,org.apache.http.auth,NTUserPrincipal,getName,3,1,0
4.1.3,org.apache.http.auth,NTUserPrincipal,getDomain,3,1,0
4.1.3,org.apache.http.auth,NTUserPrincipal,getUsername,3,1,0
4.1.3,org.apache.http.auth,NTUserPrincipal,hashCode,6,1,0
4.1.3,org.apache.http.auth,NTUserPrincipal,equals,10,4,1
4.1.3,org.apache.http.auth,NTUserPrincipal,toString,3,1,0
4.1.3,org.apache.http.auth,UsernamePasswordCredentials,UsernamePasswordCredentials,15,3,1
4.1.3,org.apache.http.auth,UsernamePasswordCredentials,UsernamePasswordCredentials,8,2,2
4.1.3,org.apache.http.auth,UsernamePasswordCredentials,getUserPrincipal,3,1,0
4.1.3,org.apache.http.auth,UsernamePasswordCredentials,getUserName,3,1,0
4.1.3,org.apache.http.auth,UsernamePasswordCredentials,getPassword,3,1,0
4.1.3,org.apache.http.auth,UsernamePasswordCredentials,hashCode,3,1,0
4.1.3,org.apache.http.auth,UsernamePasswordCredentials,equals,10,4,1
4.1.3,org.apache.http.auth,UsernamePasswordCredentials,toString,3,1,0
4.1.3,org.apache.http.auth,TestCredentials,testUsernamePasswordCredentialsBasics,17,1,0
4.1.3,org.apache.http.auth,TestCredentials,testNTCredentialsBasics,27,1,0
4.1.3,org.apache.http.auth,TestCredentials,testUsernamePasswordCredentialsHashCode,8,1,0
4.1.3,org.apache.http.auth,TestCredentials,testUsernamePasswordCredentialsEquals,8,1,0
4.1.3,org.apache.http.auth,TestCredentials,testNTCredentialsHashCode,20,1,0
4.1.3,org.apache.http.auth,TestCredentials,testNTCredentialsEquals,20,1,0
4.1.3,org.apache.http.auth,TestCredentials,testUsernamePasswordCredentialsSerialization,12,1,0
4.1.3,org.apache.http.auth,TestCredentials,testNTCredentialsSerialization,12,1,0
4.1.3,org.apache.http.auth.params,AuthParamBean,AuthParamBean,3,1,1
4.1.3,org.apache.http.auth.params,AuthParamBean,setCredentialCharset,3,1,1
4.1.3,org.apache.http.auth.params,AuthParams,AuthParams,3,1,0
4.1.3,org.apache.http.auth.params,AuthParams,getCredentialCharset,10,3,1
4.1.3,org.apache.http.auth.params,AuthParams,setCredentialCharset,6,2,2
4.1.3,org.apache.http.client,AuthCache,put,0,1,2
4.1.3,org.apache.http.client,AuthCache,get,0,1,1
4.1.3,org.apache.http.client,AuthCache,remove,0,1,1
4.1.3,org.apache.http.client,AuthCache,clear,0,1,0
4.1.3,org.apache.http.client,AuthenticationHandler,isAuthenticationRequested,0,1,2
4.1.3,org.apache.http.client,AuthenticationHandler,getChallenges,0,1,2
4.1.3,org.apache.http.client,AuthenticationHandler,selectScheme,0,1,3
4.1.3,org.apache.http.client,CircularRedirectException,CircularRedirectException,3,1,0
4.1.3,org.apache.http.client,CircularRedirectException,CircularRedirectException,3,1,1
4.1.3,org.apache.http.client,CircularRedirectException,CircularRedirectException,3,1,2
4.1.3,org.apache.http.client,ClientProtocolException,ClientProtocolException,3,1,0
