Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
zookeeper-release-3.4.5,org.apache.zookeeper.util,FatJarMain,5,0,3,1,86,12,0,0,0.0,1,2,c:\sources\zookeeper-release-3.4.5\src\contrib\fatjar\src\java\org\apache\zookeeper\util\FatJarMain.java
zookeeper-release-3.4.5,org.apache.zookeeper.util,Cmd,3,0,1,0,10,1,0,0,0.0,1,0,c:\sources\zookeeper-release-3.4.5\src\contrib\fatjar\src\java\org\apache\zookeeper\util\FatJarMain.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,FilterException,0,0,1,1,5,1,0,0,-1.0,2,0,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\FilterException.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,FilterOp,2,0,6,6,36,15,0,0,0.5,12,3,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\FilterOp.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,FilterParser,1,0,7,3,100,23,0,0,0.0,2,3,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\FilterParser.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,JsonGenerator,5,0,6,6,162,21,0,0,0.5,1,7,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\JsonGenerator.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,Message,3,0,2,2,13,2,0,0,0.0,2,1,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\JsonGenerator.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,Log4JEntry,0,0,5,5,19,5,0,1,-1.0,3,1,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\Log4JEntry.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,Log4JSource,19,0,26,23,302,52,0,1,0.07692307692307693,3,8,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\Log4JSource.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,Log4JSourceIterator,9,0,9,8,150,27,0,1,0.2222222222222222,1,6,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\Log4JSource.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,LogEntry,1,0,5,5,18,5,2,0,0.4,18,0,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\LogEntry.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,LogIterator,0,0,1,0,3,1,3,0,-1.0,6,0,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\LogIterator.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,LogServer,0,0,2,2,25,2,0,0,-1.0,1,2,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\LogServer.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,LogSkipList,5,0,8,8,60,14,0,0,0.0,4,1,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\LogSkipList.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,Mark,3,0,5,5,22,5,0,0,0.0,1,0,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\LogSkipList.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,LogSource,0,0,7,7,9,7,3,0,-1.0,1,1,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\LogSource.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,MeasureThroughput,3,0,1,1,60,6,0,0,0.0,0,4,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\MeasureThroughput.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,MergedLogSource,12,0,18,18,144,35,0,1,0.1111111111111111,5,8,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\MergedLogSource.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,MergedLogSourceIterator,7,0,7,7,69,20,0,1,0.2857142857142857,1,4,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\MergedLogSource.java
zookeeper-release-3.4.5,org.apache.zookeeper.graph,RandomAccessFileReader,9,0,24,23,251,51,0,0,0.16666666666666666,5,1,c:\sources\zookeeper-release-3.4.5\src\contrib\loggraph\src\java\org\apache\zookeeper\graph\RandomAccessFileReader.java
