Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
attic-aurora-rel-0.10.0,org.apache.aurora.common.application,Lifecycle,Lifecycle,3,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.application,Lifecycle,isAlive,5,1,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.application,Lifecycle,awaitShutdown,15,2,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.application,Lifecycle,shutdown,10,2,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.application,ShutdownRegistry,addAction,0,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.application,ShutdownRegistry,addAction,4,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.application,ShutdownRegistry,execute,22,3,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.application,ShutdownRegistryImpl,addAction,4,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.application,ShutdownRegistryImpl,execute,22,3,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgFilters,ArgFilters,2,1,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgFilters,selectPackage,9,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgFilters,apply,3,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgFilters,selectAllPackagesUnderHere,10,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgFilters,apply,3,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgFilters,selectClass,9,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgFilters,apply,3,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgFilters,selectClasses,10,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgFilters,apply,3,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgFilters,selectCmdLineArg,9,1,2
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgFilters,apply,3,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,apply,15,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,apply,7,2,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,apply,7,2,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,ArgsInfo,5,1,3
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,getConfiguration,3,1,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,getPositionalInfo,3,1,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,getOptionInfos,3,1,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,fromConfiguration,9,2,2
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,filterFields,3,1,2
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,from,3,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,from,3,1,2
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,from,3,1,1
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,from,28,7,2
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,Args,Args,2,1,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgsInfo,ArgsInfo,5,1,3
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgsInfo,getConfiguration,3,1,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgsInfo,getPositionalInfo,3,1,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgsInfo,getOptionInfos,3,1,0
attic-aurora-rel-0.10.0,org.apache.aurora.common.args,ArgScanner,apply,3,1,1
